numActiveSessions:vector baselineTestQoS.hostLVD[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[88].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[88].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[88].tcp.conn-1850 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,134,0,240,0,0,0,51,0.0838375376,51,0.0838375376,0.083837537599999983,0.471079576,0.38724203839999993,0.471411112,0.293759120799999994
0,1,,,,,,,,,,,0.0838375376,47,0.471079576,47,,,,,1.291985883413,1.114333892212999716
,,,,,,,,,,,,0.0838379136,247,0.471411112,1499,,,,,1.297373153022,1.119721161821999984
,,,,,,,,,,,,0.471411112,47,1.291985883413,1499,,,,,2.954004432222,2.776352441021999502
,,,,,,,,,,,,1.291985883413,47,1.297373153022,1499,,,,,2.95930973898,2.78165774777999973
,,,,,,,,,,,,1.297373153022,47,2.954004432222,1499,,,,,2.964707488222,2.787055497022000047
,,,,,,,,,,,,2.954004432222,47,2.95930973898,1499,,,,,2.9700368952,2.792384903999999487
,,,,,,,,,,,,2.95930973898,47,2.964707488222,1499,,,,,,
,,,,,,,,,,,,2.964707488222,47,2.9700368952,1499,,,,,,
,,,,,,,,,,,,2.9700368952,47,,,,,,,,
