numActiveSessions:vector baselineTestQoS.hostFDO[52].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[52].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[52].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[52].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[52].tcp.conn-1944 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[52].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[52].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080363608,51,0.080363608,800,0.1705662512,0.090202643199999987,0.1706977872,1452,0.1706977872,0.046111029599999991
0,1,0.080363608,47,0.1705662512,47,,,,,0.2509932312,1452,0.2509932312,0.126406473600000012
0.1706977872,0,0.080363984,847,0.1706977872,1499,,,,,0.449479032,1452,0.449479032,0.324892274400000012
,,0.1706977872,47,0.2509932312,1499,,,,,0.861690029022,1452,0.861690029022,0.737103271422000046
,,0.1706981632,47,0.449479032,1499,,,,,1.261509949022,1452,1.261509949022,1.136923191421999929
,,0.2509932312,47,0.8490605152,47,,,,,1.661096029022,1452,1.661096029022,1.536509271421999658
,,0.449479032,47,0.861690029022,1499,,,,,2.060893604222,1452,2.060893604222,1.936306846621999691
,,0.861690029022,47,1.261509949022,1499,,,,,2.460680825022,1452,2.460680825022,2.336094067421999642
,,1.261509949022,47,1.661096029022,1499,,,,,2.86034310458,1452,2.86034310458,2.735756346979999687
,,1.661096029022,47,2.060893604222,1499,,,,,3.26016053578,1452,3.26016053578,3.13557377817999948
,,2.060893604222,47,2.460680825022,1499,,,,,3.65985135898,1452,3.65985135898,3.535264601379999752
,,2.460680825022,47,2.86034310458,1499,,,,,4.059533802925,1452,4.059533802925,3.93494704532499994
,,2.86034310458,47,3.26016053578,1499,,,,,4.4593703184,1452,4.4593703184,4.33478356080000003
,,3.26016053578,47,3.65985135898,1499,,,,,4.85902008,1452,4.85902008,4.734433322399999235
,,3.65985135898,47,4.059533802925,1499,,,,,,,,
,,4.059533802925,47,4.4593703184,1499,,,,,,,,
,,4.4593703184,47,4.85902008,1499,,,,,,,,
,,4.85902008,47,,,,,,,,,,
