numActiveSessions:vector baselineTestQoS.hostSSH[66].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[66].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[66].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[66].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[66].tcp.conn-2042 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[66].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[66].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080763448,51,1.080763448,40,1.1649468104,0.084183362399999988,1.1649540904,40,1.1649540904,0.043699140799999994
0,1,0.080763448,47,1.1649468104,47,1.130763448,40,1.2451668944,0.080220083999999996,1.2451741744,40,1.2451741744,0.040212478400000001
,,1.080763448,87,1.1649540904,87,1.180763448,40,1.3254011456,0.080234251199999994,1.3254119456,80,1.3254119456,0.0400189336
,,1.1649468104,87,1.2451668944,47,1.230763448,40,1.4054209648,0.08001981919999998,1.4054282448,40,1.3254119456,0.0400189336
,,1.1649540904,47,1.2451741744,87,1.280763448,40,1.485451056,0.080030091199999986,1.485461856,80,1.4054282448,0.040018613600000002
,,1.2451668944,127,1.3254011456,47,1.330763448,40,1.5654808272,0.080029771199999988,1.5654916272,80,1.485461856,0.0400189336
,,1.2451741744,47,1.3254119456,127,1.380763448,40,1.6455437664,0.080062939199999988,1.6455510464,40,1.485461856,0.0400189336
,,1.3254011456,87,1.4054209648,47,1.430763448,40,1.727860376,0.082316609600000006,1.7279106,528,1.5654916272,0.0400189336
,,1.3254119456,47,1.4054282448,87,1.480763448,40,2.8079336888,0.080023088800000002,2.8079409688,40,1.5654916272,0.0400189336
,,1.4054209648,127,1.485451056,47,1.530763448,40,2.887956708,0.080023019199999989,2.887963988,40,1.6455510464,0.040061733599999996
,,1.4054282448,47,1.485461856,127,1.580763448,40,2.9679861592,0.080029451199999989,2.9679969592,80,1.7279106,0.042355147999999995
,,1.485451056,127,1.5654808272,47,2.7279106,40,3.0480059784,0.08001981919999998,3.0480913384,40,2.8079409688,0.040015483199999993
,,1.485461856,47,1.5654916272,127,2.7779106,40,3.1280389496,0.080032971199999996,3.1281214296,80,2.887963988,0.040015413599999993
,,1.5654808272,87,1.6455437664,47,2.8279106,40,3.2080687208,0.080029771199999988,3.2081512008,80,2.9679969592,0.0400189336
,,1.5654916272,47,1.6455510464,87,2.8779106,40,3.28808854,0.08001981919999998,3.2881739,40,2.9679969592,0.0400189336
