rxPkOk:vector(packetBytes) baselineTestQoS.router0.ppp[2].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.router0.ppp[2].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
1.000000508,51,1.08002038,51
1.080021364,47,1.1601718544,47
1.08002334,247,1.1602917744,1499
1.1603043424,47,1.2405306584,1499
1.2405432264,47,1.996342097022,1499
1.996354665022,47,3.195562017022,1499
3.195574585022,47,4.394727530844,1499
4.394740098844,47,,
