numActiveSessions:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[7].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[7].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[7].tcp.conn-1769 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,113,0,240,0,0,0,51,0.080045368,51,0.080045368,0.080045368000000005,0.1609192112,0.080873843199999989,0.1610507472,0.040843029599999996
0,1,,,,,,,,,,,0.080045368,47,0.1609192112,47,,,,,0.2412896312,0.121081913599999979
,,,,,,,,,,,,0.080045744,247,0.1610507472,1499,,,,,0.997073709022,0.876865991421999831
,,,,,,,,,,,,0.1610507472,47,0.2412896312,1499,,,,,2.196273709022,2.076065991421999428
,,,,,,,,,,,,0.2412896312,47,0.997073709022,1499,,,,,3.395473709022,3.275265991421999687
,,,,,,,,,,,,0.997073709022,47,2.196273709022,1499,,,,,4.594727458044,4.474519740444000227
,,,,,,,,,,,,2.196273709022,47,3.395473709022,1499,,,,,,
,,,,,,,,,,,,3.395473709022,47,4.594727458044,1499,,,,,,
,,,,,,,,,,,,4.594727458044,47,,,,,,,,
