numActiveSessions:vector baselineTestQoS.hostFDO[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[60].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[60].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[60].tcp.conn-1952 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080396248,51,0.080396248,800,0.1715556912,0.091159443199999994,0.1716872272,1452,0.1716872272,0.046528309599999997
0,1,0.080396248,47,0.1715556912,47,,,,,0.2519525912,1452,0.2519525912,0.126793673599999989
0.1716872272,0,0.080396624,847,0.1716872272,1499,,,,,0.450438392,1452,0.450438392,0.325279474399999934
,,0.1716872272,47,0.2519525912,1499,,,,,0.862649389022,1452,0.862649389022,0.737490471421999856
,,0.1716876032,47,0.450438392,1499,,,,,1.262481309022,1452,1.262481309022,1.137322391421999863
,,0.2519525912,47,0.8499905952,47,,,,,1.662275309022,1452,1.662275309022,1.537116391421999845
,,0.450438392,47,0.862649389022,1499,,,,,2.061852964222,1452,2.061852964222,1.936694046621999722
,,0.862649389022,47,1.262481309022,1499,,,,,2.461640185022,1452,2.461640185022,2.33648126742200012
,,1.262481309022,47,1.662275309022,1499,,,,,2.86130246458,1452,2.86130246458,2.736143546980000157
,,1.662275309022,47,2.061852964222,1499,,,,,3.26113189578,1452,3.26113189578,3.135972978179999857
,,2.061852964222,47,2.461640185022,1499,,,,,3.66094263898,1452,3.66094263898,3.53578372137999962
,,2.461640185022,47,2.86130246458,1499,,,,,4.060505162925,1452,4.060505162925,3.935346245324999425
,,2.86130246458,47,3.26113189578,1499,,,,,4.4603416784,1452,4.4603416784,4.335182760800000407
,,3.26113189578,47,3.66094263898,1499,,,,,4.860064,1452,4.860064,4.73490508239999917
,,3.66094263898,47,4.060505162925,1499,,,,,,,,
,,4.060505162925,47,4.4603416784,1499,,,,,,,,
,,4.4603416784,47,4.860064,1499,,,,,,,,
,,4.860064,47,,,,,,,,,,
