numActiveSessions:vector baselineTestQoS.hostSSH[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[75].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[75].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[75].tcp.conn-2051 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[75].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080800168,51,1.080800168,40,1.1650432904,0.08424312239999998,1.1650505704,40,1.1650505704,0.043732980800000001
0,1,0.080800168,47,1.1650432904,47,1.130800168,40,1.2452633744,0.080220083999999996,1.2452706544,40,1.2452706544,0.040212478400000001
,,1.080800168,87,1.1650505704,87,1.180800168,40,1.3255264256,0.08026305119999999,1.3255372256,80,1.3255372256,0.0400189336
,,1.1650432904,87,1.2452633744,47,1.230800168,40,1.4055430448,0.080016619199999999,1.4055503248,40,1.3255372256,0.0400189336
,,1.1650505704,47,1.2452706544,87,1.280800168,40,1.485576336,0.080033291199999994,1.485587136,80,1.4055503248,0.040012213599999998
,,1.2452633744,127,1.3255264256,47,1.330800168,40,1.5656061072,0.080029771199999988,1.5656169072,80,1.485587136,0.0400189336
,,1.2452706544,47,1.3255372256,127,1.380800168,40,1.6456402464,0.080034139199999992,1.6456475264,40,1.485587136,0.0400189336
,,1.3255264256,87,1.4055430448,47,1.430800168,40,1.728308216,0.082667969600000001,1.72835844,528,1.5656169072,0.0400189336
,,1.3255372256,47,1.4055503248,87,1.480800168,40,2.8084205688,0.080062128799999992,2.8084278488,40,1.5656169072,0.0400189336
,,1.4055430448,127,1.485576336,47,1.530800168,40,2.888443588,0.080023019199999989,2.888450868,40,1.6456475264,0.040029733599999991
,,1.4055503248,47,1.485587136,127,1.580800168,40,2.9684698392,0.080026251199999981,2.9684806392,80,1.72835844,0.04270650799999999
,,1.485576336,127,1.5656061072,47,2.72835844,40,3.0484928584,0.080023019199999989,3.0485001384,40,2.8084278488,0.040011723200000001
,,1.485587136,47,1.5656169072,127,2.77835844,40,3.1285226296,0.080029771199999988,3.1285334296,80,2.888450868,0.040015413599999993
,,1.5656061072,87,1.6456402464,47,2.82835844,40,3.2085524008,0.080029771199999988,3.2085632008,80,2.9684806392,0.0400189336
,,1.5656169072,47,1.6456475264,87,2.87835844,40,3.28857542,0.080023019199999989,3.2885827,40,2.9684806392,0.0400189336
,,1.6456402464,87,1.728308216,47,2.92835844,40,3.3687442952,0.080168875199999988,3.3687945192,528,3.0485001384,0.040018613600000002
,,1.6456475264,47,1.72835844,575,2.97835844,40,4.448817608,0.080023088800000002,4.448824888,40,3.1285334296,0.04002533359999999
,,1.72835844,47,2.8084205688,47,3.02835844,40,4.5288406272,0.080023019199999989,4.5288479072,40,3.1285334296,0.04002533359999999
,,2.72835844,87,2.8084278488,87,3.07835844,40,4.6088700784,0.080029451199999989,4.6088808784,80,3.2085632008,0.04002533359999999
,,2.8084205688,87,2.888443588,47,3.12835844,40,4.6888898976,0.08001981919999998,4.6889752576,40,3.2085632008,0.04002533359999999
,,2.8084278488,47,2.888450868,87,3.17835844,40,4.7689228688,0.080032971199999996,4.7690053488,80,3.2885827,0.040018613600000002
,,2.888443588,127,2.9684698392,47,3.22835844,40,4.84895264,0.080029771199999988,4.84903512,80,3.3687945192,0.040207413599999991
,,2.888450868,47,2.9684806392,127,4.3687945192,40,4.9289724592,0.08001981919999998,4.9290578192,40,4.448824888,0.040015483199999993
,,2.9684698392,87,3.0484928584,47,4.4187945192,40,,,,,4.5288479072,0.040015413599999993
,,2.9684806392,47,3.0485001384,87,4.4687945192,40,,,,,4.6088808784,0.0400189336
,,3.0484928584,127,3.1285226296,47,4.5187945192,40,,,,,4.6088808784,0.0400189336
,,3.0485001384,47,3.1285334296,127,4.5687945192,40,,,,,4.6889752576,0.040096693599999996
,,3.1285226296,127,3.2085524008,47,4.6187945192,40,,,,,4.7690053488,0.040097013599999994
,,3.1285334296,47,3.2085632008,127,4.6687945192,40,,,,,4.7690053488,0.040097013599999994
,,3.2085524008,87,3.28857542,47,4.7187945192,40,,,,,4.84903512,0.040097013599999994
,,3.2085632008,47,3.2885827,87,4.7687945192,40,,,,,4.84903512,0.040097013599999994
,,3.28857542,87,3.3687442952,47,4.8187945192,40,,,,,4.9290578192,0.040096693599999996
,,3.2885827,47,3.3687945192,575,4.8687945192,40,,,,,,
,,3.3687945192,47,4.448817608,47,,,,,,,,
,,4.3687945192,87,4.448824888,87,,,,,,,,
,,4.448817608,87,4.5288406272,47,,,,,,,,
,,4.448824888,47,4.5288479072,87,,,,,,,,
,,4.5288406272,127,4.6088700784,47,,,,,,,,
,,4.5288479072,47,4.6088808784,127,,,,,,,,
,,4.6088700784,87,4.6888898976,47,,,,,,,,
,,4.6088808784,47,4.6889752576,87,,,,,,,,
,,4.6888898976,127,4.7689228688,47,,,,,,,,
,,4.6889752576,47,4.7690053488,127,,,,,,,,
,,4.7689228688,127,4.84895264,47,,,,,,,,
