numActiveSessions:vector baselineTestQoS.hostSSH[56].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[56].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[56].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[56].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[56].tcp.conn-2032 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[56].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[56].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080722648,51,1.080722648,40,1.1648396104,0.084116962399999994,1.1648468904,40,1.1648468904,0.043661540799999995
0,1,0.080722648,47,1.1648396104,47,1.130722648,40,1.2450596944,0.080220083999999996,1.2450669744,40,1.2450669744,0.040212478400000001
,,1.080722648,87,1.1648468904,87,1.180722648,40,1.3252619456,0.08020225119999999,1.3252727456,80,1.3252727456,0.0400189336
,,1.1648396104,87,1.2450596944,47,1.230722648,40,1.4052753648,0.08001341919999999,1.4052954448,40,1.3252727456,0.0400189336
,,1.1648468904,47,1.2450669744,87,1.280722648,40,1.485311856,0.080036491200000003,1.485322656,80,1.4052954448,0.040025013599999992
,,1.2450596944,127,1.3252619456,47,1.330722648,40,1.5653416272,0.080029771199999988,1.5653524272,80,1.485322656,0.0400189336
,,1.2450669744,47,1.3252727456,127,1.380722648,40,1.6454365664,0.080094939199999992,1.6454438464,40,1.485322656,0.0400189336
,,1.3252619456,87,1.4052753648,47,1.430722648,40,1.727362776,0.081926209599999993,1.727413,528,1.5653524272,0.0400189336
,,1.3252727456,47,1.4052954448,87,1.480722648,40,2.8074360888,0.080023088800000002,2.8074433688,40,1.5653524272,0.0400189336
,,1.4052753648,127,1.485311856,47,1.530722648,40,2.887459108,0.080023019199999989,2.887466388,40,1.6454438464,0.0400937336
,,1.4052954448,47,1.485322656,127,1.580722648,40,2.9674885592,0.080029451199999989,2.9674993592,80,1.727413,0.041964747999999995
,,1.485311856,127,1.5653416272,47,2.727413,40,3.0475083784,0.08001981919999998,3.0475937384,40,2.8074433688,0.040015483199999993
,,1.485322656,47,1.5653524272,127,2.777413,40,3.1275413496,0.080032971199999996,3.1276238296,80,2.887466388,0.040015413599999993
,,1.5653416272,87,1.6454365664,47,2.827413,40,3.2075711208,0.080029771199999988,3.2076536008,80,2.9674993592,0.0400189336
,,1.5653524272,47,1.6454438464,87,2.877413,40,3.28759094,0.08001981919999998,3.2876763,40,2.9674993592,0.0400189336
,,1.6454365664,87,1.727362776,47,2.927413,40,3.3677988552,0.080207915199999979,3.3678490792,528,3.0475937384,0.040096693599999996
,,1.6454438464,47,1.727413,575,2.977413,40,4.447911208,0.080062128799999992,4.447918488,40,3.1276238296,0.040097013599999994
,,1.727413,47,2.8074360888,47,3.027413,40,4.5279342272,0.080023019199999989,4.5279415072,40,3.1276238296,0.040097013599999994
,,2.727413,87,2.8074433688,87,3.077413,40,4.6079604784,0.080026251199999981,4.6079712784,80,3.2076536008,0.040097013599999994
,,2.8074360888,87,2.887459108,47,3.127413,40,4.6879870176,0.080026539199999996,4.6879942976,40,3.2076536008,0.040097013599999994
,,2.8074433688,47,2.887466388,87,3.177413,40,4.7680132688,0.080026251199999981,4.7680240688,80,3.2876763,0.040096693599999996
,,2.887459108,127,2.9674885592,47,3.227413,40,4.84804304,0.080029771199999988,4.84805384,80,3.3678490792,0.040246453599999995
,,2.887466388,47,2.9674993592,127,4.3678490792,40,4.9280660592,0.080023019199999989,4.9280733392,40,4.447918488,0.040011723200000001
,,2.9674885592,87,3.0475083784,47,4.4178490792,40,,,,,4.5279415072,0.040015413599999993
,,2.9674993592,47,3.0475937384,87,4.4678490792,40,,,,,4.6079712784,0.0400189336
,,3.0475083784,127,3.1275413496,47,4.5178490792,40,,,,,4.6079712784,0.0400189336
,,3.0475937384,47,3.1276238296,127,4.5678490792,40,,,,,4.6879942976,0.040015413599999993
,,3.1275413496,127,3.2075711208,47,4.6178490792,40,,,,,4.7680240688,0.0400189336
,,3.1276238296,47,3.2076536008,127,4.6678490792,40,,,,,4.7680240688,0.0400189336
,,3.2075711208,87,3.28759094,47,4.7178490792,40,,,,,4.84805384,0.0400189336
,,3.2076536008,47,3.2876763,87,4.7678490792,40,,,,,4.84805384,0.0400189336
,,3.28759094,87,3.3677988552,47,4.8178490792,40,,,,,4.9280733392,0.040018613600000002
,,3.2876763,47,3.3678490792,575,4.8678490792,40,,,,,,
,,3.3678490792,47,4.447911208,47,,,,,,,,
,,4.3678490792,87,4.447918488,87,,,,,,,,
,,4.447911208,87,4.5279342272,47,,,,,,,,
,,4.447918488,47,4.5279415072,87,,,,,,,,
,,4.5279342272,127,4.6079604784,47,,,,,,,,
,,4.5279415072,47,4.6079712784,127,,,,,,,,
,,4.6079604784,87,4.6879870176,47,,,,,,,,
,,4.6079712784,47,4.6879942976,87,,,,,,,,
,,4.6879870176,127,4.7680132688,47,,,,,,,,
,,4.6879942976,47,4.7680240688,127,,,,,,,,
,,4.7680132688,127,4.84804304,47,,,,,,,,
,,4.7680240688,47,4.84805384,127,,,,,,,,
,,4.84804304,87,4.9280660592,47,,,,,,,,
,,4.84805384,47,4.9280733392,87,,,,,,,,
,,4.9280660592,87,,,,,,,,,,
,,4.9280733392,47,,,,,,,,,,
