numActiveSessions:vector baselineTestQoS.hostLVD[85].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[85].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[85].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[85].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[85].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[85].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[85].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[85].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[85].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[85].tcp.conn-1847 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[85].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,101,0,240,0,0,0,51,0.0833252976,51,0.0833252976,0.083325297599999986,0.454588696,0.371263398399999998,0.454820232,0.280338800799999953
0,1,,,,,,,,,,,0.0833252976,47,0.454588696,47,,,,,1.260070909022,1.085589477821999878
,,,,,,,,,,,,0.0833256736,247,0.454820232,1499,,,,,1.265359389022,1.090877957821999805
,,,,,,,,,,,,0.454820232,47,1.260070909022,1499,,,,,2.889712084,2.715230652799999852
,,,,,,,,,,,,1.260070909022,47,1.265359389022,1499,,,,,2.895034269022,2.720552837821999852
,,,,,,,,,,,,1.265359389022,47,2.889712084,1499,,,,,2.900469113022,2.725987681821999675
,,,,,,,,,,,,2.889712084,47,2.895034269022,1499,,,,,2.905793849022,2.731312417822000062
,,,,,,,,,,,,2.895034269022,47,2.900469113022,1499,,,,,,
,,,,,,,,,,,,2.900469113022,47,2.905793849022,1499,,,,,,
,,,,,,,,,,,,2.905793849022,47,,,,,,,,
