numActiveSessions:vector baselineTestQoS.hostFDO[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[3].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[3].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[3].tcp.conn-1895 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[3].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080163688,51,0.080163688,800,0.1645059312,0.084342243199999999,0.1646374672,1452,0.1646374672,0.043555189600000001
0,1,0.080163688,47,0.1645059312,47,,,,,0.2448697912,1452,0.2448697912,0.123787513599999981
0.1646374672,0,0.080164064,847,0.1646374672,1499,,,,,0.443355592,1452,0.443355592,0.322273314399999954
,,0.1646374672,47,0.2448697912,1499,,,,,0.855594029022,1452,0.855594029022,0.734511751421999866
,,0.1646378432,47,0.443355592,1499,,,,,1.255313949022,1452,1.255313949022,1.134231671421999982
,,0.2448697912,47,0.8430029952,47,,,,,1.655094029022,1452,1.655094029022,1.53401175142199974
,,0.443355592,47,0.855594029022,1499,,,,,2.054779604222,1452,2.054779604222,1.933697326621999658
,,0.855594029022,47,1.255313949022,1499,,,,,2.454566825022,1452,2.454566825022,2.33348454742199961
,,1.255313949022,47,1.655094029022,1499,,,,,2.85432910458,1452,2.85432910458,2.733246826979999417
,,1.655094029022,47,2.054779604222,1499,,,,,3.25415253578,1452,3.25415253578,3.133070258180000057
,,2.054779604222,47,2.454566825022,1499,,,,,3.6537433664,1452,3.6537433664,3.53266108879999939
,,2.454566825022,47,2.85432910458,1499,,,,,4.053531802925,1452,4.053531802925,3.932449525324999567
,,2.85432910458,47,3.25415253578,1499,,,,,4.4533743184,1452,4.4533743184,4.332292040799998727
,,3.25415253578,47,3.6537433664,1499,,,,,4.85305944,1452,4.85305944,4.73197716239999975
,,3.6537433664,47,4.053531802925,1499,,,,,,,,
,,4.053531802925,47,4.4533743184,1499,,,,,,,,
,,4.4533743184,47,4.85305944,1499,,,,,,,,
,,4.85305944,47,,,,,,,,,,
