numActiveSessions:vector baselineTestQoS.hostSSH[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[88].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[88].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[88].tcp.conn-2064 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[88].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080853208,51,1.080853208,40,1.1651826504,0.084329442399999981,1.1651899304,40,1.1651899304,0.043781860800000002
0,1,0.080853208,47,1.1651826504,47,1.130853208,40,1.2454027344,0.080220083999999996,1.2454100144,40,1.2454100144,0.040212478400000001
,,1.080853208,87,1.1651899304,87,1.180853208,40,1.3257073856,0.080304651199999993,1.3257181856,80,1.3257181856,0.0400189336
,,1.1651826504,87,1.2454027344,47,1.230853208,40,1.4057208048,0.08001341919999999,1.4057408848,40,1.3257181856,0.0400189336
,,1.1651899304,47,1.2454100144,87,1.280853208,40,1.485757296,0.080036491200000003,1.485768096,80,1.4057408848,0.040025013599999992
,,1.2454027344,127,1.3257073856,47,1.330853208,40,1.5657870672,0.080029771199999988,1.5657978672,80,1.485768096,0.0400189336
,,1.2454100144,47,1.3257181856,127,1.380853208,40,1.6458004864,0.08001341919999999,1.6458205664,40,1.485768096,0.0400189336
,,1.3257073856,87,1.4057208048,47,1.430853208,40,1.728955096,0.083154609599999984,1.72900532,528,1.5657978672,0.0400189336
,,1.3257181856,47,1.4057408848,87,1.480853208,40,2.8090284088,0.080023088800000002,2.8090356888,40,1.5657978672,0.0400189336
,,1.4057208048,127,1.485757296,47,1.530853208,40,2.889051428,0.080023019199999989,2.889058708,40,1.6458205664,0.040025013599999992
,,1.4057408848,47,1.485768096,127,1.580853208,40,2.9690808792,0.080029451199999989,2.9690916792,80,1.72900532,0.043193148
,,1.485757296,127,1.5657870672,47,2.72900532,40,3.0491006984,0.08001981919999998,3.0491942288,40,2.8090356888,0.040015483199999993
,,1.485768096,47,1.5657978672,127,2.77900532,40,3.1291295096,0.080028811199999993,3.12922432,80,2.889058708,0.040015413599999993
,,1.5657870672,87,1.6458004864,47,2.82900532,40,3.2091551208,0.080025611199999985,3.2092540912,80,2.9690916792,0.0400189336
,,1.5657978672,47,1.6458205664,87,2.87900532,40,3.28917398,0.080018859199999986,3.2892767904,40,2.9690916792,0.0400189336
,,1.6458004864,87,1.728955096,47,2.92900532,40,3.3693911752,0.080217195199999979,3.3694413992,528,3.0491942288,0.040104863999999989
,,1.6458205664,47,1.72900532,575,2.97900532,40,4.449503528,0.080062128799999992,4.449510808,40,3.12922432,0.040105184000000001
,,1.72900532,47,2.8090284088,47,3.02900532,40,4.5295265472,0.080023019199999989,4.5295338272,40,3.12922432,0.040105184000000001
,,2.72900532,87,2.8090356888,87,3.07900532,40,4.6095527984,0.080026251199999981,4.6095635984,80,3.2092540912,0.040109343999999991
,,2.8090284088,87,2.889051428,47,3.12900532,40,4.6895758176,0.080023019199999989,4.6895830976,40,3.2092540912,0.040109343999999991
,,2.8090356888,47,2.889058708,87,3.17900532,40,4.7696055888,0.080029771199999988,4.7696163888,80,3.2892767904,0.040113183999999996
,,2.889051428,127,2.9690808792,47,3.22900532,40,4.84963536,0.080029771199999988,4.84964616,80,3.3694413992,0.040255733599999995
,,2.889058708,47,2.9690916792,127,4.3694413992,40,4.9296583792,0.080023019199999989,4.9296656592,40,4.449510808,0.040011723200000001
,,2.9690808792,87,3.0491006984,47,4.4194413992,40,,,,,4.5295338272,0.040015413599999993
,,2.9690916792,47,3.0491942288,87,4.4694413992,40,,,,,4.6095635984,0.0400189336
,,3.0491006984,127,3.1291295096,47,4.5194413992,40,,,,,4.6095635984,0.0400189336
,,3.0491942288,47,3.12922432,127,4.5694413992,40,,,,,4.6895830976,0.040018613600000002
,,3.1291295096,127,3.2091551208,47,4.6194413992,40,,,,,4.7696163888,0.04002533359999999
,,3.12922432,47,3.2092540912,127,4.6694413992,40,,,,,4.7696163888,0.04002533359999999
,,3.2091551208,87,3.28917398,47,4.7194413992,40,,,,,4.84964616,0.04002533359999999
,,3.2092540912,47,3.2892767904,87,4.7694413992,40,,,,,4.84964616,0.04002533359999999
,,3.28917398,87,3.3693911752,47,4.8194413992,40,,,,,4.9296656592,0.040018613600000002
,,3.2892767904,47,3.3694413992,575,4.8694413992,40,,,,,,
,,3.3694413992,47,4.449503528,47,,,,,,,,
,,4.3694413992,87,4.449510808,87,,,,,,,,
,,4.449503528,87,4.5295265472,47,,,,,,,,
,,4.449510808,47,4.5295338272,87,,,,,,,,
,,4.5295265472,127,4.6095527984,47,,,,,,,,
,,4.5295338272,47,4.6095635984,127,,,,,,,,
,,4.6095527984,87,4.6895758176,47,,,,,,,,
,,4.6095635984,47,4.6895830976,87,,,,,,,,
,,4.6895758176,127,4.7696055888,47,,,,,,,,
,,4.6895830976,47,4.7696163888,127,,,,,,,,
,,4.7696055888,127,4.84963536,47,,,,,,,,
,,4.7696163888,47,4.84964616,127,,,,,,,,
,,4.84963536,87,4.9296583792,47,,,,,,,,
,,4.84964616,47,4.9296656592,87,,,,,,,,
,,4.9296583792,87,,,,,,,,,,
,,4.9296656592,47,,,,,,,,,,
