rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[6].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostVIP[6].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetLossRate:vector baselineTestQoS.hostVIP[6].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,playoutDelay:vector baselineTestQoS.hostVIP[6].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,playoutLossRate:vector baselineTestQoS.hostVIP[6].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,mos:vector baselineTestQoS.hostVIP[6].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,taildropLossRate:vector baselineTestQoS.hostVIP[6].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
2.060162692222,75,2.060162692222,0.060162692221999991,4.260162692222,0,4.260162692222,0.019999999999999996,4.260162692222,0,4.260162692222,4.368995907878099755,4.260162692222,0
2.08000692,75,2.08000692,0.060006919999999991,4.9715809128,0,4.9715809128,0.019999999999999996,4.9715809128,0,4.9715809128,4.369026056673099827,4.9715809128,0
2.10000692,75,2.10000692,0.060006919999999991,,,,,,,,,,
2.12000692,75,2.12000692,0.060006919999999991,,,,,,,,,,
2.14000692,75,2.14000692,0.060006919999999991,,,,,,,,,,
2.16000692,75,2.16000692,0.060006919999999991,,,,,,,,,,
2.18000692,75,2.18000692,0.060006919999999991,,,,,,,,,,
2.20000692,75,2.20000692,0.060006919999999991,,,,,,,,,,
2.22000692,75,2.22000692,0.060006919999999991,,,,,,,,,,
2.24000692,75,2.24000692,0.060006919999999991,,,,,,,,,,
2.26000692,75,2.26000692,0.060006919999999991,,,,,,,,,,
2.28000692,75,2.28000692,0.060006919999999991,,,,,,,,,,
2.30000692,75,2.30000692,0.060006919999999991,,,,,,,,,,
2.32000692,75,2.32000692,0.060006919999999991,,,,,,,,,,
2.34000692,75,2.34000692,0.060006919999999991,,,,,,,,,,
2.36000692,75,2.36000692,0.060006919999999991,,,,,,,,,,
2.38000692,75,2.38000692,0.060006919999999991,,,,,,,,,,
2.40000692,75,2.40000692,0.060006919999999991,,,,,,,,,,
2.42000692,75,2.42000692,0.060006919999999991,,,,,,,,,,
2.44000692,75,2.44000692,0.060006919999999991,,,,,,,,,,
2.460189753022,75,2.460189753022,0.060189753021999997,,,,,,,,,,
2.48000692,75,2.48000692,0.060006919999999991,,,,,,,,,,
2.50000692,75,2.50000692,0.060006919999999991,,,,,,,,,,
2.52000692,75,2.52000692,0.060006919999999991,,,,,,,,,,
2.54000692,75,2.54000692,0.060006919999999991,,,,,,,,,,
2.56000692,75,2.56000692,0.060006919999999991,,,,,,,,,,
2.58000692,75,2.58000692,0.060006919999999991,,,,,,,,,,
2.60000692,75,2.60000692,0.060006919999999991,,,,,,,,,,
2.62000692,75,2.62000692,0.060006919999999991,,,,,,,,,,
2.64000692,75,2.64000692,0.060006919999999991,,,,,,,,,,
2.66000692,75,2.66000692,0.060006919999999991,,,,,,,,,,
2.68000692,75,2.68000692,0.060006919999999991,,,,,,,,,,
2.70000692,75,2.70000692,0.060006919999999991,,,,,,,,,,
2.72000692,75,2.72000692,0.060006919999999991,,,,,,,,,,
2.74000692,75,2.74000692,0.060006919999999991,,,,,,,,,,
2.76000692,75,2.76000692,0.060006919999999991,,,,,,,,,,
2.78000692,75,2.78000692,0.060006919999999991,,,,,,,,,,
2.80000692,75,2.80000692,0.060006919999999991,,,,,,,,,,
2.820130837022,75,2.820130837022,0.060130837021999991,,,,,,,,,,
2.84000692,75,2.84000692,0.060006919999999991,,,,,,,,,,
2.86021179258,75,2.86021179258,0.060211792579999992,,,,,,,,,,
2.88000692,75,2.88000692,0.060006919999999991,,,,,,,,,,
2.90000692,75,2.90000692,0.060006919999999991,,,,,,,,,,
2.92000692,75,2.92000692,0.060006919999999991,,,,,,,,,,
2.94000692,75,2.94000692,0.060006919999999991,,,,,,,,,,
2.96000692,75,2.96000692,0.060006919999999991,,,,,,,,,,
2.98000692,75,2.98000692,0.060006919999999991,,,,,,,,,,
3.00000692,75,3.00000692,0.060006919999999991,,,,,,,,,,
3.02000692,75,3.02000692,0.060006919999999991,,,,,,,,,,
3.04000692,75,3.04000692,0.060006919999999991,,,,,,,,,,
3.06001892,75,3.06001892,0.060018920000000003,,,,,,,,,,
3.08001892,75,3.08001892,0.060018920000000003,,,,,,,,,,
3.10001892,75,3.10001892,0.060018920000000003,,,,,,,,,,
3.12001892,75,3.12001892,0.060018920000000003,,,,,,,,,,
3.14001892,75,3.14001892,0.060018920000000003,,,,,,,,,,
3.16001892,75,3.16001892,0.060018920000000003,,,,,,,,,,
3.18001892,75,3.18001892,0.060018920000000003,,,,,,,,,,
3.20001892,75,3.20001892,0.060018920000000003,,,,,,,,,,
3.22001892,75,3.22001892,0.060018920000000003,,,,,,,,,,
4.554176292077,75,4.554176292077,0.060106859999999997,,,,,,,,,,
4.574176292077,75,4.574176292077,0.060106859999999997,,,,,,,,,,
4.594236386044,75,4.594236386044,0.060166953967000002,,,,,,,,,,
4.614176292077,75,4.614176292077,0.060106859999999997,,,,,,,,,,
4.634176292077,75,4.634176292077,0.060106859999999997,,,,,,,,,,
4.654176292077,75,4.654176292077,0.060106859999999997,,,,,,,,,,
4.674114310844,75,4.674114310844,0.060044878767,,,,,,,,,,
4.694176292077,75,4.694176292077,0.060106859999999997,,,,,,,,,,
4.714176292077,75,4.714176292077,0.060106859999999997,,,,,,,,,,
4.734176292077,75,4.734176292077,0.060106859999999997,,,,,,,,,,
4.754080052077,75,4.754080052077,0.06001062,,,,,,,,,,
4.774176292077,75,4.774176292077,0.060106859999999997,,,,,,,,,,
4.794176292077,75,4.794176292077,0.060106859999999997,,,,,,,,,,
4.814080052077,75,4.814080052077,0.06001062,,,,,,,,,,
4.834176292077,75,4.834176292077,0.060106859999999997,,,,,,,,,,
4.854253248,75,4.854253248,0.060183815922999997,,,,,,,,,,
4.874176292077,75,4.874176292077,0.060106859999999997,,,,,,,,,,
4.894176292077,75,4.894176292077,0.060106859999999997,,,,,,,,,,
4.914176292077,75,4.914176292077,0.060106859999999997,,,,,,,,,,
4.9341311728,75,4.9341311728,0.060061740722999995,,,,,,,,,,
4.954176292077,75,4.954176292077,0.060106859999999997,,,,,,,,,,
