numActiveSessions:vector baselineTestQoS.hostFDO[43].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[43].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[43].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[43].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[43].tcp.conn-1935 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[43].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[43].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080326888,51,0.080326888,800,0.1694531312,0.089126243199999982,0.1695846672,1452,0.1695846672,0.04564158959999999
0,1,0.080326888,47,0.1694531312,47,,,,,0.2497902712,1452,0.2497902712,0.125847193599999962
0.1695846672,0,0.080327264,847,0.1695846672,1499,,,,,0.448276072,1452,0.448276072,0.324332994399999961
,,0.1695846672,47,0.2497902712,1499,,,,,0.860610749022,1452,0.860610749022,0.736667671421999955
,,0.1695850432,47,0.448276072,1499,,,,,1.260430669022,1452,1.260430669022,1.13648759142200006
,,0.2497902712,47,0.8479266752,47,,,,,1.660010749022,1452,1.660010749022,1.53606767142199984
,,0.448276072,47,0.860610749022,1499,,,,,2.059796324222,1452,2.059796324222,1.935853246621999971
,,0.860610749022,47,1.260430669022,1499,,,,,2.459589545022,1452,2.459589545022,2.335646467421999425
,,1.260430669022,47,1.660010749022,1499,,,,,2.85925182458,1452,2.85925182458,2.735308746979999472
,,1.660010749022,47,2.059796324222,1499,,,,,3.25895533578,1452,3.25895533578,3.13501225817999972
,,2.059796324222,47,2.459589545022,1499,,,,,3.65866607898,1452,3.65866607898,3.534723001379999712
,,2.459589545022,47,2.85925182458,1499,,,,,4.058448522925,1452,4.058448522925,3.934505445324999665
,,2.85925182458,47,3.25895533578,1499,,,,,4.4581711184,1452,4.4581711184,4.33422804079999933
,,3.25895533578,47,3.65866607898,1499,,,,,4.8579408,1452,4.8579408,4.73399772239999981
,,3.65866607898,47,4.058448522925,1499,,,,,,,,
,,4.058448522925,47,4.4581711184,1499,,,,,,,,
,,4.4581711184,47,4.8579408,1499,,,,,,,,
,,4.8579408,47,,,,,,,,,,
