numActiveSessions:vector baselineTestQoS.hostSSH[20].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[20].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[20].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[20].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[20].tcp.conn-1996 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[20].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[20].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080575768,51,1.080575768,40,1.1644536904,0.083877922399999998,1.1644609704,40,1.1644609704,0.043526180799999994
0,1,0.080575768,47,1.1644536904,47,1.130575768,40,1.2446737744,0.080220083999999996,1.2446810544,40,1.2446810544,0.040212478400000001
,,1.080575768,87,1.1644609704,87,1.180575768,40,1.3247608256,0.08008705119999998,1.3247716256,80,1.3247716256,0.0400189336
,,1.1644536904,87,1.2446737744,47,1.230575768,40,1.4047742448,0.08001341919999999,1.4047943248,40,1.3247716256,0.0400189336
,,1.1644609704,47,1.2446810544,87,1.280575768,40,1.484810736,0.080036491200000003,1.484821536,80,1.4047943248,0.040025013599999992
,,1.2446737744,127,1.3247608256,47,1.330575768,40,1.5648405072,0.080029771199999988,1.5648513072,80,1.484821536,0.0400189336
,,1.2446810544,47,1.3247716256,127,1.380575768,40,1.6448539264,0.08001341919999999,1.6448740064,40,1.484821536,0.0400189336
,,1.3247608256,87,1.4047742448,47,1.430575768,40,1.725571416,0.080717489599999997,1.72562164,528,1.5648513072,0.0400189336
,,1.3247716256,47,1.4047943248,87,1.480575768,40,2.8056447288,0.080023088800000002,2.8056520088,40,1.5648513072,0.0400189336
,,1.4047742448,127,1.484810736,47,1.530575768,40,2.885667748,0.080023019199999989,2.885675028,40,1.6448740064,0.040025013599999992
,,1.4047943248,47,1.484821536,127,1.580575768,40,2.9656971992,0.080029451199999989,2.9657079992,80,1.72562164,0.040756027999999999
,,1.484810736,127,1.5648405072,47,2.72562164,40,3.0457170184,0.08001981919999998,3.0458023784,40,2.8056520088,0.040015483199999993
,,1.484821536,47,1.5648513072,127,2.77562164,40,3.1257499896,0.080032971199999996,3.1258324696,80,2.885675028,0.040015413599999993
,,1.5648405072,87,1.6448539264,47,2.82562164,40,3.2057797608,0.080029771199999988,3.2058622408,80,2.9657079992,0.0400189336
,,1.5648513072,47,1.6448740064,87,2.87562164,40,3.28591254,0.080132779200000003,3.28591982,40,2.9657079992,0.0400189336
,,1.6448539264,87,1.725571416,47,2.92562164,40,3.3660074952,0.080094955199999983,3.3660577192,528,3.0458023784,0.040096693599999996
,,1.6448740064,47,1.72562164,575,2.97562164,40,4.446080808,0.080023088800000002,4.446088088,40,3.1258324696,0.040097013599999994
