numActiveSessions:vector baselineTestQoS.hostSSH[102].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[102].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[102].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[102].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[102].tcp.conn-2078 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[102].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[102].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
,,1.72970196,47,2.8097640888,47,3.02970196,40,4.5303491072,0.080023019199999989,4.5303563872,40,3.1298769496,0.04002533359999999
,,2.72970196,87,2.8097713688,87,3.07970196,40,4.6103753584,0.080026251199999981,4.6103861584,80,3.2099067208,0.04002533359999999
,,2.8097640888,87,2.889787108,47,3.12970196,40,4.6904018976,0.080026539199999996,4.6904091776,40,3.2099067208,0.04002533359999999
,,2.8097713688,47,2.889794388,87,3.17970196,40,4.7704281488,0.080026251199999981,4.7704389488,80,3.28992622,0.040018613600000002
,,2.889787108,127,2.9698133592,47,3.22970196,40,4.85045792,0.080029771199999988,4.85046872,80,3.3702639592,0.040333333599999992
,,2.889794388,47,2.9698241592,127,4.3702639592,40,4.9304809392,0.080023019199999989,4.9304882192,40,4.450333368,0.040011723200000001
,,2.9698133592,87,3.0498363784,47,4.4202639592,40,,,,,4.5303563872,0.040015413599999993
,,2.9698241592,47,3.0498436584,87,4.4702639592,40,,,,,4.6103861584,0.0400189336
,,3.0498363784,127,3.1298661496,47,4.5202639592,40,,,,,4.6103861584,0.0400189336
,,3.0498436584,47,3.1298769496,127,4.5702639592,40,,,,,4.6904091776,0.040015413599999993
,,3.1298661496,127,3.2098959208,47,4.6202639592,40,,,,,4.7704389488,0.0400189336
,,3.1298769496,47,3.2099067208,127,4.6702639592,40,,,,,4.7704389488,0.0400189336
,,3.2098959208,87,3.28991894,47,4.7202639592,40,,,,,4.85046872,0.0400189336
,,3.2099067208,47,3.28992622,87,4.7702639592,40,,,,,4.85046872,0.0400189336
,,3.28991894,87,3.3702137352,47,4.8202639592,40,,,,,4.9304882192,0.040018613600000002
,,3.28992622,47,3.3702639592,575,4.8702639592,40,,,,,,
,,3.3702639592,47,4.450326088,47,,,,,,,,
,,4.3702639592,87,4.450333368,87,,,,,,,,
,,4.450326088,87,4.5303491072,47,,,,,,,,
,,4.450333368,47,4.5303563872,87,,,,,,,,
,,4.5303491072,127,4.6103753584,47,,,,,,,,
,,4.5303563872,47,4.6103861584,127,,,,,,,,
,,4.6103753584,87,4.6904018976,47,,,,,,,,
,,4.6103861584,47,4.6904091776,87,,,,,,,,
,,4.6904018976,127,4.7704281488,47,,,,,,,,
,,4.6904091776,47,4.7704389488,127,,,,,,,,
,,4.7704281488,127,4.85045792,47,,,,,,,,
,,4.7704389488,47,4.85046872,127,,,,,,,,
,,4.85045792,87,4.9304809392,47,,,,,,,,
,,4.85046872,47,4.9304882192,87,,,,,,,,
,,4.9304809392,87,,,,,,,,,,
,,4.9304882192,47,,,,,,,,,,
