numActiveSessions:vector baselineTestQoS.hostSSH[87].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[87].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[87].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[87].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[87].tcp.conn-2063 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[87].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[87].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080849128,51,1.080849128,40,1.1651719304,0.084322802399999979,1.1651792104,40,1.1651792104,0.043778100799999996
0,1,0.080849128,47,1.1651719304,47,1.130849128,40,1.2453920144,0.080220083999999996,1.2453992944,40,1.2453992944,0.040212478400000001
,,1.080849128,87,1.1651792104,87,1.180849128,40,1.3256934656,0.080301451199999984,1.3257042656,80,1.3257042656,0.0400189336
,,1.1651719304,87,1.2453920144,47,1.230849128,40,1.4057100848,0.080016619199999999,1.4057173648,40,1.3257042656,0.0400189336
,,1.1651792104,47,1.2453992944,87,1.280849128,40,1.485743376,0.080033291199999994,1.485754176,80,1.4057173648,0.040012213599999998
,,1.2453920144,127,1.3256934656,47,1.330849128,40,1.5657731472,0.080029771199999988,1.5657839472,80,1.485754176,0.0400189336
,,1.2453992944,47,1.3257042656,127,1.380849128,40,1.6457897664,0.080016619199999999,1.6457970464,40,1.485754176,0.0400189336
,,1.3256934656,87,1.4057100848,47,1.430849128,40,1.728905336,0.083115569599999993,1.72895556,528,1.5657839472,0.0400189336
,,1.3257042656,47,1.4057173648,87,1.480849128,40,2.8090176888,0.080062128799999992,2.8090249688,40,1.5657839472,0.0400189336
,,1.4057100848,127,1.485743376,47,1.530849128,40,2.889040708,0.080023019199999989,2.889047988,40,1.6457970464,0.040012213599999998
,,1.4057173648,47,1.485754176,127,1.580849128,40,2.9690669592,0.080026251199999981,2.9690777592,80,1.72895556,0.043154107999999996
,,1.485743376,127,1.5657731472,47,2.72895556,40,3.0490899784,0.080023019199999989,3.0490972584,40,2.8090249688,0.040011723200000001
,,1.485754176,47,1.5657839472,127,2.77895556,40,3.1291155896,0.080025611199999985,3.1291263896,80,2.889047988,0.040015413599999993
