numActiveSessions:vector baselineTestQoS.hostSSH[122].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[122].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[122].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[122].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[122].tcp.conn-2098 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[122].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[122].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080991928,51,1.080991928,40,1.1655471304,0.0845552024,1.1655544104,40,1.1655544104,0.043909700799999992
0,1,0.080991928,47,1.1655471304,47,1.130991928,40,1.2457672144,0.080220083999999996,1.2457744944,40,1.2457744944,0.040212478400000001
,,1.080991928,87,1.1655544104,87,1.180991928,40,1.3261806656,0.080413451199999985,1.3261914656,80,1.3261914656,0.0400189336
,,1.1655471304,87,1.2457672144,47,1.230991928,40,1.4062004848,0.08001981919999998,1.4062077648,40,1.3261914656,0.0400189336
,,1.1655544104,47,1.2457744944,87,1.280991928,40,1.486230576,0.080030091199999986,1.486241376,80,1.4062077648,0.040018613600000002
,,1.2457672144,127,1.3261806656,47,1.330991928,40,1.5662603472,0.080029771199999988,1.5662711472,80,1.486241376,0.0400189336
,,1.2457744944,47,1.3261914656,127,1.380991928,40,1.6462801664,0.08001981919999998,1.6462874464,40,1.486241376,0.0400189336
,,1.3261806656,87,1.4062004848,47,1.430991928,40,1.730646936,0.084366769600000001,1.73069716,528,1.5662711472,0.0400189336
,,1.3261914656,47,1.4062077648,87,1.480991928,40,2.8107592888,0.080062128799999992,2.8107665688,40,1.5662711472,0.0400189336
,,1.4062004848,127,1.486230576,47,1.530991928,40,2.890782308,0.080023019199999989,2.890789588,40,1.6462874464,0.040018613600000002
