numActiveSessions:vector baselineTestQoS.hostFDO[74].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[74].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[74].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[74].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[74].tcp.conn-1966 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[74].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[74].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080453368,51,0.080453368,800,0.1732872112,0.092833843199999987,0.1734187472,1452,0.1734187472,0.04725854959999999
0,1,0.080453368,47,0.1732872112,47,,,,,0.2536314712,1452,0.2536314712,0.127471273599999989
0.1734187472,0,0.080453744,847,0.1734187472,1499,,,,,0.452117272,1452,0.452117272,0.325957074399999989
,,0.1734187472,47,0.2536314712,1499,,,,,0.864448189022,1452,0.864448189022,0.738287991421999963
,,0.1734191232,47,0.452117272,1499,,,,,1.264160189022,1452,1.264160189022,1.137999991421999806
,,0.2536314712,47,0.851691534613,47,,,,,1.663954189022,1452,1.663954189022,1.537793991421999788
,,0.452117272,47,0.864448189022,1499,,,,,2.063651764222,1452,2.063651764222,1.937491566622000053
,,0.864448189022,47,1.264160189022,1499,,,,,2.463319065022,1452,2.463319065022,2.33715886742199962
,,1.264160189022,47,1.663954189022,1499,,,,,2.86320126458,1452,2.86320126458,2.737041066979999815
,,1.663954189022,47,2.063651764222,1499,,,,,3.26281077578,1452,3.26281077578,3.136650578179999357
,,2.063651764222,47,2.463319065022,1499,,,,,3.66262151898,1452,3.66262151898,3.536461321380000002
,,2.463319065022,47,2.86320126458,1499,,,,,4.062403962925,1452,4.062403962925,3.936243765324999957
,,2.86320126458,47,3.26281077578,1499,,,,,4.4620265584,1452,4.4620265584,4.335866360799998967
,,3.26281077578,47,3.66262151898,1499,,,,,4.86176088,1452,4.86176088,4.735600682399999415
,,3.66262151898,47,4.062403962925,1499,,,,,,,,
,,4.062403962925,47,4.4620265584,1499,,,,,,,,
,,4.4620265584,47,4.86176088,1499,,,,,,,,
,,4.86176088,47,,,,,,,,,,
