numActiveSessions:vector baselineTestQoS.hostSSH[182].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[182].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[182].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[182].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[182].tcp.conn-2158 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[182].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[182].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.1011251376,51,1.1011251376,40,2.570013118044,1.468887980443999813,2.570220398044,40,2.570220398044,1.428884454843999833
0,1,0.1011251376,47,2.570013118044,47,1.1511251376,40,4.84217556666,2.272162448616000135,4.84235747066,888,4.84235747066,2.191855120037999418
,,1.1011251376,87,2.570220398044,87,1.2011251376,40,,,,,4.84235747066,2.191855120037999418
,,2.570013118044,447,4.84217556666,47,1.2511251376,40,,,,,4.84235747066,2.191855120037999418
,,2.570220398044,47,4.84235747066,935,1.3011251376,40,,,,,4.84235747066,2.191855120037999418
,,4.84235747066,47,,,1.3511251376,40,,,,,4.84235747066,2.191855120037999418
,,,,,,1.4011251376,40,,,,,4.84235747066,2.191855120037999418
,,,,,,1.4511251376,40,,,,,4.84235747066,2.191855120037999418
,,,,,,1.5011251376,40,,,,,4.84235747066,2.191855120037999418
,,,,,,1.5511251376,40,,,,,4.84235747066,2.191855120037999418
,,,,,,1.6011251376,40,,,,,4.84235747066,2.191855120037999418
