numActiveSessions:vector baselineTestQoS.hostSSH[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[91].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[91].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[91].tcp.conn-2067 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[91].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
,,3.1292877104,47,3.2093174816,127,4.6695906792,40,,,,,4.7699309488,0.040226453600000003
,,3.2093066816,87,3.2893297008,47,4.7195906792,40,,,,,4.84996072,0.040226453600000003
,,3.2093174816,47,3.2893369808,87,4.7695906792,40,,,,,4.84996072,0.040226453600000003
,,3.2893297008,87,3.3695404552,47,4.8195906792,40,,,,,4.9299834192,0.040226133599999991
,,3.2893369808,47,3.3695906792,575,4.8695906792,40,,,,,,
,,3.3695906792,47,4.449613768,47,,,,,,,,
,,4.3695906792,87,4.449621048,87,,,,,,,,
,,4.449613768,87,4.5296367872,47,,,,,,,,
,,4.449621048,47,4.5296440672,87,,,,,,,,
,,4.5296367872,127,4.6096662384,47,,,,,,,,
,,4.5296440672,47,4.6096770384,127,,,,,,,,
,,4.6096662384,87,4.6896860576,47,,,,,,,,
,,4.6096770384,47,4.6898893376,87,,,,,,,,
,,4.6896860576,127,4.7697190288,47,,,,,,,,
,,4.6898893376,47,4.7699309488,127,,,,,,,,
,,4.7697190288,127,4.8497488,47,,,,,,,,
,,4.7699309488,47,4.84996072,127,,,,,,,,
,,4.8497488,87,4.9297686192,47,,,,,,,,
,,4.84996072,47,4.9299834192,87,,,,,,,,
,,4.9297686192,87,,,,,,,,,,
,,4.9299834192,47,,,,,,,,,,
