numActiveSessions:vector baselineTestQoS.hostSSH[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[24].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[24].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[24].tcp.conn-2000 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080592088,51,1.080592088,40,1.1644965704,0.083904482399999979,1.1645038504,40,1.1645038504,0.043541220800000002
0,1,0.080592088,47,1.1644965704,47,1.130592088,40,1.2447166544,0.080220083999999996,1.2447239344,40,1.2447239344,0.040212478400000001
,,1.080592088,87,1.1645038504,87,1.180592088,40,1.3248165056,0.080099851199999988,1.3248273056,80,1.3248273056,0.0400189336
,,1.1644965704,87,1.2447166544,47,1.230592088,40,1.4048299248,0.08001341919999999,1.4048500048,40,1.3248273056,0.0400189336
,,1.1645038504,47,1.2447239344,87,1.280592088,40,1.484866416,0.080036491200000003,1.484877216,80,1.4048500048,0.040025013599999992
,,1.2447166544,127,1.3248165056,47,1.330592088,40,1.5648961872,0.080029771199999988,1.5649069872,80,1.484877216,0.0400189336
,,1.2447239344,47,1.3248273056,127,1.380592088,40,1.6449096064,0.08001341919999999,1.6449296864,40,1.484877216,0.0400189336
,,1.3248165056,87,1.4048299248,47,1.430592088,40,1.725770456,0.080860849600000006,1.72582068,528,1.5649069872,0.0400189336
,,1.3248273056,47,1.4048500048,87,1.480592088,40,2.8058437688,0.080023088800000002,2.8058510488,40,1.5649069872,0.0400189336
,,1.4048299248,127,1.484866416,47,1.530592088,40,2.885866788,0.080023019199999989,2.885874068,40,1.6449296864,0.040025013599999992
,,1.4048500048,47,1.484877216,127,1.580592088,40,2.9658962392,0.080029451199999989,2.9659070392,80,1.72582068,0.040899387999999994
,,1.484866416,127,1.5648961872,47,2.72582068,40,3.0459160584,0.08001981919999998,3.0460014184,40,2.8058510488,0.040015483199999993
,,1.484877216,47,1.5649069872,127,2.77582068,40,3.1259490296,0.080032971199999996,3.1260315096,80,2.885874068,0.040015413599999993
,,1.5648961872,87,1.6449096064,47,2.82582068,40,3.2059788008,0.080029771199999988,3.2060612808,80,2.9659070392,0.0400189336
,,1.5649069872,47,1.6449296864,87,2.87582068,40,3.28599862,0.08001981919999998,3.28608398,40,2.9659070392,0.0400189336
,,1.6449096064,87,1.725770456,47,2.92582068,40,3.3662065352,0.080207915199999979,3.3662567592,528,3.0460014184,0.040096693599999996
,,1.6449296864,47,1.72582068,575,2.97582068,40,4.446279848,0.080023088800000002,4.446287128,40,3.1260315096,0.040097013599999994
,,1.72582068,47,2.8058437688,47,3.02582068,40,4.5263028672,0.080023019199999989,4.5263101472,40,3.1260315096,0.040097013599999994
,,2.72582068,87,2.8058510488,87,3.07582068,40,4.6063323184,0.080029451199999989,4.6063431184,80,3.2060612808,0.040097013599999994
,,2.8058437688,87,2.885866788,47,3.12582068,40,4.6863556576,0.080023339199999987,4.6863629376,40,3.2060612808,0.040097013599999994
,,2.8058510488,47,2.885874068,87,3.17582068,40,4.7663851088,0.080029451199999989,4.7663959088,80,3.28608398,0.040096693599999996
,,2.885866788,127,2.9658962392,47,3.22582068,40,4.84641488,0.080029771199999988,4.84642568,80,3.3662567592,0.040246453599999995
,,2.885874068,47,2.9659070392,127,4.3662567592,40,4.9264382192,0.080023339199999987,4.9264454992,40,4.446287128,0.040015483199999993
,,2.9658962392,87,3.0459160584,47,4.4162567592,40,,,,,4.5263101472,0.040015413599999993
