numActiveSessions:vector baselineTestQoS.hostVID[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostVID[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostVID[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostVID[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostVID[30].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[30].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostVID[30].tcp.conn-2622 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostVID[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,287,0,360,1,0,1,51,1.080139208,51,1.1637590504,0.083619842400000004,1.1638905864,0.043141908800000003
1,1,,,,,,,,,,,1.080139208,47,1.1637590504,47,,,1.2442381104,0.123489432799999992
,,,,,,,,,,,,1.080139584,247,1.1638905864,1499,,,2.000051789022,0.879303111422000012
,,,,,,,,,,,,1.1638905864,47,1.2442381104,1499,,,3.199151789022,2.078403111421999395
,,,,,,,,,,,,1.2442381104,47,2.000051789022,1499,,,4.398317302844,3.27756862524400015
,,,,,,,,,,,,2.000051789022,47,3.199151789022,1499,,,,
,,,,,,,,,,,,3.199151789022,47,4.398317302844,1499,,,,
,,,,,,,,,,,,4.398317302844,47,,,,,,
