numActiveSessions:vector baselineTestQoS.hostSSH[124].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[124].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[124].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[124].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[124].tcp.conn-2100 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[124].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[124].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.081000088,51,1.081000088,40,1.1655685704,0.084568482400000005,1.1655758504,40,1.1655758504,0.043917220799999989
0,1,0.081000088,47,1.1655685704,47,1.131000088,40,1.2457886544,0.080220083999999996,1.2457959344,40,1.2457959344,0.040212478400000001
,,1.081000088,87,1.1655758504,87,1.181000088,40,1.3262085056,0.080419851200000002,1.3262193056,80,1.3262193056,0.0400189336
,,1.1655685704,87,1.2457886544,47,1.231000088,40,1.4062219248,0.08001341919999999,1.4062420048,40,1.3262193056,0.0400189336
,,1.1655758504,47,1.2457959344,87,1.281000088,40,1.486258416,0.080036491200000003,1.486269216,80,1.4062420048,0.040025013599999992
,,1.2457886544,127,1.3262085056,47,1.331000088,40,1.5662881872,0.080029771199999988,1.5662989872,80,1.486269216,0.0400189336
,,1.2457959344,47,1.3262193056,127,1.381000088,40,1.6463016064,0.08001341919999999,1.6463216864,40,1.486269216,0.0400189336
,,1.3262085056,87,1.4062219248,47,1.431000088,40,1.730746456,0.084444849599999982,1.73079668,528,1.5662989872,0.0400189336
,,1.3262193056,47,1.4062420048,87,1.481000088,40,2.8108588088,0.080062128799999992,2.8108660888,40,1.5662989872,0.0400189336
,,1.4062219248,127,1.486258416,47,1.531000088,40,2.890881828,0.080023019199999989,2.890889108,40,1.6463216864,0.040025013599999992
,,1.4062420048,47,1.486269216,127,1.581000088,40,2.9709080792,0.080026251199999981,2.9709188792,80,1.73079668,0.044483387999999998
,,1.486258416,127,1.5662881872,47,2.73079668,40,3.0509310984,0.080023019199999989,3.0509383784,40,2.8108660888,0.040011723200000001
,,1.486269216,47,1.5662989872,127,2.78079668,40,3.1309608696,0.080029771199999988,3.1309716696,80,2.890889108,0.040015413599999993
,,1.5662881872,87,1.6463016064,47,2.83079668,40,3.2109906408,0.080029771199999988,3.2110014408,80,2.9709188792,0.0400189336
,,1.5662989872,47,1.6463216864,87,2.88079668,40,3.29101366,0.080023019199999989,3.29102094,40,2.9709188792,0.0400189336
,,1.6463016064,87,1.730746456,47,2.93079668,40,3.3713084552,0.08029479519999999,3.3713586792,528,3.0509383784,0.040018613600000002
,,1.6463216864,47,1.73079668,575,2.98079668,40,4.451420808,0.080062128799999992,4.451428088,40,3.1309716696,0.04002533359999999
,,1.73079668,47,2.8108588088,47,3.03079668,40,4.5314438272,0.080023019199999989,4.5314511072,40,3.1309716696,0.04002533359999999
,,2.73079668,87,2.8108660888,87,3.08079668,40,4.6114700784,0.080026251199999981,4.6114808784,80,3.2110014408,0.04002533359999999
,,2.8108588088,87,2.890881828,47,3.13079668,40,4.6914966176,0.080026539199999996,4.6915038976,40,3.2110014408,0.04002533359999999
,,2.8108660888,47,2.890889108,87,3.18079668,40,4.7715228688,0.080026251199999981,4.7715336688,80,3.29102094,0.040018613600000002
,,2.890881828,127,2.9709080792,47,3.23079668,40,4.85155264,0.080029771199999988,4.85156344,80,3.3713586792,0.040333333599999992
,,2.890889108,47,2.9709188792,127,4.3713586792,40,4.9315756592,0.080023019199999989,4.9315829392,40,4.451428088,0.040011723200000001
,,2.9709080792,87,3.0509310984,47,4.4213586792,40,,,,,4.5314511072,0.040015413599999993
,,2.9709188792,47,3.0509383784,87,4.4713586792,40,,,,,4.6114808784,0.0400189336
,,3.0509310984,127,3.1309608696,47,4.5213586792,40,,,,,4.6114808784,0.0400189336
,,3.0509383784,47,3.1309716696,127,4.5713586792,40,,,,,4.6915038976,0.040015413599999993
,,3.1309608696,127,3.2109906408,47,4.6213586792,40,,,,,4.7715336688,0.0400189336
,,3.1309716696,47,3.2110014408,127,4.6713586792,40,,,,,4.7715336688,0.0400189336
,,3.2109906408,87,3.29101366,47,4.7213586792,40,,,,,4.85156344,0.0400189336
,,3.2110014408,47,3.29102094,87,4.7713586792,40,,,,,4.85156344,0.0400189336
,,3.29101366,87,3.3713084552,47,4.8213586792,40,,,,,4.9315829392,0.040018613600000002
,,3.29102094,47,3.3713586792,575,4.8713586792,40,,,,,,
,,3.3713586792,47,4.451420808,47,,,,,,,,
,,4.3713586792,87,4.451428088,87,,,,,,,,
,,4.451420808,87,4.5314438272,47,,,,,,,,
,,4.451428088,47,4.5314511072,87,,,,,,,,
,,4.5314438272,127,4.6114700784,47,,,,,,,,
,,4.5314511072,47,4.6114808784,127,,,,,,,,
,,4.6114700784,87,4.6914966176,47,,,,,,,,
,,4.6114808784,47,4.6915038976,87,,,,,,,,
,,4.6914966176,127,4.7715228688,47,,,,,,,,
,,4.6915038976,47,4.7715336688,127,,,,,,,,
,,4.7715228688,127,4.85155264,47,,,,,,,,
,,4.7715336688,47,4.85156344,127,,,,,,,,
,,4.85155264,87,4.9315756592,47,,,,,,,,
,,4.85156344,47,4.9315829392,87,,,,,,,,
,,4.9315756592,87,,,,,,,,,,
,,4.9315829392,47,,,,,,,,,,
