numActiveSessions:vector baselineTestQoS.hostSSH[80].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[80].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[80].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[80].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[80].tcp.conn-2056 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[80].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[80].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080820568,51,1.080820568,40,1.1650968904,0.084276322399999991,1.1651041704,40,1.1651041704,0.0437517808
0,1,0.080820568,47,1.1650968904,47,1.130820568,40,1.2453169744,0.080220083999999996,1.2453242544,40,1.2453242544,0.040212478400000001
,,1.080820568,87,1.1651041704,87,1.180820568,40,1.3255960256,0.080279051200000006,1.3256068256,80,1.3256068256,0.0400189336
,,1.1650968904,87,1.2453169744,47,1.230820568,40,1.4056094448,0.08001341919999999,1.4056295248,40,1.3256068256,0.0400189336
,,1.1651041704,47,1.2453242544,87,1.280820568,40,1.485645936,0.080036491200000003,1.485656736,80,1.4056295248,0.040025013599999992
,,1.2453169744,127,1.3255960256,47,1.330820568,40,1.5656757072,0.080029771199999988,1.5656865072,80,1.485656736,0.0400189336
,,1.2453242544,47,1.3256068256,127,1.380820568,40,1.6456938464,0.080018139200000004,1.6457092064,40,1.485656736,0.0400189336
,,1.3255960256,87,1.4056094448,47,1.430820568,40,1.728557016,0.08286316959999998,1.72860724,528,1.5656865072,0.0400189336
,,1.3256068256,47,1.4056295248,87,1.480820568,40,2.8086303288,0.080023088800000002,2.8086376088,40,1.5656865072,0.0400189336
,,1.4056094448,127,1.485645936,47,1.530820568,40,2.888653348,0.080023019199999989,2.888660628,40,1.6457092064,0.040025013599999992
,,1.4056295248,47,1.485656736,127,1.580820568,40,2.9686827992,0.080029451199999989,2.9686935992,80,1.72860724,0.042901707999999996
,,1.485645936,127,1.5656757072,47,2.72860724,40,3.0487026184,0.08001981919999998,3.0487879784,40,2.8086376088,0.040015483199999993
,,1.485656736,47,1.5656865072,127,2.77860724,40,3.1287355896,0.080032971199999996,3.1288180696,80,2.888660628,0.040015413599999993
,,1.5656757072,87,1.6456938464,47,2.82860724,40,3.2087653608,0.080029771199999988,3.2088478408,80,2.9686935992,0.0400189336
,,1.5656865072,47,1.6457092064,87,2.87860724,40,3.28878518,0.08001981919999998,3.28887054,40,2.9686935992,0.0400189336
