numActiveSessions:vector baselineTestQoS.hostLVD[96].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[96].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[96].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[96].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[96].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[96].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[96].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[96].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[96].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[96].tcp.conn-1858 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[96].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,108,0,240,0,0,0,51,0.0852701776,51,0.0852701776,0.085270177599999996,0.5153061784,0.430036000799999928,0.5155377144,0.329497563200000008
0,1,,,,,,,,,,,0.0852701776,47,0.5153061784,47,,,,,1.377712037022,1.191671885821999672
,,,,,,,,,,,,0.0852705536,247,0.5155377144,1499,,,,,1.382995892735,1.196955741535000057
,,,,,,,,,,,,0.5155377144,47,1.377712037022,1499,,,,,3.1252464056,2.93920625440000015
,,,,,,,,,,,,1.377712037022,47,1.382995892735,1499,,,,,3.1306087256,2.944568574399999845
,,,,,,,,,,,,1.382995892735,47,3.1252464056,1499,,,,,3.135949721822,2.949909570622000195
,,,,,,,,,,,,3.1252464056,47,3.1306087256,1499,,,,,3.141384565822,2.955344414622000027
,,,,,,,,,,,,3.1306087256,47,3.135949721822,1499,,,,,,
,,,,,,,,,,,,3.135949721822,47,3.141384565822,1499,,,,,,
,,,,,,,,,,,,3.141384565822,47,,,,,,,,
