numActiveSessions:vector baselineTestQoS.hostSSH[161].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[161].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[161].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[161].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[161].tcp.conn-2137 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[161].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[161].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.0973394576,51,1.0973394576,40,2.549195438044,1.451855980443999877,2.549402718044,40,2.549402718044,1.411955334843999926
0,1,0.0973394576,47,2.549195438044,47,1.1473394576,40,4.747091774422,2.197896336378000183,4.747373678422,888,4.747373678422,2.134272018422000087
,,1.0973394576,87,2.549402718044,87,1.1973394576,40,,,,,4.747373678422,2.134272018422000087
,,2.549195438044,447,4.747091774422,47,1.2473394576,40,,,,,4.747373678422,2.134272018422000087
,,2.549402718044,47,4.747373678422,935,1.2973394576,40,,,,,4.747373678422,2.134272018422000087
,,4.747373678422,47,,,1.3473394576,40,,,,,4.747373678422,2.134272018422000087
,,,,,,1.3973394576,40,,,,,4.747373678422,2.134272018422000087
,,,,,,1.4473394576,40,,,,,4.747373678422,2.134272018422000087
,,,,,,1.4973394576,40,,,,,4.747373678422,2.134272018422000087
,,,,,,1.5473394576,40,,,,,4.747373678422,2.134272018422000087
,,,,,,1.5973394576,40,,,,,4.747373678422,2.134272018422000087
