numActiveSessions:vector baselineTestQoS.hostLVD[94].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[94].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[94].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[94].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[94].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[94].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[94].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[94].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[94].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[94].tcp.conn-1856 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[94].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,116,0,240,0,0,0,51,0.0849620176,51,0.0849620176,0.084962017599999994,0.5042370256,0.419275007999999947,0.5045685616,0.320575450400000015
0,1,,,,,,,,,,,0.0849620176,47,0.5042370256,47,,,,,1.356234269022,1.172241157821999996
,,,,,,,,,,,,0.0849623936,247,0.5045685616,1499,,,,,1.3616702256,1.177677114399999775
,,,,,,,,,,,,0.5045685616,47,1.356234269022,1499,,,,,3.0824362536,2.898443142399999657
,,,,,,,,,,,,1.356234269022,47,1.3616702256,1499,,,,,3.0877878968,2.90379478559999969
,,,,,,,,,,,,1.3616702256,47,3.0824362536,1499,,,,,3.09316487738,2.90917176618000005
,,,,,,,,,,,,3.0824362536,47,3.0877878968,1499,,,,,3.09848839738,2.914495286180000187
,,,,,,,,,,,,3.0877878968,47,3.09316487738,1499,,,,,,
,,,,,,,,,,,,3.09316487738,47,3.09848839738,1499,,,,,,
,,,,,,,,,,,,3.09848839738,47,,,,,,,,
