numActiveSessions:vector baselineTestQoS.hostSSH[163].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[163].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[163].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[163].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[163].tcp.conn-2139 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[163].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[163].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.0977476176,51,1.0977476176,40,2.550227841022,1.452480223421999996,2.550335121022,40,2.550335121022,1.412479577821999836
0,1,0.0977476176,47,2.550227841022,47,1.1477476176,40,4.754073828077,2.203845987054999781,4.754361732077,888,4.754361732077,2.137768385454999803
,,1.0977476176,87,2.550335121022,87,1.1977476176,40,,,,,4.754361732077,2.137768385454999803
,,2.550227841022,447,4.754073828077,47,1.2477476176,40,,,,,4.754361732077,2.137768385454999803
,,2.550335121022,47,4.754361732077,935,1.2977476176,40,,,,,4.754361732077,2.137768385454999803
,,4.754361732077,47,,,1.3477476176,40,,,,,4.754361732077,2.137768385454999803
,,,,,,1.3977476176,40,,,,,4.754361732077,2.137768385454999803
,,,,,,1.4477476176,40,,,,,4.754361732077,2.137768385454999803
,,,,,,1.4977476176,40,,,,,4.754361732077,2.137768385454999803
,,,,,,1.5477476176,40,,,,,4.754361732077,2.137768385454999803
,,,,,,1.5977476176,40,,,,,4.754361732077,2.137768385454999803
