numActiveSessions:vector baselineTestQoS.hostSSH[106].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[106].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[106].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[106].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[106].tcp.conn-2082 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[106].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[106].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080926648,51,1.080926648,40,1.1653756104,0.084448962399999993,1.1653828904,40,1.1653828904,0.043849540800000002
0,1,0.080926648,47,1.1653756104,47,1.130926648,40,1.2455956944,0.080220083999999996,1.2456029744,40,1.2456029744,0.040212478400000001
,,1.080926648,87,1.1653828904,87,1.180926648,40,1.3259579456,0.080362251199999984,1.3259687456,80,1.3259687456,0.0400189336
,,1.1653756104,87,1.2455956944,47,1.230926648,40,1.4059777648,0.08001981919999998,1.4059850448,40,1.3259687456,0.0400189336
,,1.1653828904,47,1.2456029744,87,1.280926648,40,1.486007856,0.080030091199999986,1.486018656,80,1.4059850448,0.040018613600000002
,,1.2455956944,127,1.3259579456,47,1.330926648,40,1.5660376272,0.080029771199999988,1.5660484272,80,1.486018656,0.0400189336
,,1.2456029744,47,1.3259687456,127,1.380926648,40,1.6460574464,0.08001981919999998,1.6460647264,40,1.486018656,0.0400189336
,,1.3259579456,87,1.4059777648,47,1.430926648,40,1.729850776,0.083793329599999993,1.729901,528,1.5660484272,0.0400189336
,,1.3259687456,47,1.4059850448,87,1.480926648,40,2.8099631288,0.080062128799999992,2.8099704088,40,1.5660484272,0.0400189336
,,1.4059777648,127,1.486007856,47,1.530926648,40,2.889986148,0.080023019199999989,2.889993428,40,1.6460647264,0.040018613600000002
,,1.4059850448,47,1.486018656,127,1.580926648,40,2.9700568792,0.080070731199999994,2.9700676792,80,1.729901,0.043831867999999995
,,1.486007856,127,1.5660376272,47,2.729901,40,3.0500752584,0.080018379199999989,3.0500825384,40,2.8099704088,0.040011723200000001
,,1.486018656,47,1.5660484272,127,2.779901,40,3.1301114296,0.080036171200000005,3.1301222296,80,2.889993428,0.040015413599999993
,,1.5660376272,87,1.6460574464,47,2.829901,40,3.2101412008,0.080029771199999988,3.2101520008,80,2.9700676792,0.0400634136
,,1.5660484272,47,1.6460647264,87,2.879901,40,3.29015782,0.080016619199999999,3.2901651,40,2.9700676792,0.0400634136
,,1.6460574464,87,1.729850776,47,2.929901,40,3.3704127752,0.080254955200000005,3.3704629992,528,3.0500825384,0.040016597599999994
,,1.6460647264,47,1.729901,575,2.979901,40,4.450525128,0.080062128799999992,4.450532408,40,3.1301222296,0.04002533359999999
,,1.729901,47,2.8099631288,47,3.029901,40,4.5305481472,0.080023019199999989,4.5305554272,40,3.1301222296,0.04002533359999999
,,2.729901,87,2.8099704088,87,3.079901,40,4.6105743984,0.080026251199999981,4.6105851984,80,3.2101520008,0.04002533359999999
,,2.8099631288,87,2.889986148,47,3.129901,40,4.6906009376,0.080026539199999996,4.6906082176,40,3.2101520008,0.04002533359999999
,,2.8099704088,47,2.889993428,87,3.179901,40,4.7706271888,0.080026251199999981,4.7706379888,80,3.2901651,0.040012213599999998
,,2.889986148,127,2.9700568792,47,3.229901,40,4.85065696,0.080029771199999988,4.85066776,80,3.3704629992,0.040293493599999993
,,2.889993428,47,2.9700676792,127,4.3704629992,40,4.9306799792,0.080023019199999989,4.9306872592,40,4.450532408,0.040011723200000001
,,2.9700568792,87,3.0500752584,47,4.4204629992,40,,,,,4.5305554272,0.040015413599999993
,,2.9700676792,47,3.0500825384,87,4.4704629992,40,,,,,4.6105851984,0.0400189336
,,3.0500752584,127,3.1301114296,47,4.5204629992,40,,,,,4.6105851984,0.0400189336
,,3.0500825384,47,3.1301222296,127,4.5704629992,40,,,,,4.6906082176,0.040015413599999993
,,3.1301114296,127,3.2101412008,47,4.6204629992,40,,,,,4.7706379888,0.0400189336
,,3.1301222296,47,3.2101520008,127,4.6704629992,40,,,,,4.7706379888,0.0400189336
,,3.2101412008,87,3.29015782,47,4.7204629992,40,,,,,4.85066776,0.0400189336
,,3.2101520008,47,3.2901651,87,4.7704629992,40,,,,,4.85066776,0.0400189336
,,3.29015782,87,3.3704127752,47,4.8204629992,40,,,,,4.9306872592,0.040018613600000002
,,3.2901651,47,3.3704629992,575,4.8704629992,40,,,,,,
,,3.3704629992,47,4.450525128,47,,,,,,,,
,,4.3704629992,87,4.450532408,87,,,,,,,,
,,4.450525128,87,4.5305481472,47,,,,,,,,
,,4.450532408,47,4.5305554272,87,,,,,,,,
,,4.5305481472,127,4.6105743984,47,,,,,,,,
,,4.5305554272,47,4.6105851984,127,,,,,,,,
,,4.6105743984,87,4.6906009376,47,,,,,,,,
,,4.6105851984,47,4.6906082176,87,,,,,,,,
,,4.6906009376,127,4.7706271888,47,,,,,,,,
,,4.6906082176,47,4.7706379888,127,,,,,,,,
,,4.7706271888,127,4.85065696,47,,,,,,,,
,,4.7706379888,47,4.85066776,127,,,,,,,,
,,4.85065696,87,4.9306799792,47,,,,,,,,
,,4.85066776,47,4.9306872592,87,,,,,,,,
,,4.9306799792,87,,,,,,,,,,
,,4.9306872592,47,,,,,,,,,,
