numActiveSessions:vector baselineTestQoS.hostFDO[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[30].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[30].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[30].tcp.conn-1922 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080273848,51,0.080273848,800,0.1678452912,0.087571443199999987,0.1679768272,1452,0.1679768272,0.044963509599999992
0,1,0.080273848,47,0.1678452912,47,,,,,0.2482313112,1452,0.2482313112,0.125217993599999965
0.1679768272,0,0.080274224,847,0.1679768272,1499,,,,,0.446717112,1452,0.446717112,0.323703794399999965
,,0.1679768272,47,0.2482313112,1499,,,,,0.859051789022,1452,0.859051789022,0.736038471421999847
,,0.1679772032,47,0.446717112,1499,,,,,1.258651789022,1452,1.258651789022,1.135638471421999801
,,0.2482313112,47,0.8463045152,47,,,,,1.658451789022,1452,1.658451789022,1.535438471421999732
,,0.446717112,47,0.859051789022,1499,,,,,2.058237364222,1452,2.058237364222,1.935224046621999863
,,0.859051789022,47,1.258651789022,1499,,,,,2.457910665022,1452,2.457910665022,2.334897347421999377
,,1.258651789022,47,1.658451789022,1499,,,,,2.85769286458,1452,2.85769286458,2.734679546979999807
,,1.658451789022,47,2.058237364222,1499,,,,,3.25739637578,1452,3.25739637578,3.134383058180000057
,,2.058237364222,47,2.457910665022,1499,,,,,3.65710711898,1452,3.65710711898,3.53409380138000005
,,2.457910665022,47,2.85769286458,1499,,,,,4.056889562925,1452,4.056889562925,3.933876245325000002
,,2.85769286458,47,3.25739637578,1499,,,,,4.4566121584,1452,4.4566121584,4.333598840799998775
,,3.25739637578,47,3.65710711898,1499,,,,,4.85630328,1452,4.85630328,4.733289962399998855
,,3.65710711898,47,4.056889562925,1499,,,,,,,,
,,4.056889562925,47,4.4566121584,1499,,,,,,,,
,,4.4566121584,47,4.85630328,1499,,,,,,,,
,,4.85630328,47,,,,,,,,,,
