numActiveSessions:vector baselineTestQoS.hostSSH[82].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[82].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[82].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[82].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[82].tcp.conn-2058 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[82].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[82].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080828728,51,1.080828728,40,1.1651183304,0.084289602399999996,1.1651256104,40,1.1651256104,0.043759300799999997
0,1,0.080828728,47,1.1651183304,47,1.130828728,40,1.2453384144,0.080220083999999996,1.2453456944,40,1.2453456944,0.040212478400000001
,,1.080828728,87,1.1651256104,87,1.180828728,40,1.3256238656,0.080285451199999996,1.3256346656,80,1.3256346656,0.0400189336
,,1.1651183304,87,1.2453384144,47,1.230828728,40,1.4056436848,0.08001981919999998,1.4056509648,40,1.3256346656,0.0400189336
,,1.1651256104,47,1.2453456944,87,1.280828728,40,1.485673776,0.080030091199999986,1.485684576,80,1.4056509648,0.040018613600000002
,,1.2453384144,127,1.3256238656,47,1.330828728,40,1.5657035472,0.080029771199999988,1.5657143472,80,1.485684576,0.0400189336
,,1.2453456944,47,1.3256346656,127,1.380828728,40,1.6457233664,0.08001981919999998,1.6457306464,40,1.485684576,0.0400189336
,,1.3256238656,87,1.4056436848,47,1.430828728,40,1.728656536,0.082933169599999994,1.72870676,528,1.5657143472,0.0400189336
,,1.3256346656,47,1.4056509648,87,1.480828728,40,2.8087298488,0.080023088800000002,2.8087371288,40,1.5657143472,0.0400189336
,,1.4056436848,127,1.485673776,47,1.530828728,40,2.888752868,0.080023019199999989,2.888760148,40,1.6457306464,0.040018613600000002
,,1.4056509648,47,1.485684576,127,1.580828728,40,2.9687823192,0.080029451199999989,2.9687931192,80,1.72870676,0.042971707999999997
,,1.485673776,127,1.5657035472,47,2.72870676,40,3.0488021384,0.08001981919999998,3.0488874984,40,2.8087371288,0.040015483199999993
,,1.485684576,47,1.5657143472,127,2.77870676,40,3.1288351096,0.080032971199999996,3.1289175896,80,2.888760148,0.040015413599999993
,,1.5657035472,87,1.6457233664,47,2.82870676,40,3.2088648808,0.080029771199999988,3.2089473608,80,2.9687931192,0.0400189336
,,1.5657143472,47,1.6457306464,87,2.87870676,40,3.2888847,0.08001981919999998,3.28897006,40,2.9687931192,0.0400189336
,,1.6457233664,87,1.728656536,47,2.92870676,40,3.3690926152,0.080207915199999979,3.3691428392,528,3.0488874984,0.040096693599999996
,,1.6457306464,47,1.72870676,575,2.97870676,40,4.449204968,0.080062128799999992,4.449212248,40,3.1289175896,0.040097013599999994
,,1.72870676,47,2.8087298488,47,3.02870676,40,4.5292279872,0.080023019199999989,4.5292352672,40,3.1289175896,0.040097013599999994
,,2.72870676,87,2.8087371288,87,3.07870676,40,4.6092542384,0.080026251199999981,4.6092650384,80,3.2089473608,0.040097013599999994
,,2.8087298488,87,2.888752868,47,3.12870676,40,4.6892772576,0.080023019199999989,4.6892845376,40,3.2089473608,0.040097013599999994
,,2.8087371288,47,2.888760148,87,3.17870676,40,4.7693070288,0.080029771199999988,4.7693178288,80,3.28897006,0.040096693599999996
,,2.888752868,127,2.9687823192,47,3.22870676,40,4.84940144,0.080094411199999992,4.84941224,80,3.3691428392,0.040246453599999995
,,2.888760148,47,2.9687931192,127,4.3691428392,40,4.9294247792,0.080023339199999987,4.9294320592,40,4.449212248,0.040011723200000001
,,2.9687823192,87,3.0488021384,47,4.4191428392,40,,,,,4.5292352672,0.040015413599999993
,,2.9687931192,47,3.0488874984,87,4.4691428392,40,,,,,4.6092650384,0.0400189336
,,3.0488021384,127,3.1288351096,47,4.5191428392,40,,,,,4.6092650384,0.0400189336
,,3.0488874984,47,3.1289175896,127,4.5691428392,40,,,,,4.6892845376,0.040018613600000002
,,3.1288351096,127,3.2088648808,47,4.6191428392,40,,,,,4.7693178288,0.04002533359999999
,,3.1289175896,47,3.2089473608,127,4.6691428392,40,,,,,4.7693178288,0.04002533359999999
,,3.2088648808,87,3.2888847,47,4.7191428392,40,,,,,4.84941224,0.040089973599999994
,,3.2089473608,47,3.28897006,87,4.7691428392,40,,,,,4.84941224,0.040089973599999994
,,3.2888847,87,3.3690926152,47,4.8191428392,40,,,,,4.9294320592,0.040018613600000002
,,3.28897006,47,3.3691428392,575,4.8691428392,40,,,,,,
,,3.3691428392,47,4.449204968,47,,,,,,,,
,,4.3691428392,87,4.449212248,87,,,,,,,,
,,4.449204968,87,4.5292279872,47,,,,,,,,
,,4.449212248,47,4.5292352672,87,,,,,,,,
,,4.5292279872,127,4.6092542384,47,,,,,,,,
,,4.5292352672,47,4.6092650384,127,,,,,,,,
,,4.6092542384,87,4.6892772576,47,,,,,,,,
,,4.6092650384,47,4.6892845376,87,,,,,,,,
,,4.6892772576,127,4.7693070288,47,,,,,,,,
,,4.6892845376,47,4.7693178288,127,,,,,,,,
,,4.7693070288,127,4.84940144,47,,,,,,,,
,,4.7693178288,47,4.84941224,127,,,,,,,,
,,4.84940144,87,4.9294247792,47,,,,,,,,
,,4.84941224,47,4.9294320592,87,,,,,,,,
,,4.9294247792,87,,,,,,,,,,
,,4.9294320592,47,,,,,,,,,,
