numActiveSessions:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostVID[1].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[1].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostVID[1].tcp.conn-2593 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostVID[1].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,243,0,360,1,0,1,51,1.080020888,51,1.1601723304,0.080151442399999994,1.1603038664,0.040237268800000003
1,1,,,,,,,,,,,1.080020888,47,1.1601723304,47,,,1.2405427504,0.120476152799999985
,,,,,,,,,,,,1.080021264,247,1.1603038664,1499,,,1.996354189022,0.876287591421999853
,,,,,,,,,,,,1.1603038664,47,1.2405427504,1499,,,3.195574109022,2.075507511421999845
,,,,,,,,,,,,1.2405427504,47,1.996354189022,1499,,,4.394739622844,3.274673025243999717
,,,,,,,,,,,,1.996354189022,47,3.195574109022,1499,,,,
,,,,,,,,,,,,3.195574109022,47,4.394739622844,1499,,,,
,,,,,,,,,,,,4.394739622844,47,,,,,,
