numActiveSessions:vector baselineTestQoS.hostSSH[67].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[67].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[67].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[67].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[67].tcp.conn-2043 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[67].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[67].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080767528,51,1.080767528,40,1.1649575304,0.084190002399999991,1.1649648104,40,1.1649648104,0.043702900799999999
0,1,0.080767528,47,1.1649575304,47,1.130767528,40,1.2451776144,0.080220083999999996,1.2451848944,40,1.2451848944,0.040212478400000001
,,1.080767528,87,1.1649648104,87,1.180767528,40,1.3254150656,0.080237451200000003,1.3254258656,80,1.3254258656,0.0400189336
,,1.1649575304,87,1.2451776144,47,1.230767528,40,1.4054316848,0.080016619199999999,1.4054389648,40,1.3254258656,0.0400189336
,,1.1649648104,47,1.2451848944,87,1.280767528,40,1.485464976,0.080033291199999994,1.485475776,80,1.4054389648,0.040012213599999998
,,1.2451776144,127,1.3254150656,47,1.330767528,40,1.5654947472,0.080029771199999988,1.5655055472,80,1.485475776,0.0400189336
,,1.2451848944,47,1.3254258656,127,1.380767528,40,1.6455544864,0.080059739199999979,1.6455617664,40,1.485475776,0.0400189336
,,1.3254150656,87,1.4054316848,47,1.430767528,40,1.727910136,0.082355649599999996,1.72796036,528,1.5655055472,0.0400189336
,,1.3254258656,47,1.4054389648,87,1.480767528,40,2.8080224888,0.080062128799999992,2.8080297688,40,1.5655055472,0.0400189336
,,1.4054316848,127,1.485464976,47,1.530767528,40,2.888045508,0.080023019199999989,2.888052788,40,1.6455617664,0.040055333599999992
,,1.4054389648,47,1.485475776,127,1.580767528,40,2.9680717592,0.080026251199999981,2.9680825592,80,1.72796036,0.042394187999999999
,,1.485464976,127,1.5654947472,47,2.72796036,40,3.0480947784,0.080023019199999989,3.0481020584,40,2.8080297688,0.040011723200000001
,,1.485475776,47,1.5655055472,127,2.77796036,40,3.1281245496,0.080029771199999988,3.1281353496,80,2.888052788,0.040015413599999993
,,1.5654947472,87,1.6455544864,47,2.82796036,40,3.2081543208,0.080029771199999988,3.2081651208,80,2.9680825592,0.0400189336
,,1.5655055472,47,1.6455617664,87,2.87796036,40,3.28817734,0.080023019199999989,3.28818462,40,2.9680825592,0.0400189336
,,1.6455544864,87,1.727910136,47,2.92796036,40,3.3683462152,0.080168875199999988,3.3683964392,528,3.0481020584,0.040018613600000002
,,1.6455617664,47,1.72796036,575,2.97796036,40,4.448419528,0.080023088800000002,4.448426808,40,3.1281353496,0.04002533359999999
,,1.72796036,47,2.8080224888,47,3.02796036,40,4.5284425472,0.080023019199999989,4.5284498272,40,3.1281353496,0.04002533359999999
,,2.72796036,87,2.8080297688,87,3.07796036,40,4.6084719984,0.080029451199999989,4.6084827984,80,3.2081651208,0.04002533359999999
,,2.8080224888,87,2.888045508,47,3.12796036,40,4.6884918176,0.08001981919999998,4.6885771776,40,3.2081651208,0.04002533359999999
,,2.8080297688,47,2.888052788,87,3.17796036,40,4.7685247888,0.080032971199999996,4.7686072688,80,3.28818462,0.040018613600000002
,,2.888045508,127,2.9680717592,47,3.22796036,40,4.84855456,0.080029771199999988,4.84863704,80,3.3683964392,0.040207413599999991
,,2.888052788,47,2.9680825592,127,4.3683964392,40,4.9286873392,0.080132779200000003,4.9286946192,40,4.448426808,0.040015483199999993
,,2.9680717592,87,3.0480947784,47,4.4183964392,40,,,,,4.5284498272,0.040015413599999993
,,2.9680825592,47,3.0481020584,87,4.4683964392,40,,,,,4.6084827984,0.0400189336
,,3.0480947784,127,3.1281245496,47,4.5183964392,40,,,,,4.6084827984,0.0400189336
,,3.0481020584,47,3.1281353496,127,4.5683964392,40,,,,,4.6885771776,0.040096693599999996
,,3.1281245496,127,3.2081543208,47,4.6183964392,40,,,,,4.7686072688,0.040097013599999994
,,3.1281353496,47,3.2081651208,127,4.6683964392,40,,,,,4.7686072688,0.040097013599999994
,,3.2081543208,87,3.28817734,47,4.7183964392,40,,,,,4.84863704,0.040097013599999994
,,3.2081651208,47,3.28818462,87,4.7683964392,40,,,,,4.84863704,0.040097013599999994
,,3.28817734,87,3.3683462152,47,4.8183964392,40,,,,,4.9286946192,0.040131573599999997
,,3.28818462,47,3.3683964392,575,4.8683964392,40,,,,,,
,,3.3683964392,47,4.448419528,47,,,,,,,,
,,4.3683964392,87,4.448426808,87,,,,,,,,
,,4.448419528,87,4.5284425472,47,,,,,,,,
,,4.448426808,47,4.5284498272,87,,,,,,,,
,,4.5284425472,127,4.6084719984,47,,,,,,,,
,,4.5284498272,47,4.6084827984,127,,,,,,,,
,,4.6084719984,87,4.6884918176,47,,,,,,,,
,,4.6084827984,47,4.6885771776,87,,,,,,,,
,,4.6884918176,127,4.7685247888,47,,,,,,,,
,,4.6885771776,47,4.7686072688,127,,,,,,,,
,,4.7685247888,127,4.84855456,47,,,,,,,,
,,4.7686072688,47,4.84863704,127,,,,,,,,
,,4.84855456,87,4.9286873392,47,,,,,,,,
,,4.84863704,47,4.9286946192,87,,,,,,,,
,,4.9286873392,87,,,,,,,,,,
,,4.9286946192,47,,,,,,,,,,
