numActiveSessions:vector baselineTestQoS.hostFDO[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[57].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[57].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[57].tcp.conn-1949 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[57].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080384008,51,0.080384008,800,0.1711846512,0.090800643200000002,0.1713161872,1452,0.1713161872,0.046371829599999997
0,1,0.080384008,47,0.1711846512,47,,,,,0.2515928312,1452,0.2515928312,0.126648473599999977
0.1713161872,0,0.080384384,847,0.1713161872,1499,,,,,0.450078632,1452,0.450078632,0.325134274399999976
,,0.1713161872,47,0.2515928312,1499,,,,,0.862289629022,1452,0.862289629022,0.737345271421999901
,,0.1713165632,47,0.450078632,1499,,,,,1.262109549022,1452,1.262109549022,1.137165191422000004
,,0.2515928312,47,0.8496793152,47,,,,,1.661915549022,1452,1.661915549022,1.536971191421999887
,,0.450078632,47,0.862289629022,1499,,,,,2.061493204222,1452,2.061493204222,1.936548846621999768
,,0.862289629022,47,1.262109549022,1499,,,,,2.461280425022,1452,2.461280425022,2.33633606742199972
,,1.262109549022,47,1.661915549022,1499,,,,,2.86094270458,1452,2.86094270458,2.73599834697999976
,,1.661915549022,47,2.061493204222,1499,,,,,3.26077213578,1452,3.26077213578,3.135827778179999455
,,2.061493204222,47,2.461280425022,1499,,,,,3.66046295898,1452,3.66046295898,3.53551860137999972
,,2.461280425022,47,2.86094270458,1499,,,,,4.060133402925,1452,4.060133402925,3.935189045325000007
,,2.86094270458,47,3.26077213578,1499,,,,,4.4599699184,1452,4.4599699184,4.335025560800000107
,,3.26077213578,47,3.66046295898,1499,,,,,4.85962568,1452,4.85962568,4.734681322400000145
,,3.66046295898,47,4.060133402925,1499,,,,,,,,
,,4.060133402925,47,4.4599699184,1499,,,,,,,,
,,4.4599699184,47,4.85962568,1499,,,,,,,,
,,4.85962568,47,,,,,,,,,,
