numActiveSessions:vector baselineTestQoS.hostFDO[62].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[62].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[62].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[62].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[62].tcp.conn-1954 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[62].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[62].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080404408,51,0.080404408,800,0.1718030512,0.09139864319999999,0.1719345872,1452,0.1719345872,0.046632629600000002
0,1,0.080404408,47,0.1718030512,47,,,,,0.2521924312,1452,0.2521924312,0.126890473599999997
0.1719345872,0,0.080404784,847,0.1719345872,1499,,,,,0.450678232,1452,0.450678232,0.325376274399999941
,,0.1719345872,47,0.2521924312,1499,,,,,0.862889229022,1452,0.862889229022,0.737587271421999976
,,0.1719349632,47,0.450678232,1499,,,,,1.262721149022,1452,1.262721149022,1.137419191421999982
,,0.2521924312,47,0.850246414613,47,,,,,1.662515149022,1452,1.662515149022,1.537213191421999962
,,0.450678232,47,0.862889229022,1499,,,,,2.062092804222,1452,2.062092804222,1.936790846621999845
,,0.862889229022,47,1.262721149022,1499,,,,,2.461880025022,1452,2.461880025022,2.336578067421999795
,,1.262721149022,47,1.662515149022,1499,,,,,2.86154230458,1452,2.86154230458,2.736240346979999837
,,1.662515149022,47,2.062092804222,1499,,,,,3.26137173578,1452,3.26137173578,3.136069778179999532
,,2.062092804222,47,2.461880025022,1499,,,,,3.66118247898,1452,3.66118247898,3.535880521380000182
,,2.461880025022,47,2.86154230458,1499,,,,,4.060745002925,1452,4.060745002925,3.935443045324999982
,,2.86154230458,47,3.26137173578,1499,,,,,4.4605875184,1452,4.4605875184,4.335285560799999142
,,3.26137173578,47,3.66118247898,1499,,,,,4.86032184,1452,4.86032184,4.735019882399999585
,,3.66118247898,47,4.060745002925,1499,,,,,,,,
,,4.060745002925,47,4.4605875184,1499,,,,,,,,
,,4.4605875184,47,4.86032184,1499,,,,,,,,
,,4.86032184,47,,,,,,,,,,
