numActiveSessions:vector baselineTestQoS.hostSSH[65].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[65].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[65].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[65].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[65].tcp.conn-2041 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[65].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[65].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080759368,51,1.080759368,40,1.1649360904,0.084176722399999986,1.1649433704,40,1.1649433704,0.043695380800000002
0,1,0.080759368,47,1.1649360904,47,1.130759368,40,1.2451561744,0.080220083999999996,1.2451634544,40,1.2451634544,0.040212478400000001
,,1.080759368,87,1.1649433704,87,1.180759368,40,1.3253872256,0.080231051199999986,1.3253980256,80,1.3253980256,0.0400189336
,,1.1649360904,87,1.2451561744,47,1.230759368,40,1.4054102448,0.080023019199999989,1.4054175248,40,1.3253980256,0.0400189336
,,1.1649433704,47,1.2451634544,87,1.280759368,40,1.485437136,0.080026891200000005,1.485447936,80,1.4054175248,0.040018613600000002
,,1.2451561744,127,1.3253872256,47,1.330759368,40,1.5654669072,0.080029771199999988,1.5654777072,80,1.485447936,0.0400189336
,,1.2451634544,47,1.3253980256,127,1.380759368,40,1.6455330464,0.080066139199999996,1.6455403264,40,1.485447936,0.0400189336
,,1.3253872256,87,1.4054102448,47,1.430759368,40,1.727810616,0.082277569599999988,1.72786084,528,1.5654777072,0.0400189336
,,1.3253980256,47,1.4054175248,87,1.480759368,40,2.8079229688,0.080062128799999992,2.8079302488,40,1.5654777072,0.0400189336
,,1.4054102448,127,1.485437136,47,1.530759368,40,2.887945988,0.080023019199999989,2.887953268,40,1.6455403264,0.040061733599999996
,,1.4054175248,47,1.485447936,127,1.580759368,40,2.9679722392,0.080026251199999981,2.9679830392,80,1.72786084,0.042316107999999991
,,1.485437136,127,1.5654669072,47,2.72786084,40,3.0479952584,0.080023019199999989,3.0480025384,40,2.8079302488,0.040011723200000001
,,1.485447936,47,1.5654777072,127,2.77786084,40,3.1280250296,0.080029771199999988,3.1280358296,80,2.887953268,0.040015413599999993
,,1.5654669072,87,1.6455330464,47,2.82786084,40,3.2080548008,0.080029771199999988,3.2080656008,80,2.9679830392,0.0400189336
,,1.5654777072,47,1.6455403264,87,2.87786084,40,3.28807782,0.080023019199999989,3.2880851,40,2.9679830392,0.0400189336
,,1.6455330464,87,1.727810616,47,2.92786084,40,3.3682466952,0.080168875199999988,3.3682969192,528,3.0480025384,0.040018613600000002
,,1.6455403264,47,1.72786084,575,2.97786084,40,4.448320008,0.080023088800000002,4.448327288,40,3.1280358296,0.04002533359999999
,,1.72786084,47,2.8079229688,47,3.02786084,40,4.5283430272,0.080023019199999989,4.5283503072,40,3.1280358296,0.04002533359999999
,,2.72786084,87,2.8079302488,87,3.07786084,40,4.6083724784,0.080029451199999989,4.6083832784,80,3.2080656008,0.04002533359999999
,,2.8079229688,87,2.887945988,47,3.12786084,40,4.6883922976,0.08001981919999998,4.6884776576,40,3.2080656008,0.04002533359999999
,,2.8079302488,47,2.887953268,87,3.17786084,40,4.7684252688,0.080032971199999996,4.7685077488,80,3.2880851,0.040018613600000002
,,2.887945988,127,2.9679722392,47,3.22786084,40,4.84845504,0.080029771199999988,4.84853752,80,3.3682969192,0.040207413599999991
,,2.887953268,47,2.9679830392,127,4.3682969192,40,4.9284748592,0.08001981919999998,4.9286731792,40,4.448327288,0.040015483199999993
,,2.9679722392,87,3.0479952584,47,4.4182969192,40,,,,,4.5283503072,0.040015413599999993
,,2.9679830392,47,3.0480025384,87,4.4682969192,40,,,,,4.6083832784,0.0400189336
,,3.0479952584,127,3.1280250296,47,4.5182969192,40,,,,,4.6083832784,0.0400189336
,,3.0480025384,47,3.1280358296,127,4.5682969192,40,,,,,4.6884776576,0.040096693599999996
,,3.1280250296,127,3.2080548008,47,4.6182969192,40,,,,,4.7685077488,0.040097013599999994
,,3.1280358296,47,3.2080656008,127,4.6682969192,40,,,,,4.7685077488,0.040097013599999994
,,3.2080548008,87,3.28807782,47,4.7182969192,40,,,,,4.84853752,0.040097013599999994
,,3.2080656008,47,3.2880851,87,4.7682969192,40,,,,,4.84853752,0.040097013599999994
,,3.28807782,87,3.3682466952,47,4.8182969192,40,,,,,4.9286731792,0.040209653599999991
,,3.2880851,47,3.3682969192,575,4.8682969192,40,,,,,,
,,3.3682969192,47,4.448320008,47,,,,,,,,
,,4.3682969192,87,4.448327288,87,,,,,,,,
,,4.448320008,87,4.5283430272,47,,,,,,,,
,,4.448327288,47,4.5283503072,87,,,,,,,,
,,4.5283430272,127,4.6083724784,47,,,,,,,,
,,4.5283503072,47,4.6083832784,127,,,,,,,,
,,4.6083724784,87,4.6883922976,47,,,,,,,,
,,4.6083832784,47,4.6884776576,87,,,,,,,,
,,4.6883922976,127,4.7684252688,47,,,,,,,,
,,4.6884776576,47,4.7685077488,127,,,,,,,,
,,4.7684252688,127,4.84845504,47,,,,,,,,
,,4.7685077488,47,4.84853752,127,,,,,,,,
,,4.84845504,87,4.9284748592,47,,,,,,,,
,,4.84853752,47,4.9286731792,87,,,,,,,,
,,4.9284748592,87,,,,,,,,,,
,,4.9286731792,47,,,,,,,,,,
