numActiveSessions:vector baselineTestQoS.hostFDO[19].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[19].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[19].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[19].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[19].tcp.conn-1911 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[19].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[19].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080228968,51,0.080228968,800,0.1664848112,0.086255843199999987,0.1666163472,1452,0.1666163472,0.0443897496
0,1,0.080228968,47,0.1664848112,47,,,,,0.2469121912,1452,0.2469121912,0.124685593600000004
0.1666163472,0,0.080229344,847,0.1666163472,1499,,,,,0.445397992,1452,0.445397992,0.323171394399999976
,,0.1666163472,47,0.2469121912,1499,,,,,0.857612749022,1452,0.857612749022,0.735386151421999918
,,0.1666167232,47,0.445397992,1499,,,,,1.257332669022,1452,1.257332669022,1.135106071421999813
,,0.2469121912,47,0.8449631552,47,,,,,1.657132669022,1452,1.657132669022,1.534906071421999743
,,0.445397992,47,0.857612749022,1499,,,,,2.056798324222,1452,2.056798324222,1.934571726621999932
,,0.857612749022,47,1.257332669022,1499,,,,,2.456491545022,1452,2.456491545022,2.334264947421999627
,,1.257332669022,47,1.657132669022,1499,,,,,2.85625382458,1452,2.85625382458,2.734027226979999437
,,1.657132669022,47,2.056798324222,1499,,,,,3.25607125578,1452,3.25607125578,3.133844658180000115
,,2.056798324222,47,2.456491545022,1499,,,,,3.65578799898,1452,3.65578799898,3.533561401380000062
,,2.456491545022,47,2.85625382458,1499,,,,,4.055450522925,1452,4.055450522925,3.93322392532499963
,,2.85625382458,47,3.25607125578,1499,,,,,4.4552930384,1452,4.4552930384,4.33306644079999968
,,3.25607125578,47,3.65578799898,1499,,,,,4.85498416,1452,4.85498416,4.732757562399999765
,,3.65578799898,47,4.055450522925,1499,,,,,,,,
,,4.055450522925,47,4.4552930384,1499,,,,,,,,
,,4.4552930384,47,4.85498416,1499,,,,,,,,
,,4.85498416,47,,,,,,,,,,
