numActiveSessions:vector baselineTestQoS.hostSSH[27].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[27].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[27].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[27].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[27].tcp.conn-2003 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[27].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[27].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080604328,51,1.080604328,40,1.1645287304,0.083924402399999986,1.1645360104,40,1.1645360104,0.04355250079999999
0,1,0.080604328,47,1.1645287304,47,1.130604328,40,1.2447488144,0.080220083999999996,1.2447560944,40,1.2447560944,0.040212478400000001
,,1.080604328,87,1.1645360104,87,1.180604328,40,1.3248582656,0.080109451199999986,1.3248690656,80,1.3248690656,0.0400189336
,,1.1645287304,87,1.2447488144,47,1.230604328,40,1.4048748848,0.080016619199999999,1.4048821648,40,1.3248690656,0.0400189336
,,1.1645360104,47,1.2447560944,87,1.280604328,40,1.484908176,0.080033291199999994,1.484918976,80,1.4048821648,0.040012213599999998
,,1.2447488144,127,1.3248582656,47,1.330604328,40,1.5649379472,0.080029771199999988,1.5649487472,80,1.484918976,0.0400189336
,,1.2447560944,47,1.3248690656,127,1.380604328,40,1.6449545664,0.080016619199999999,1.6449618464,40,1.484918976,0.0400189336
,,1.3248582656,87,1.4048748848,47,1.430604328,40,1.725919736,0.080965169599999997,1.72596996,528,1.5649487472,0.0400189336
,,1.3248690656,47,1.4048821648,87,1.480604328,40,2.8060320888,0.080062128799999992,2.8060393688,40,1.5649487472,0.0400189336
,,1.4048748848,127,1.484908176,47,1.530604328,40,2.886055108,0.080023019199999989,2.886062388,40,1.6449618464,0.040012213599999998
,,1.4048821648,47,1.484918976,127,1.580604328,40,2.9660813592,0.080026251199999981,2.9660921592,80,1.72596996,0.041003707999999999
,,1.484908176,127,1.5649379472,47,2.72596996,40,3.0461043784,0.080023019199999989,3.0461116584,40,2.8060393688,0.040011723200000001
,,1.484918976,47,1.5649487472,127,2.77596996,40,3.1261341496,0.080029771199999988,3.1261449496,80,2.886062388,0.040015413599999993
,,1.5649379472,87,1.6449545664,47,2.82596996,40,3.2061639208,0.080029771199999988,3.2061747208,80,2.9660921592,0.0400189336
,,1.5649487472,47,1.6449618464,87,2.87596996,40,3.28618694,0.080023019199999989,3.28619422,40,2.9660921592,0.0400189336
,,1.6449545664,87,1.725919736,47,2.92596996,40,3.3663558152,0.080168875199999988,3.3664060392,528,3.0461116584,0.040018613600000002
,,1.6449618464,47,1.72596996,575,2.97596996,40,4.446468168,0.080062128799999992,4.446475448,40,3.1261449496,0.04002533359999999
,,1.72596996,47,2.8060320888,47,3.02596996,40,4.5264911872,0.080023019199999989,4.5264984672,40,3.1261449496,0.04002533359999999
,,2.72596996,87,2.8060393688,87,3.07596996,40,4.6065174384,0.080026251199999981,4.6065282384,80,3.2061747208,0.04002533359999999
,,2.8060320888,87,2.886055108,47,3.12596996,40,4.6865439776,0.080026539199999996,4.6865512576,40,3.2061747208,0.04002533359999999
,,2.8060393688,47,2.886062388,87,3.17596996,40,4.7665702288,0.080026251199999981,4.7665810288,80,3.28619422,0.040018613600000002
,,2.886055108,127,2.9660813592,47,3.22596996,40,4.8466,0.080029771199999988,4.8466108,80,3.3664060392,0.040207413599999991
,,2.886062388,47,2.9660921592,127,4.3664060392,40,4.9266265392,0.080026539199999996,4.9266338192,40,4.446475448,0.040011723200000001
,,2.9660813592,87,3.0461043784,47,4.4164060392,40,,,,,4.5264984672,0.040015413599999993
,,2.9660921592,47,3.0461116584,87,4.4664060392,40,,,,,4.6065282384,0.0400189336
,,3.0461043784,127,3.1261341496,47,4.5164060392,40,,,,,4.6065282384,0.0400189336
,,3.0461116584,47,3.1261449496,127,4.5664060392,40,,,,,4.6865512576,0.040015413599999993
,,3.1261341496,127,3.2061639208,47,4.6164060392,40,,,,,4.7665810288,0.0400189336
,,3.1261449496,47,3.2061747208,127,4.6664060392,40,,,,,4.7665810288,0.0400189336
,,3.2061639208,87,3.28618694,47,4.7164060392,40,,,,,4.8466108,0.0400189336
,,3.2061747208,47,3.28619422,87,4.7664060392,40,,,,,4.8466108,0.0400189336
,,3.28618694,87,3.3663558152,47,4.8164060392,40,,,,,4.9266338192,0.040015413599999993
,,3.28619422,47,3.3664060392,575,4.8664060392,40,,,,,,
,,3.3664060392,47,4.446468168,47,,,,,,,,
,,4.3664060392,87,4.446475448,87,,,,,,,,
,,4.446468168,87,4.5264911872,47,,,,,,,,
,,4.446475448,47,4.5264984672,87,,,,,,,,
,,4.5264911872,127,4.6065174384,47,,,,,,,,
,,4.5264984672,47,4.6065282384,127,,,,,,,,
,,4.6065174384,87,4.6865439776,47,,,,,,,,
,,4.6065282384,47,4.6865512576,87,,,,,,,,
,,4.6865439776,127,4.7665702288,47,,,,,,,,
,,4.6865512576,47,4.7665810288,127,,,,,,,,
,,4.7665702288,127,4.8466,47,,,,,,,,
,,4.7665810288,47,4.8466108,127,,,,,,,,
,,4.8466,87,4.9266265392,47,,,,,,,,
,,4.8466108,47,4.9266338192,87,,,,,,,,
,,4.9266265392,87,,,,,,,,,,
,,4.9266338192,47,,,,,,,,,,
