numActiveSessions:vector baselineTestQoS.hostLVD[50].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[50].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[50].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[50].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[50].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[50].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[50].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[50].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[50].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[50].tcp.conn-1812 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[50].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,115,0,240,0,0,0,51,0.081089848,51,0.081089848,0.081089847999999991,0.2612545664,0.180164718399999978,0.2615861024,0.123822031199999987
0,1,,,,,,,,,,,0.081089848,47,0.2612545664,47,,,,,0.8851492128,0.74738514159999991
,,,,,,,,,,,,0.081090224,247,0.2615861024,1499,,,,,0.890503314613,0.752739243413000022
,,,,,,,,,,,,0.2615861024,47,0.8851492128,1499,,,,,2.105742251135,1.967978179934999785
,,,,,,,,,,,,0.8851492128,47,0.890503314613,1499,,,,,2.111134048,1.973369976799999918
,,,,,,,,,,,,0.890503314613,47,2.105742251135,1499,,,,,2.116434269022,1.978670197821999815
,,,,,,,,,,,,2.105742251135,47,2.111134048,1499,,,,,2.121791769022,1.984027697821999938
,,,,,,,,,,,,2.111134048,47,2.116434269022,1499,,,,,,
,,,,,,,,,,,,2.116434269022,47,2.121791769022,1499,,,,,,
,,,,,,,,,,,,2.121791769022,47,4.126419550422,1499,,,,,,
,,,,,,,,,,,,4.126419550422,47,4.131783807725,1499,,,,,,
,,,,,,,,,,,,4.131783807725,47,4.137088606925,1499,,,,,,
,,,,,,,,,,,,4.137088606925,47,,,,,,,,
