numActiveSessions:vector baselineTestQoS.hostSSH[114].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[114].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[114].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[114].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[114].tcp.conn-2090 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[114].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[114].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080959288,51,1.080959288,40,1.1654613704,0.084502082399999983,1.1654686504,40,1.1654686504,0.04387962079999999
0,1,0.080959288,47,1.1654613704,47,1.130959288,40,1.2456814544,0.080220083999999996,1.2456887344,40,1.2456887344,0.040212478400000001
,,1.080959288,87,1.1654686504,87,1.180959288,40,1.3260693056,0.080387851199999998,1.3260801056,80,1.3260801056,0.0400189336
,,1.1654613704,87,1.2456814544,47,1.230959288,40,1.4060891248,0.08001981919999998,1.4060964048,40,1.3260801056,0.0400189336
,,1.1654686504,47,1.2456887344,87,1.280959288,40,1.486119216,0.080030091199999986,1.486130016,80,1.4060964048,0.040018613600000002
,,1.2456814544,127,1.3260693056,47,1.330959288,40,1.5661489872,0.080029771199999988,1.5661597872,80,1.486130016,0.0400189336
,,1.2456887344,47,1.3260801056,127,1.380959288,40,1.6461688064,0.08001981919999998,1.6461760864,40,1.486130016,0.0400189336
,,1.3260693056,87,1.4060891248,47,1.430959288,40,1.730248856,0.084080049599999983,1.73029908,528,1.5661597872,0.0400189336
,,1.3260801056,47,1.4060964048,87,1.480959288,40,2.8103612088,0.080062128799999992,2.8103684888,40,1.5661597872,0.0400189336
,,1.4060891248,127,1.486119216,47,1.530959288,40,2.890384228,0.080023019199999989,2.890391508,40,1.6461760864,0.040018613600000002
,,1.4060964048,47,1.486130016,127,1.580959288,40,2.9704104792,0.080026251199999981,2.9704212792,80,1.73029908,0.044118588
,,1.486119216,127,1.5661489872,47,2.73029908,40,3.0504334984,0.080023019199999989,3.0504407784,40,2.8103684888,0.040011723200000001
,,1.486130016,47,1.5661597872,127,2.78029908,40,3.1304632696,0.080029771199999988,3.1304740696,80,2.890391508,0.040015413599999993
,,1.5661489872,87,1.6461688064,47,2.83029908,40,3.2104930408,0.080029771199999988,3.2105038408,80,2.9704212792,0.0400189336
,,1.5661597872,47,1.6461760864,87,2.88029908,40,3.29051606,0.080023019199999989,3.29052334,40,2.9704212792,0.0400189336
,,1.6461688064,87,1.730248856,47,2.93029908,40,3.3708108552,0.08029479519999999,3.3708610792,528,3.0504407784,0.040018613600000002
,,1.6461760864,47,1.73029908,575,2.98029908,40,4.450923208,0.080062128799999992,4.450930488,40,3.1304740696,0.04002533359999999
,,1.73029908,47,2.8103612088,47,3.03029908,40,4.5309462272,0.080023019199999989,4.5309535072,40,3.1304740696,0.04002533359999999
,,2.73029908,87,2.8103684888,87,3.08029908,40,4.6109724784,0.080026251199999981,4.6109832784,80,3.2105038408,0.04002533359999999
,,2.8103612088,87,2.890384228,47,3.13029908,40,4.6909990176,0.080026539199999996,4.6910062976,40,3.2105038408,0.04002533359999999
,,2.8103684888,47,2.890391508,87,3.18029908,40,4.7710252688,0.080026251199999981,4.7710360688,80,3.29052334,0.040018613600000002
,,2.890384228,127,2.9704104792,47,3.23029908,40,4.85105504,0.080029771199999988,4.85106584,80,3.3708610792,0.040333333599999992
