numActiveSessions:vector baselineTestQoS.hostSSH[100].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[100].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[100].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[100].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[100].tcp.conn-2076 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[100].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[100].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080902168,51,1.080902168,40,1.1653112904,0.08440912239999998,1.1653185704,40,1.1653185704,0.043826980799999998
0,1,0.080902168,47,1.1653112904,47,1.130902168,40,1.2455313744,0.080220083999999996,1.2455386544,40,1.2455386544,0.040212478400000001
,,1.080902168,87,1.1653185704,87,1.180902168,40,1.3258744256,0.080343051199999987,1.3258852256,80,1.3258852256,0.0400189336
,,1.1653112904,87,1.2455313744,47,1.230902168,40,1.4058878448,0.08001341919999999,1.4059079248,40,1.3258852256,0.0400189336
,,1.1653185704,47,1.2455386544,87,1.280902168,40,1.485924336,0.080036491200000003,1.485935136,80,1.4059079248,0.040025013599999992
,,1.2455313744,127,1.3258744256,47,1.330902168,40,1.5659541072,0.080029771199999988,1.5659649072,80,1.485935136,0.0400189336
,,1.2455386544,47,1.3258852256,127,1.380902168,40,1.6459675264,0.08001341919999999,1.6459876064,40,1.485935136,0.0400189336
,,1.3258744256,87,1.4058878448,47,1.430902168,40,1.729552216,0.083584689599999983,1.72960244,528,1.5659649072,0.0400189336
,,1.3258852256,47,1.4059079248,87,1.480902168,40,2.8096645688,0.080062128799999992,2.8096718488,40,1.5659649072,0.0400189336
,,1.4058878448,127,1.485924336,47,1.530902168,40,2.889725668,0.080061099199999985,2.889732948,40,1.6459876064,0.040025013599999992
,,1.4059079248,47,1.485935136,127,1.580902168,40,2.9697583192,0.080032651199999998,2.9697691192,80,1.72960244,0.043623227999999999
,,1.485924336,127,1.5659541072,47,2.72960244,40,3.0497766984,0.080018379199999989,3.0497839784,40,2.8096718488,0.040011723200000001
,,1.485935136,47,1.5659649072,127,2.77960244,40,3.1298128696,0.080036171200000005,3.1298236696,80,2.889732948,0.040053493599999989
,,1.5659541072,87,1.6459675264,47,2.82960244,40,3.2098426408,0.080029771199999988,3.2098534408,80,2.9697691192,0.0400189336
,,1.5659649072,47,1.6459876064,87,2.87960244,40,3.28985926,0.080016619199999999,3.28986654,40,2.9697691192,0.0400189336
,,1.6459675264,87,1.729552216,47,2.92960244,40,3.3701142152,0.080254955200000005,3.3701644392,528,3.0497839784,0.04001365359999999
,,1.6459876064,47,1.72960244,575,2.97960244,40,4.450226568,0.080062128799999992,4.450233848,40,3.1298236696,0.04002533359999999
,,1.72960244,47,2.8096645688,47,3.02960244,40,4.5302495872,0.080023019199999989,4.5302568672,40,3.1298236696,0.04002533359999999
,,2.72960244,87,2.8096718488,87,3.07960244,40,4.6102758384,0.080026251199999981,4.6102866384,80,3.2098534408,0.04002533359999999
,,2.8096645688,87,2.889725668,47,3.12960244,40,4.6903023776,0.080026539199999996,4.6903096576,40,3.2098534408,0.04002533359999999
,,2.8096718488,47,2.889732948,87,3.17960244,40,4.7703286288,0.080026251199999981,4.7703394288,80,3.28986654,0.040012213599999998
,,2.889725668,127,2.9697583192,47,3.22960244,40,4.8503584,0.080029771199999988,4.8503692,80,3.3701644392,0.040293493599999993
,,2.889732948,47,2.9697691192,127,4.3701644392,40,4.9303814192,0.080023019199999989,4.9303886992,40,4.450233848,0.040011723200000001
,,2.9697583192,87,3.0497766984,47,4.4201644392,40,,,,,4.5302568672,0.040015413599999993
,,2.9697691192,47,3.0497839784,87,4.4701644392,40,,,,,4.6102866384,0.0400189336
,,3.0497766984,127,3.1298128696,47,4.5201644392,40,,,,,4.6102866384,0.0400189336
,,3.0497839784,47,3.1298236696,127,4.5701644392,40,,,,,4.6903096576,0.040015413599999993
,,3.1298128696,127,3.2098426408,47,4.6201644392,40,,,,,4.7703394288,0.0400189336
,,3.1298236696,47,3.2098534408,127,4.6701644392,40,,,,,4.7703394288,0.0400189336
,,3.2098426408,87,3.28985926,47,4.7201644392,40,,,,,4.8503692,0.0400189336
,,3.2098534408,47,3.28986654,87,4.7701644392,40,,,,,4.8503692,0.0400189336
,,3.28985926,87,3.3701142152,47,4.8201644392,40,,,,,4.9303886992,0.040018613600000002
,,3.28986654,47,3.3701644392,575,4.8701644392,40,,,,,,
,,3.3701644392,47,4.450226568,47,,,,,,,,
,,4.3701644392,87,4.450233848,87,,,,,,,,
,,4.450226568,87,4.5302495872,47,,,,,,,,
,,4.450233848,47,4.5302568672,87,,,,,,,,
,,4.5302495872,127,4.6102758384,47,,,,,,,,
,,4.5302568672,47,4.6102866384,127,,,,,,,,
,,4.6102758384,87,4.6903023776,47,,,,,,,,
,,4.6102866384,47,4.6903096576,87,,,,,,,,
,,4.6903023776,127,4.7703286288,47,,,,,,,,
,,4.6903096576,47,4.7703394288,127,,,,,,,,
,,4.7703286288,127,4.8503584,47,,,,,,,,
,,4.7703394288,47,4.8503692,127,,,,,,,,
,,4.8503584,87,4.9303814192,47,,,,,,,,
,,4.8503692,47,4.9303886992,87,,,,,,,,
,,4.9303814192,87,,,,,,,,,,
,,4.9303886992,47,,,,,,,,,,
