txPk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
1.1647830464,87,1.262709057022,1499
1.1647900064,47,1.262828977022,1499
1.1647937664,87,1.262948897022,1499
1.1648007264,47,1.263068817022,1499
1.1648044864,87,1.263188737022,1499
1.1648114464,47,1.263308657022,1499
1.1648152064,87,1.263428577022,1499
1.1648221664,47,1.263548497022,1499
1.1648259264,87,1.263668417022,1499
1.1648328864,47,1.263788337022,1499
1.1648366464,87,1.263908257022,1499
1.1648436064,47,1.264028177022,1499
1.1648473664,87,1.264148097022,1499
1.1648543264,47,1.264268017022,1499
1.1648580864,87,1.264387937022,1499
1.1648650464,47,1.264507857022,1499
1.1648688064,87,1.264627777022,1499
1.1648757664,47,1.264747697022,1499
1.1648795264,87,1.264867617022,1499
1.1648864864,47,1.264987537022,1499
1.1648902464,87,1.265107457022,1499
1.1648972064,47,1.265227377022,1499
1.1649009664,87,1.265347297022,1499
1.1649079264,47,1.270634518622,1499
1.1649116864,87,1.274502257022,75
1.1649186464,47,1.2759993296,1499
1.1649224064,87,1.28000622,75
1.1649293664,47,1.28001222,75
1.1649331264,87,1.2813192496,1499
1.1649400864,47,1.2866291424,1499
1.1649438464,87,1.291973791413,1499
1.1649508064,47,1.294502257022,75
1.1649545664,87,1.297361061022,1499
1.1649615264,47,1.30000622,75
1.1649652864,87,1.30001222,75
1.1649722464,47,1.302746115935,1499
1.1649760064,87,1.3080367136,1499
1.1649829664,47,1.3134504312,1499
1.1649867264,87,1.314502257022,75
1.1649936864,47,1.318795633822,1499
1.1649974464,87,1.32000622,75
1.1650044064,47,1.32001222,75
1.1650081664,87,1.3241039432,1499
1.1650151264,47,1.3244958696,47
1.1650188864,87,1.3245060296,127
1.1650258464,47,1.3245097896,47
1.1650296064,87,1.3245199496,127
1.1650365664,47,1.3245237096,47
1.1650403264,87,1.3245338696,127
1.1650472864,47,1.3245376296,47
1.1650510464,87,1.3245477896,127
1.1650580064,47,1.3245515496,47
1.1650617664,87,1.3245617096,127
1.1650687264,47,1.3245654696,47
1.1650724864,87,1.3245756296,127
1.1650794464,47,1.3245793896,47
1.1650832064,87,1.3245895496,127
1.1650901664,47,1.3245933096,47
1.1650939264,87,1.3246034696,127
1.1651008864,47,1.3246072296,47
1.1651046464,87,1.3246173896,127
1.1651116064,47,1.3246211496,47
1.1651153664,87,1.3246313096,127
1.1651223264,47,1.3246350696,47
1.1651260864,87,1.3246452296,127
1.1651330464,47,1.3246489896,47
1.1651368064,87,1.3246591496,127
1.1651437664,47,1.3246629096,47
1.1651475264,87,1.3246730696,127
1.1651544864,47,1.3246768296,47
1.1651582464,87,1.3246869896,127
1.1651652064,47,1.3246907496,47
1.1651689664,87,1.3247009096,127
1.1651759264,47,1.3247046696,47
1.1651796864,87,1.3247148296,127
1.1651866464,47,1.3247185896,47
1.1651904064,87,1.3247287496,127
1.1651973664,47,1.3247325096,47
1.1652011264,87,1.3247426696,127
1.1652080864,47,1.3247464296,47
1.1652118464,87,1.3247565896,127
1.1652188064,47,1.3247603496,47
1.1652225664,87,1.3247705096,127
1.1652295264,47,1.3247742696,47
1.1652332864,87,1.3247844296,127
1.1652402464,47,1.3247881896,47
1.1652440064,87,1.3247983496,127
1.1652509664,47,1.3248021096,47
1.1652547264,87,1.3248122696,127
1.1652616864,47,1.3248160296,47
1.1652654464,87,1.3248261896,127
1.1652724064,47,1.3248299496,47
1.1652761664,87,1.3248401096,127
1.1652831264,47,1.3248438696,47
1.1652868864,87,1.3248540296,127
1.1652938464,47,1.3248577896,47
1.1652976064,87,1.3248679496,127
1.1653045664,47,1.3248717096,47
1.1653083264,87,1.3248818696,127
1.1653152864,47,1.3248856296,47
1.1653190464,87,1.3248957896,127
1.1653260064,47,1.3248995496,47
1.1653297664,87,1.3249097096,127
1.1653367264,47,1.3249134696,47
1.1653404864,87,1.3249236296,127
1.1653474464,47,1.3249273896,47
1.1653512064,87,1.3249375496,127
1.1653581664,47,1.3249413096,47
1.1653619264,87,1.3249514696,127
1.1653688864,47,1.3249552296,47
1.1653726464,87,1.3249653896,127
1.1653796064,47,1.3249691496,47
1.1653833664,87,1.3249793096,127
1.1653903264,47,1.3249830696,47
1.1653940864,87,1.3249932296,127
1.1654010464,47,1.3249969896,47
1.1654048064,87,1.3250071496,127
1.1654117664,47,1.3250109096,47
1.1654155264,87,1.3250210696,127
1.1654224864,47,1.3250248296,47
1.1654262464,87,1.3250349896,127
1.1654332064,47,1.3250387496,47
1.1654369664,87,1.3250489096,127
1.1654439264,47,1.3250526696,47
1.1654476864,87,1.3250628296,127
1.1654546464,47,1.3250665896,47
1.1654584064,87,1.3250767496,127
1.1654653664,47,1.3250805096,47
1.1654691264,87,1.3250906696,127
1.1654760864,47,1.3250944296,47
1.1654798464,87,1.3251045896,127
1.1654868064,47,1.3251083496,47
1.1654905664,87,1.3251185096,127
1.1654975264,47,1.3251222696,47
1.1655012864,87,1.3251324296,127
1.1655082464,47,1.3251361896,47
1.1655120064,87,1.3251463496,127
1.1655189664,47,1.3251501096,47
1.1655227264,87,1.3251602696,127
1.1655296864,47,1.3251640296,47
1.1655334464,87,1.3251741896,127
1.1655404064,47,1.3251779496,47
1.1655441664,87,1.3251881096,127
1.1655511264,47,1.3251918696,47
1.1655548864,87,1.3252020296,127
1.1655618464,47,1.3252057896,47
1.1655656064,87,1.3252159496,127
1.1655725664,47,1.3252197096,47
1.1655763264,87,1.3252298696,127
1.1655832864,47,1.3252336296,47
1.1655870464,87,1.3252437896,127
1.1655940064,47,1.3252475496,47
1.1655977664,87,1.3252577096,127
1.1656047264,47,1.3252614696,47
1.1656084864,87,1.3252716296,127
1.1656154464,47,1.3252753896,47
1.1656192064,87,1.3252855496,127
1.1656261664,47,1.3252893096,47
1.1656299264,87,1.3252994696,127
1.1656368864,47,1.3253032296,47
1.1656406464,47,1.3253133896,127
1.1689611424,47,1.3253171496,47
1.1743025584,47,1.3253273096,127
1.1797287184,47,1.3253310696,47
1.185084422622,47,1.3253412296,127
1.190408202622,47,1.3253449896,47
1.1957730136,47,1.3253551496,127
1.2010929336,47,1.3253589096,47
1.2065040256,47,1.3253690696,127
1.211848674613,47,1.3253728296,47
1.217134745022,47,1.3253829896,127
1.222519799935,47,1.3253867496,47
1.2279115968,47,1.3253969096,127
1.2332241152,47,1.3254006696,47
1.238569317822,47,1.3254108296,127
1.2405195464,47,1.3254145896,47
1.2406432264,47,1.3254247496,127
1.2407669064,47,1.3254285096,47
1.2408905864,47,1.3254386696,127
1.2410142664,47,1.3254424296,47
1.2411379464,47,1.3254525896,127
1.2412616264,47,1.3254563496,47
1.2413853064,47,1.3254665096,127
1.2415089864,47,1.3254702696,47
1.2416326664,47,1.3254804296,127
1.2417563464,47,1.3254841896,47
1.2418800264,47,1.3254943496,127
1.2420037064,47,1.3254981096,47
1.2421273864,47,1.3255082696,127
1.2422510664,47,1.3255120296,47
1.2423747464,47,1.3255221896,127
1.2424984264,47,1.3255259496,47
1.2426221064,47,1.3255361096,127
1.2427457864,47,1.3255398696,47
1.2428694664,47,1.3255500296,127
1.2429931464,47,1.3255537896,47
1.2431168264,47,1.3255639496,127
1.2432405064,47,1.3255677096,47
1.2433641864,47,1.3255778696,127
1.2434878664,47,1.3255816296,47
1.2436115464,47,1.3255917896,127
1.2437352264,47,1.3255955496,47
1.2438589064,47,1.3256057096,127
1.2439788264,47,1.3256094696,47
1.2440987464,47,1.3256196296,127
1.2442186664,47,1.3256233896,47
1.2443385864,47,1.3256335496,127
1.2444585064,47,1.3256373096,47
1.2444778504,127,1.3256474696,127
1.2444880104,47,1.3256512296,47
1.2444917704,127,1.3256613896,127
1.2445019304,47,1.3256651496,47
1.2445056904,127,1.3256753096,127
1.2445158504,47,1.3256790696,47
1.2445196104,127,1.3256892296,127
1.2445297704,47,1.3256929896,47
1.2445335304,127,1.3257031496,127
1.2445436904,47,1.3257069096,47
1.2445474504,127,1.3257170696,127
1.2445576104,47,1.3257208296,47
1.2445613704,127,1.3257309896,127
1.2445715304,47,1.3257347496,47
1.2445752904,127,1.3257449096,127
1.2445854504,47,1.3257486696,47
1.2445892104,127,1.3257588296,127
1.2445993704,47,1.3257625896,47
1.2446031304,127,1.3257727496,127
1.2446132904,47,1.3257765096,47
1.2446170504,127,1.3257866696,127
1.2446272104,47,1.3257904296,47
1.2446309704,127,1.3258005896,127
1.2446411304,47,1.3258043496,47
1.2446448904,127,1.3258145096,127
1.2446550504,47,1.3258182696,47
1.2446588104,127,1.3258284296,127
1.2446689704,47,1.3258321896,47
1.2446727304,127,1.3258423496,127
1.2446828904,47,1.3258461096,47
1.2446866504,127,1.3258562696,127
1.2446968104,47,1.3258600296,47
1.2447005704,127,1.3258701896,127
1.2447107304,47,1.3258739496,47
1.2447144904,127,1.3258841096,127
1.2447246504,47,1.3258878696,47
1.2447284104,127,1.3258980296,127
1.2447385704,47,1.3259017896,47
1.2447423304,127,1.3259119496,127
1.2447524904,47,1.3259157096,47
1.2447562504,127,1.3259258696,127
1.2447664104,47,1.3259296296,47
1.2447701704,127,1.3259397896,127
1.2447803304,47,1.3259435496,47
1.2447840904,127,1.3259537096,127
1.2447942504,47,1.3259574696,47
1.2447980104,127,1.3259676296,127
1.2448081704,47,1.3259713896,47
1.2448119304,127,1.3259815496,127
1.2448220904,47,1.3259853096,47
1.2448258504,127,1.3259954696,127
1.2448360104,47,1.3259992296,47
1.2448397704,127,1.3260093896,127
1.2448499304,47,1.3260131496,47
1.2448536904,127,1.3260233096,127
1.2448638504,47,1.3260270696,47
1.2448676104,127,1.3260372296,127
1.2448777704,47,1.3260409896,47
1.2448815304,127,1.3260511496,127
1.2448916904,47,1.3260549096,47
1.2448954504,127,1.3260650696,127
1.2449056104,47,1.3260688296,47
1.2449093704,127,1.3260789896,127
1.2449195304,47,1.3260827496,47
1.2449232904,127,1.3260929096,127
1.2449334504,47,1.3260966696,47
1.2449372104,127,1.3261068296,127
1.2449473704,47,1.3261105896,47
1.2449511304,127,1.3261207496,127
1.2449612904,47,1.3261245096,47
1.2449650504,127,1.3261346696,127
1.2449752104,47,1.3261384296,47
1.2449789704,127,1.3261485896,127
1.2449891304,47,1.3261523496,47
1.2449928904,127,1.3261625096,127
1.2450030504,47,1.3261662696,47
1.2450068104,127,1.3261764296,127
1.2450169704,47,1.3261801896,47
1.2450207304,127,1.3261903496,127
1.2450308904,47,1.3261941096,47
1.2450346504,127,1.3262042696,127
1.2450448104,47,1.3262080296,47
1.2450485704,127,1.3262181896,127
1.2450587304,47,1.3262219496,47
1.2450624904,127,1.3262321096,127
1.2450726504,47,1.3262358696,47
1.2450764104,127,1.3262460296,127
1.2450865704,47,1.3262497896,47
1.2450903304,127,1.3262599496,127
1.2451004904,47,1.3262637096,47
1.2451042504,127,1.3262738696,127
1.2451144104,47,1.3262776296,47
1.2451181704,127,1.3262877896,127
1.2451283304,47,1.3295263424,1499
1.2451320904,127,1.334502257022,75
1.2451422504,47,1.334855061022,1499
1.2451460104,127,1.340176581822,1499
1.2451561704,47,1.340182581822,75
1.2451599304,127,1.345566261022,1499
1.2451700904,47,1.350872203422,1499
1.2451738504,127,1.354502257022,75
1.2451840104,47,1.356222177022,1499
1.2451877704,127,1.36010616,75
1.2451979304,47,1.3616581336,1499
1.2452016904,127,1.3669680264,1499
1.2452118504,47,1.372312675413,1499
1.2452156104,127,1.374502257022,75
1.2452257704,47,1.377699945022,1499
1.2452295304,127,1.38010616,75
1.2452396904,47,1.382983800735,1499
1.2452434504,127,1.3883755976,1499
1.2452536104,47,1.393688116,1499
1.2452573704,127,1.394502257022,75
1.2452675304,47,1.399134517822,1499
1.2452712904,127,1.40010616,75
1.2452814504,47,1.4044428272,1499
1.2452852104,127,1.4045224088,47
1.2452953704,47,1.4045293688,87
1.2452991304,127,1.4045331288,47
1.2453092904,47,1.4045400888,87
1.2453130504,127,1.4045438488,47
1.2453232104,47,1.4045508088,87
1.2453269704,127,1.4045545688,47
1.2453371304,47,1.4045708088,87
1.2453408904,127,1.4045745688,47
1.2453510504,47,1.4045815288,87
1.2453548104,127,1.4045852888,47
1.2453649704,47,1.4045922488,87
1.2453687304,127,1.4045960088,47
1.2453788904,47,1.4046029688,87
1.2453826504,127,1.4046067288,47
1.2453928104,47,1.4046264888,87
1.2453965704,127,1.4046302488,47
1.2454067304,47,1.4046372088,87
1.2454104904,127,1.4046409688,47
1.2454206504,47,1.4046479288,87
1.2454244104,127,1.4046516888,47
1.2454345704,47,1.4046586488,87
1.2454383304,127,1.4046624088,47
1.2454484904,47,1.4046821688,87
1.2454522504,127,1.4046859288,47
1.2454624104,47,1.4046928888,87
1.2454661704,127,1.4046966488,47
1.2454763304,47,1.4047036088,87
1.2454800904,127,1.4047073688,47
1.2454902504,47,1.4047143288,87
1.2454940104,127,1.4047180888,47
1.2455041704,47,1.4047378488,87
1.2455079304,127,1.4047416088,47
1.2455180904,47,1.4047485688,87
1.2455218504,127,1.4047523288,47
1.2455320104,47,1.4047592888,87
1.2455357704,127,1.4047630488,47
1.2455459304,47,1.4047700088,87
1.2455496904,127,1.4047737688,47
1.2455598504,47,1.4047935288,87
1.2455636104,127,1.4047972888,47
1.2455737704,47,1.4048042488,87
1.2455775304,127,1.4048080088,47
1.2455876904,47,1.4048149688,87
1.2455914504,127,1.4048187288,47
1.2456016104,47,1.4048256888,87
1.2456053704,127,1.4048294488,47
1.2456155304,47,1.4048492088,87
1.2456192904,127,1.4048529688,47
1.2456294504,47,1.4048599288,87
1.2456332104,127,1.4048636888,47
1.2456433704,47,1.4048706488,87
1.2456471304,127,1.4048744088,47
1.2456572904,47,1.4048813688,87
1.2456610504,127,1.4048851288,47
1.2456712104,47,1.4049048888,87
1.2456749704,127,1.4049086488,47
1.2456851304,47,1.4049156088,87
1.2456888904,127,1.4049193688,47
1.2456990504,47,1.4049263288,87
1.2457028104,127,1.4049300888,47
1.2457129704,47,1.4049370488,87
1.2457167304,127,1.4049408088,47
1.2457268904,47,1.4049605688,87
1.2457306504,127,1.4049643288,47
1.2457408104,47,1.4049712888,87
1.2457445704,127,1.4049750488,47
1.2457547304,47,1.4049820088,87
1.2457584904,127,1.4049857688,47
1.2457686504,47,1.4049927288,87
1.2457724104,127,1.4049964888,47
1.2457825704,47,1.4050162488,87
1.2457863304,127,1.4050200088,47
1.2457964904,47,1.4050269688,87
1.2458002504,127,1.4050307288,47
1.2458104104,47,1.4050376888,87
1.2458141704,127,1.4050414488,47
1.2458243304,47,1.4050484088,87
1.2458280904,127,1.4050521688,47
1.2458382504,47,1.4050719288,87
1.2458420104,127,1.4050756888,47
1.2458521704,47,1.4050826488,87
1.2458559304,127,1.4050864088,47
1.2458660904,47,1.4050933688,87
1.2458698504,127,1.4050971288,47
1.2458800104,47,1.4051040888,87
1.2458837704,127,1.4051078488,47
1.2458939304,47,1.4051276088,87
1.2458976904,127,1.4051313688,47
1.2459078504,47,1.4051383288,87
1.2459116104,127,1.4051420888,47
1.2459217704,47,1.4051490488,87
1.2459255304,127,1.4051528088,47
1.2459356904,47,1.4051597688,87
1.2459394504,127,1.4051635288,47
1.2459496104,47,1.4051832888,87
1.2459533704,127,1.4051870488,47
1.2459635304,47,1.4051940088,87
1.2459672904,127,1.4051977688,47
1.2459774504,47,1.4052047288,87
1.2459812104,127,1.4052084888,47
1.2459913704,47,1.4052154488,87
1.2459951304,127,1.4052192088,47
1.2460052904,47,1.4052389688,87
1.2460090504,127,1.4052427288,47
1.2460192104,47,1.4052496888,87
1.2460229704,127,1.4052534488,47
1.2460331304,47,1.4052604088,87
1.2460368904,127,1.4052641688,47
1.2460470504,47,1.4052711288,87
1.2460508104,127,1.4052748888,47
1.2460609704,47,1.4052946488,87
1.2460647304,127,1.4052984088,47
1.2460748904,47,1.4053053688,87
1.2460786504,127,1.4053091288,47
1.2460888104,47,1.4053160888,87
1.2460925704,127,1.4053198488,47
1.2461027304,47,1.4053268088,87
1.2461064904,127,1.4053305688,47
1.2461166504,47,1.4053503288,87
1.2461204104,127,1.4053540888,47
1.2461305704,47,1.4053610488,87
1.2461343304,127,1.4053648088,47
1.2461444904,47,1.4053717688,87
1.2461482504,127,1.4053755288,47
1.2461584104,47,1.4053824888,87
1.2461621704,127,1.4053862488,47
1.2461723304,47,1.4054060088,87
1.2461760904,127,1.4054097688,47
1.2461862504,47,1.4054167288,87
1.2461900104,127,1.4054204888,47
1.2462001704,47,1.4054274488,87
1.2462039304,127,1.4054312088,47
1.2462140904,47,1.4054381688,87
1.2462178504,127,1.4054419288,47
1.2462280104,47,1.4054616888,87
1.2462317704,127,1.4054654488,47
1.2462419304,47,1.4054724088,87
1.2462456904,127,1.4054761688,47
1.2462558504,47,1.4054831288,87
1.2462596104,127,1.4054868888,47
1.2462697704,47,1.4054938488,87
1.2462735304,47,1.4054976088,47
1.2493000264,47,1.4055173688,87
1.254628745022,47,1.4055211288,47
1.255054665022,47,1.4055280888,87
1.255174585022,47,1.4055318488,47
1.255294505022,47,1.4055388088,87
1.255414425022,47,1.4055425688,47
1.255534345022,47,1.4055495288,87
1.255654265022,47,1.4055532888,47
1.255774185022,47,1.4055730488,87
1.255994105022,47,1.4055768088,47
1.256114025022,47,1.4055837688,87
1.256233945022,47,1.4055875288,47
1.256353865022,47,1.4055944888,87
1.256473785022,47,1.4055982488,47
1.256593705022,47,1.4056052088,87
1.256713625022,47,1.4056089688,47
1.256833545022,47,1.4056287288,87
1.256953465022,47,1.4056324888,47
1.257073385022,47,1.4056394488,87
1.257193305022,47,1.4056432088,47
1.257313225022,47,1.4056501688,87
1.257433145022,47,1.4056539288,47
1.257553065022,47,1.4056608888,87
1.257672985022,47,1.4056646488,47
1.257792905022,47,1.4056844088,87
1.257912825022,47,1.4056881688,47
1.258032745022,47,1.4056951288,87
1.258152665022,47,1.4056988888,47
1.258272585022,47,1.4057058488,87
1.258392505022,47,1.4057096088,47
1.258512425022,47,1.4057165688,87
1.258632345022,47,1.4057203288,47
1.258752265022,47,1.4057400888,87
1.258872185022,47,1.4057438488,47
1.258992105022,47,1.4057508088,87
1.259112025022,47,1.4057545688,47
1.259331945022,47,1.4057615288,87
1.259451865022,47,1.4057652888,47
1.259571785022,47,1.4057722488,87
1.259691705022,47,1.4057760088,47
1.259811625022,47,1.4057957688,87
1.259931545022,47,1.4057995288,47
1.260051465022,47,1.4058064888,87
1.260171385022,47,1.4058102488,47
1.260291305022,47,1.4058172088,87
1.260411225022,47,1.4058209688,47
1.260531145022,47,1.4058279288,87
1.260651065022,47,1.4058316888,47
1.260770985022,47,1.4058514488,87
1.260890905022,47,1.4058552088,47
1.261010825022,47,1.4058621688,87
1.261130745022,47,1.4058659288,47
1.261250665022,47,1.4058728888,87
1.261370585022,47,1.4058766488,47
1.261490505022,47,1.4058836088,87
1.261610425022,47,1.4058873688,47
1.261730345022,47,1.4059071288,87
1.261850265022,47,1.4059108888,47
1.261970185022,47,1.4059178488,87
1.262090105022,47,1.4059216088,47
1.262210025022,47,1.4059285688,87
1.262329945022,47,1.4059323288,47
1.262449865022,47,1.4059392888,87
1.262581785022,47,1.4059430488,47
1.262701705022,47,1.4059628088,87
1.262821625022,47,1.4059665688,47
1.262941545022,47,1.4059735288,87
1.263061465022,47,1.4059772888,47
1.263181385022,47,1.4059842488,87
1.263301305022,47,1.4059880088,47
1.263421225022,47,1.4059949688,87
1.263541145022,47,1.4059987288,47
1.263661065022,47,1.4060184888,87
1.263780985022,47,1.4060222488,47
1.263900905022,47,1.4060292088,87
1.264020825022,47,1.4060329688,47
1.264140745022,47,1.4060399288,87
1.264260665022,47,1.4060436888,47
1.264380585022,47,1.4060506488,87
1.264500505022,47,1.4060544088,47
1.264620425022,47,1.4060741688,87
1.264740345022,47,1.4060779288,47
1.264860265022,47,1.4060848888,87
1.264980185022,47,1.4060886488,47
1.265100105022,47,1.4060956088,87
1.265220025022,47,1.4060993688,47
1.265339945022,47,1.4061063288,87
1.265459865022,47,1.4061100888,47
1.270747086622,47,1.4061298488,87
1.2761118976,47,1.4061336088,47
1.2814318176,47,1.4061405688,87
1.2867417104,47,1.4061443288,47
1.292086359413,47,1.4061512888,87
1.297473629022,47,1.4061550488,47
1.302858683935,47,1.4061620088,87
1.3081492816,47,1.4061657688,47
1.3135629992,47,1.4061855288,87
1.318908201822,47,1.4061892888,47
1.3242165112,47,1.4061962488,87
1.3245076216,87,1.4062000088,47
1.3245145816,47,1.4062069688,87
1.3245183416,87,1.4062107288,47
1.3245253016,47,1.4062176888,87
1.3245290616,87,1.4062214488,47
1.3245360216,47,1.4062412088,87
1.3245397816,87,1.4062449688,47
1.3245528216,47,1.4062519288,87
1.3245565816,87,1.4062556888,47
1.3245635416,47,1.4062626488,87
1.3245673016,87,1.4062664088,47
1.3245806616,47,1.4062733688,87
1.3245844216,87,1.4062771288,47
1.3245913816,47,1.4062968888,87
1.3245951416,87,1.4063006488,47
1.3246085016,47,1.4063076088,87
1.3246122616,87,1.4097640272,1499
1.3246192216,47,1.414502257022,75
1.3246229816,87,1.415193945022,1499
1.3246363416,47,1.42010616,75
1.3246401016,87,1.420515465822,1499
1.3246470616,47,1.425905145022,1499
1.3246508216,87,1.431211087422,1499
1.3246641816,47,1.434502257022,75
1.3246679416,87,1.436561061022,1499
1.3246749016,47,1.44010616,75
1.3246786616,87,1.4418958184,1499
1.3246920216,47,1.4473069104,1499
1.3246957816,87,1.452651559413,1499
1.3247027416,47,1.454502257022,75
1.3247065016,87,1.457937629822,1499
1.3247198616,47,1.46010616,75
1.3247236216,87,1.463322684735,1499
1.3247305816,47,1.4687144816,1499
1.3247343416,87,1.474027,1499
1.3247477016,47,1.474502257022,75
1.3247514616,87,1.479372202622,1499
1.3247584216,47,1.48010616,75
1.3247621816,87,1.48454578,47
1.3247755416,47,1.48455594,127
1.3247793016,87,1.4845597,47
1.3247862616,47,1.48456986,127
1.3247900216,87,1.48457362,47
1.3248033816,47,1.48458378,127
1.3248071416,87,1.48458754,47
1.3248141016,47,1.4845977,127
1.3248178616,87,1.48460146,47
1.3248312216,47,1.48461162,127
1.3248349816,87,1.48461538,47
1.3248419416,47,1.48462554,127
1.3248457016,87,1.4846293,47
1.3248590616,47,1.48463946,127
1.3248628216,87,1.48464322,47
1.3248697816,47,1.48465338,127
1.3248735416,87,1.48465714,47
1.3248869016,47,1.4846673,127
1.3248906616,87,1.48467106,47
1.3248976216,47,1.48468122,127
1.3249013816,87,1.48468498,47
1.3249147416,47,1.48469514,127
1.3249185016,87,1.4846989,47
1.3249254616,47,1.48470906,127
1.3249292216,87,1.48471282,47
1.3249425816,47,1.48472298,127
1.3249463416,87,1.48472674,47
1.3249533016,47,1.4847369,127
1.3249570616,87,1.48474066,47
1.3249704216,47,1.48475082,127
1.3249741816,87,1.48475458,47
1.3249811416,47,1.48476474,127
1.3249849016,87,1.4847685,47
1.3249982616,47,1.48477866,127
1.3250020216,87,1.48478242,47
1.3250089816,47,1.48479258,127
1.3250127416,87,1.48479634,47
1.3250261016,47,1.4848065,127
1.3250298616,87,1.48481026,47
1.3250368216,47,1.48482042,127
1.3250405816,87,1.48482418,47
1.3250539416,47,1.48483434,127
1.3250577016,87,1.4848381,47
1.3250646616,47,1.48484826,127
1.3250684216,87,1.48485202,47
1.3250817816,47,1.48486218,127
1.3250855416,87,1.48486594,47
1.3250925016,47,1.4848761,127
1.3250962616,87,1.48487986,47
1.3251096216,47,1.48489002,127
1.3251133816,87,1.48489378,47
1.3251203416,47,1.48490394,127
1.3251241016,87,1.4849077,47
1.3251374616,47,1.48491786,127
1.3251412216,87,1.48492162,47
1.3251481816,47,1.48493178,127
1.3251519416,87,1.48493554,47
1.3251653016,47,1.4849457,127
1.3251690616,87,1.48494946,47
1.3251760216,47,1.48495962,127
1.3251797816,87,1.48496338,47
1.3251931416,47,1.48497354,127
1.3251969016,87,1.4849773,47
1.3252038616,47,1.48498746,127
1.3252076216,87,1.48499122,47
1.3252209816,47,1.48500138,127
1.3252247416,87,1.48500514,47
1.3252317016,47,1.4850153,127
1.3252354616,87,1.48501906,47
1.3252488216,47,1.48502922,127
1.3252525816,87,1.48503298,47
1.3252595416,47,1.48504314,127
1.3252633016,87,1.4850469,47
1.3252766616,47,1.48505706,127
1.3252804216,87,1.48506082,47
1.3252873816,47,1.48507098,127
1.3252911416,87,1.48507474,47
1.3253045016,47,1.4850849,127
1.3253082616,87,1.48508866,47
1.3253152216,47,1.48509882,127
1.3253189816,87,1.48510258,47
1.3253323416,47,1.48511274,127
1.3253361016,87,1.4851165,47
1.3253430616,47,1.48512666,127
1.3253468216,87,1.48513042,47
1.3253601816,47,1.48514058,127
1.3253639416,87,1.48514434,47
1.3253709016,47,1.4851545,127
1.3253746616,87,1.48515826,47
1.3253880216,47,1.48516842,127
1.3253917816,87,1.48517218,47
1.3253987416,47,1.48518234,127
1.3254025016,87,1.4851861,47
1.3254158616,47,1.48519626,127
1.3254196216,87,1.48520002,47
1.3254265816,47,1.48521018,127
1.3254303416,87,1.48521394,47
1.3254437016,47,1.4852241,127
1.3254474616,87,1.48522786,47
1.3254544216,47,1.48523802,127
1.3254581816,87,1.48524178,47
1.3254715416,47,1.48525194,127
1.3254753016,87,1.4852557,47
1.3254822616,47,1.48526586,127
1.3254860216,87,1.48526962,47
1.3254993816,47,1.48527978,127
1.3255031416,87,1.48528354,47
1.3255101016,47,1.4852937,127
1.3255138616,87,1.48529746,47
1.3255272216,47,1.48530762,127
1.3255309816,87,1.48531138,47
1.3255379416,47,1.48532154,127
1.3255417016,87,1.4853253,47
1.3255550616,47,1.48533546,127
1.3255588216,87,1.48533922,47
1.3255657816,47,1.48534938,127
1.3255695416,87,1.48535314,47
1.3255829016,47,1.4853633,127
1.3255866616,87,1.48536706,47
1.3255936216,47,1.48537722,127
1.3255973816,87,1.48538098,47
1.3256107416,47,1.48539114,127
1.3256145016,87,1.4853949,47
1.3256214616,47,1.48540506,127
1.3256252216,87,1.48540882,47
1.3256385816,47,1.48541898,127
1.3256423416,87,1.48542274,47
1.3256493016,47,1.4854329,127
1.3256530616,87,1.48543666,47
1.3256664216,47,1.48544682,127
1.3256701816,87,1.48545058,47
1.3256771416,47,1.48546074,127
1.3256809016,87,1.4854645,47
1.3256942616,47,1.48547466,127
1.3256980216,87,1.48547842,47
1.3257049816,47,1.48548858,127
1.3257087416,87,1.48549234,47
1.3257221016,47,1.4855025,127
1.3257258616,87,1.48550626,47
1.3257328216,47,1.48551642,127
1.3257365816,87,1.48552018,47
1.3257499416,47,1.48553034,127
1.3257537016,87,1.4855341,47
1.3257606616,47,1.48554426,127
1.3257644216,87,1.48554802,47
1.3257777816,47,1.48555818,127
1.3257815416,87,1.48556194,47
1.3257885016,47,1.4855721,127
1.3257922616,87,1.48557586,47
1.3258056216,47,1.48558602,127
1.3258093816,87,1.48558978,47
1.3258163416,47,1.48559994,127
1.3258201016,87,1.4856037,47
1.3258334616,47,1.48561386,127
1.3258372216,87,1.48561762,47
1.3258441816,47,1.48562778,127
1.3258479416,87,1.48563154,47
1.3258613016,47,1.4856417,127
1.3258650616,87,1.48564546,47
1.3258720216,47,1.48565562,127
1.3258757816,87,1.48565938,47
1.3258891416,47,1.48566954,127
1.3258929016,87,1.4856733,47
1.3258998616,47,1.48568346,127
1.3259036216,87,1.48568722,47
1.3259169816,47,1.48569738,127
1.3259207416,87,1.48570114,47
1.3259277016,47,1.4857113,127
1.3259314616,87,1.48571506,47
1.3259448216,47,1.48572522,127
1.3259485816,87,1.48572898,47
1.3259555416,47,1.48573914,127
1.3259593016,87,1.4857429,47
