numActiveSessions:vector baselineTestQoS.hostFDO[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[14].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[14].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[14].tcp.conn-1906 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080208568,51,0.080208568,800,0.1658664112,0.085657843199999999,0.1659979472,1452,0.1659979472,0.044128949599999994
0,1,0.080208568,47,0.1658664112,47,,,,,0.2463125912,1452,0.2463125912,0.124443593599999984
0.1659979472,0,0.080208944,847,0.1659979472,1499,,,,,0.444798392,1452,0.444798392,0.322929394400000012
,,0.1659979472,47,0.2463125912,1499,,,,,0.857013149022,1452,0.857013149022,0.735144151421999844
,,0.1659983232,47,0.444798392,1499,,,,,1.256733069022,1452,1.256733069022,1.134864071421999738
,,0.2463125912,47,0.8443443552,47,,,,,1.656533069022,1452,1.656533069022,1.534664071421999668
,,0.444798392,47,0.857013149022,1499,,,,,2.056198724222,1452,2.056198724222,1.93432972662199986
,,0.857013149022,47,1.256733069022,1499,,,,,2.455891945022,1452,2.455891945022,2.33402294742199955
,,1.256733069022,47,1.656533069022,1499,,,,,2.85565422458,1452,2.85565422458,2.73378522697999936
,,1.656533069022,47,2.056198724222,1499,,,,,3.25547165578,1452,3.25547165578,3.13360265818000004
,,2.056198724222,47,2.455891945022,1499,,,,,3.6550624864,1452,3.6550624864,3.533193488799999377
,,2.455891945022,47,2.85565422458,1499,,,,,4.054850922925,1452,4.054850922925,3.932981925324999555
,,2.85565422458,47,3.25547165578,1499,,,,,4.4546934384,1452,4.4546934384,4.332824440799999607
,,3.25547165578,47,3.6550624864,1499,,,,,4.85438456,1452,4.85438456,4.73251556239999969
,,3.6550624864,47,4.054850922925,1499,,,,,,,,
,,4.054850922925,47,4.4546934384,1499,,,,,,,,
,,4.4546934384,47,4.85438456,1499,,,,,,,,
,,4.85438456,47,,,,,,,,,,
