numActiveSessions:vector baselineTestQoS.hostFDO[17].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[17].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[17].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[17].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[17].tcp.conn-1909 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[17].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[17].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080220808,51,0.080220808,800,0.1662374512,0.086016643199999992,0.1663689872,1452,0.1663689872,0.044285429599999995
0,1,0.080220808,47,0.1662374512,47,,,,,0.2466723512,1452,0.2466723512,0.124588793599999996
0.1663689872,0,0.080221184,847,0.1663689872,1499,,,,,0.445158152,1452,0.445158152,0.323074594399999969
,,0.1663689872,47,0.2466723512,1499,,,,,0.857372909022,1452,0.857372909022,0.735289351422000022
,,0.1663693632,47,0.445158152,1499,,,,,1.257092829022,1452,1.257092829022,1.135009271421999693
,,0.2466723512,47,0.8446556352,47,,,,,1.656892829022,1452,1.656892829022,1.534809271422000068
,,0.445158152,47,0.857372909022,1499,,,,,2.056558484222,1452,2.056558484222,1.934474926621999815
,,0.857372909022,47,1.257092829022,1499,,,,,2.456251705022,1452,2.456251705022,2.334168147421999952
,,1.257092829022,47,1.656892829022,1499,,,,,2.85601398458,1452,2.85601398458,2.73393042697999976
,,1.656892829022,47,2.056558484222,1499,,,,,3.25583141578,1452,3.25583141578,3.133747858179999557
,,2.056558484222,47,2.456251705022,1499,,,,,3.65554815898,1452,3.65554815898,3.533464601379999502
,,2.456251705022,47,2.85601398458,1499,,,,,4.055210682925,1452,4.055210682925,3.933127125324999952
,,2.85601398458,47,3.25583141578,1499,,,,,4.4550531984,1452,4.4550531984,4.332969640800000002
,,3.25583141578,47,3.65554815898,1499,,,,,4.85474432,1452,4.85474432,4.732660762400000085
,,3.65554815898,47,4.055210682925,1499,,,,,,,,
,,4.055210682925,47,4.4550531984,1499,,,,,,,,
,,4.4550531984,47,4.85474432,1499,,,,,,,,
,,4.85474432,47,,,,,,,,,,
