numActiveSessions:vector baselineTestQoS.hostFDO[47].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[47].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[47].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[47].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[47].tcp.conn-1939 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[47].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[47].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080343208,51,0.080343208,800,0.1699478512,0.0896046432,0.1700793872,1452,0.1700793872,0.0458502296
0,1,0.080343208,47,0.1699478512,47,,,,,0.2502699512,1452,0.2502699512,0.126040793599999977
0.1700793872,0,0.080343584,847,0.1700793872,1499,,,,,0.448755752,1452,0.448755752,0.324526594399999978
,,0.1700793872,47,0.2502699512,1499,,,,,0.861090429022,1452,0.861090429022,0.736861271421999971
,,0.1700797632,47,0.448755752,1499,,,,,1.260910349022,1452,1.260910349022,1.136681191421999855
,,0.2502699512,47,0.8484417152,47,,,,,1.660496429022,1452,1.660496429022,1.536267271422000031
,,0.448755752,47,0.861090429022,1499,,,,,2.060294004222,1452,2.060294004222,1.936064846622000062
,,0.861090429022,47,1.260910349022,1499,,,,,2.460069225022,1452,2.460069225022,2.335840067421999665
,,1.260910349022,47,1.660496429022,1499,,,,,2.85973150458,1452,2.85973150458,2.735502346979999712
,,1.660496429022,47,2.060294004222,1499,,,,,3.25956093578,1452,3.25956093578,3.135331778179999405
,,2.060294004222,47,2.460069225022,1499,,,,,3.65914575898,1452,3.65914575898,3.534916601379999952
,,2.460069225022,47,2.85973150458,1499,,,,,4.058928202925,1452,4.058928202925,3.934699045324999905
,,2.85973150458,47,3.25956093578,1499,,,,,4.4587707184,1452,4.4587707184,4.334541560799999957
,,3.25956093578,47,3.65914575898,1499,,,,,4.85842048,1452,4.85842048,4.73419132239999916
,,3.65914575898,47,4.058928202925,1499,,,,,,,,
,,4.058928202925,47,4.4587707184,1499,,,,,,,,
,,4.4587707184,47,4.85842048,1499,,,,,,,,
,,4.85842048,47,,,,,,,,,,
