numActiveSessions:vector baselineTestQoS.hostSSH[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[30].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[30].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[30].tcp.conn-2006 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[30].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080616568,51,1.080616568,40,1.1645608904,0.083944322399999992,1.1645681704,40,1.1645681704,0.043563780799999992
0,1,0.080616568,47,1.1645608904,47,1.130616568,40,1.2447809744,0.080220083999999996,1.2447882544,40,1.2447882544,0.040212478400000001
,,1.080616568,87,1.1645681704,87,1.180616568,40,1.3249000256,0.080119051199999985,1.3249108256,80,1.3249108256,0.0400189336
,,1.1645608904,87,1.2447809744,47,1.230616568,40,1.4049198448,0.08001981919999998,1.4049271248,40,1.3249108256,0.0400189336
,,1.1645681704,47,1.2447882544,87,1.280616568,40,1.484949936,0.080030091199999986,1.484960736,80,1.4049271248,0.040018613600000002
,,1.2447809744,127,1.3249000256,47,1.330616568,40,1.5649797072,0.080029771199999988,1.5649905072,80,1.484960736,0.0400189336
,,1.2447882544,47,1.3249108256,127,1.380616568,40,1.6449995264,0.08001981919999998,1.6450068064,40,1.484960736,0.0400189336
,,1.3249000256,87,1.4049198448,47,1.430616568,40,1.726069016,0.081069489599999988,1.72611924,528,1.5649905072,0.0400189336
,,1.3249108256,47,1.4049271248,87,1.480616568,40,2.8061423288,0.080023088800000002,2.8061496088,40,1.5649905072,0.0400189336
,,1.4049198448,127,1.484949936,47,1.530616568,40,2.886165348,0.080023019199999989,2.886172628,40,1.6450068064,0.040018613600000002
,,1.4049271248,47,1.484960736,127,1.580616568,40,2.9661947992,0.080029451199999989,2.9662055992,80,1.72611924,0.04110802799999999
,,1.484949936,127,1.5649797072,47,2.72611924,40,3.0462146184,0.08001981919999998,3.0462999784,40,2.8061496088,0.040015483199999993
,,1.484960736,47,1.5649905072,127,2.77611924,40,3.1262475896,0.080032971199999996,3.1263300696,80,2.886172628,0.040015413599999993
,,1.5649797072,87,1.6449995264,47,2.82611924,40,3.2062773608,0.080029771199999988,3.2063598408,80,2.9662055992,0.0400189336
,,1.5649905072,47,1.6450068064,87,2.87611924,40,3.28629718,0.08001981919999998,3.28638254,40,2.9662055992,0.0400189336
,,1.6449995264,87,1.726069016,47,2.92611924,40,3.3665050952,0.080207915199999979,3.3665553192,528,3.0462999784,0.040096693599999996
,,1.6450068064,47,1.72611924,575,2.97611924,40,4.446578408,0.080023088800000002,4.446585688,40,3.1263300696,0.040097013599999994
,,1.72611924,47,2.8061423288,47,3.02611924,40,4.5266014272,0.080023019199999989,4.5266087072,40,3.1263300696,0.040097013599999994
,,2.72611924,87,2.8061496088,87,3.07611924,40,4.6066308784,0.080029451199999989,4.6066416784,80,3.2063598408,0.040097013599999994
,,2.8061423288,87,2.886165348,47,3.12611924,40,4.6866542176,0.080023339199999987,4.6866614976,40,3.2063598408,0.040097013599999994
,,2.8061496088,47,2.886172628,87,3.17611924,40,4.7666836688,0.080029451199999989,4.7666944688,80,3.28638254,0.040096693599999996
,,2.886165348,127,2.9661947992,47,3.22611924,40,4.84671344,0.080029771199999988,4.84672424,80,3.3665553192,0.040246453599999995
,,2.886172628,47,2.9662055992,127,4.3665553192,40,4.9267367792,0.080023339199999987,4.9267440592,40,4.446585688,0.040015483199999993
,,2.9661947992,87,3.0462146184,47,4.4165553192,40,,,,,4.5266087072,0.040015413599999993
,,2.9662055992,47,3.0462999784,87,4.4665553192,40,,,,,4.6066416784,0.0400189336
,,3.0462146184,127,3.1262475896,47,4.5165553192,40,,,,,4.6066416784,0.0400189336
,,3.0462999784,47,3.1263300696,127,4.5665553192,40,,,,,4.6866614976,0.040015413599999993
,,3.1262475896,127,3.2062773608,47,4.6165553192,40,,,,,4.7666944688,0.0400189336
,,3.1263300696,47,3.2063598408,127,4.6665553192,40,,,,,4.7666944688,0.0400189336
,,3.2062773608,87,3.28629718,47,4.7165553192,40,,,,,4.84672424,0.0400189336
,,3.2063598408,47,3.28638254,87,4.7665553192,40,,,,,4.84672424,0.0400189336
,,3.28629718,87,3.3665050952,47,4.8165553192,40,,,,,4.9267440592,0.040015413599999993
,,3.28638254,47,3.3665553192,575,4.8665553192,40,,,,,,
,,3.3665553192,47,4.446578408,47,,,,,,,,
,,4.3665553192,87,4.446585688,87,,,,,,,,
,,4.446578408,87,4.5266014272,47,,,,,,,,
,,4.446585688,47,4.5266087072,87,,,,,,,,
,,4.5266014272,127,4.6066308784,47,,,,,,,,
,,4.5266087072,47,4.6066416784,127,,,,,,,,
,,4.6066308784,87,4.6866542176,47,,,,,,,,
,,4.6066416784,47,4.6866614976,87,,,,,,,,
,,4.6866542176,127,4.7666836688,47,,,,,,,,
,,4.6866614976,47,4.7666944688,127,,,,,,,,
,,4.7666836688,127,4.84671344,47,,,,,,,,
,,4.7666944688,47,4.84672424,127,,,,,,,,
,,4.84671344,87,4.9267367792,47,,,,,,,,
,,4.84672424,47,4.9267440592,87,,,,,,,,
,,4.9267367792,87,,,,,,,,,,
,,4.9267440592,47,,,,,,,,,,
