numActiveSessions:vector baselineTestQoS.hostLVD[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[60].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[60].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[60].tcp.conn-1822 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[60].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,101,0,240,0,0,0,51,0.081130648,51,0.081130648,0.081130647999999999,0.316553008,0.235422359999999996,0.316784544,0.168491112800000008
0,1,,,,,,,,,,,0.081130648,47,0.316553008,47,,,,,0.9922081864,0.843914755199999917
,,,,,,,,,,,,0.081131024,247,0.316784544,1499,,,,,0.997673309022,0.849379877821999859
,,,,,,,,,,,,0.316784544,47,0.9922081864,1499,,,,,2.319885806622,2.171592375421999666
,,,,,,,,,,,,0.9922081864,47,0.997673309022,1499,,,,,2.3252308376,2.176937406399999543
,,,,,,,,,,,,0.997673309022,47,2.319885806622,1499,,,,,2.3306419296,2.182348498399999658
,,,,,,,,,,,,2.319885806622,47,2.3252308376,1499,,,,,2.335973153022,2.18767972182199965
,,,,,,,,,,,,2.3252308376,47,2.3306419296,1499,,,,,4.335182018044,4.186888586843998877
,,,,,,,,,,,,2.3306419296,47,2.335973153022,1499,,,,,,
,,,,,,,,,,,,2.335973153022,47,4.335182018044,1499,,,,,,
,,,,,,,,,,,,4.335182018044,47,4.340544232,1499,,,,,,
,,,,,,,,,,,,4.340544232,47,4.345919550422,1499,,,,,,
,,,,,,,,,,,,4.345919550422,47,4.351300982044,1499,,,,,,
,,,,,,,,,,,,4.351300982044,47,,,,,,,,
