numActiveSessions:vector baselineTestQoS.hostSSH[125].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[125].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[125].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[125].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[125].tcp.conn-2101 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[125].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[125].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.081004168,51,1.081004168,40,1.1655792904,0.084575122399999979,1.1655865704,40,1.1655865704,0.043920980799999994
0,1,0.081004168,47,1.1655792904,47,1.131004168,40,1.2457993744,0.080220083999999996,1.2458066544,40,1.2458066544,0.040212478400000001
,,1.081004168,87,1.1655865704,87,1.181004168,40,1.3262224256,0.080423051199999983,1.3262332256,80,1.3262332256,0.0400189336
,,1.1655792904,87,1.2457993744,47,1.231004168,40,1.4062454448,0.080023019199999989,1.4062527248,40,1.3262332256,0.0400189336
,,1.1655865704,47,1.2458066544,87,1.281004168,40,1.486272336,0.080026891200000005,1.486283136,80,1.4062527248,0.040018613600000002
,,1.2457993744,127,1.3262224256,47,1.331004168,40,1.5663021072,0.080029771199999988,1.5663129072,80,1.486283136,0.0400189336
,,1.2458066544,47,1.3262332256,127,1.381004168,40,1.6463251264,0.080023019199999989,1.6463324064,40,1.486283136,0.0400189336
,,1.3262224256,87,1.4062454448,47,1.431004168,40,1.730796216,0.084471089599999993,1.73084644,528,1.5663129072,0.0400189336
,,1.3262332256,47,1.4062527248,87,1.481004168,40,2.8108695288,0.080023088800000002,2.8108768088,40,1.5663129072,0.0400189336
,,1.4062454448,127,1.486272336,47,1.531004168,40,2.890892548,0.080023019199999989,2.890899828,40,1.6463324064,0.040018613600000002
,,1.4062527248,47,1.486283136,127,1.581004168,40,2.9709219992,0.080029451199999989,2.9709327992,80,1.73084644,0.044509627999999995
,,1.486272336,127,1.5663021072,47,2.73084644,40,3.0509418184,0.08001981919999998,3.0510271784,40,2.8108768088,0.040015483199999993
,,1.486283136,47,1.5663129072,127,2.78084644,40,3.1309747896,0.080032971199999996,3.1310572696,80,2.890899828,0.040015413599999993
,,1.5663021072,87,1.6463251264,47,2.83084644,40,3.2110045608,0.080029771199999988,3.2110870408,80,2.9709327992,0.0400189336
,,1.5663129072,47,1.6463324064,87,2.88084644,40,3.29102438,0.08001981919999998,3.2912227,40,2.9709327992,0.0400189336
,,1.6463251264,87,1.730796216,47,2.93084644,40,3.3713582152,0.08033383519999998,3.3714084392,528,3.0510271784,0.040096693599999996
,,1.6463324064,47,1.73084644,575,2.98084644,40,4.451431528,0.080023088800000002,4.451438808,40,3.1310572696,0.040097013599999994
,,1.73084644,47,2.8108695288,47,3.03084644,40,4.5314545472,0.080023019199999989,4.5314618272,40,3.1310572696,0.040097013599999994
,,2.73084644,87,2.8108768088,87,3.08084644,40,4.6114839984,0.080029451199999989,4.6114947984,80,3.2110870408,0.040097013599999994
,,2.8108695288,87,2.890892548,47,3.13084644,40,4.6915073376,0.080023339199999987,4.6915146176,40,3.2110870408,0.040097013599999994
,,2.8108768088,47,2.890899828,87,3.18084644,40,4.7715367888,0.080029451199999989,4.7715475888,80,3.2912227,0.040209653599999991
,,2.890892548,127,2.9709219992,47,3.23084644,40,4.85156656,0.080029771199999988,4.85157736,80,3.3714084392,0.040372373599999996
,,2.890899828,47,2.9709327992,127,4.3714084392,40,4.9315863792,0.08001981919999998,4.9316717392,40,4.451438808,0.040015483199999993
,,2.9709219992,87,3.0509418184,47,4.4214084392,40,,,,,4.5314618272,0.040015413599999993
,,2.9709327992,47,3.0510271784,87,4.4714084392,40,,,,,4.6114947984,0.0400189336
,,3.0509418184,127,3.1309747896,47,4.5214084392,40,,,,,4.6114947984,0.0400189336
,,3.0510271784,47,3.1310572696,127,4.5714084392,40,,,,,4.6915146176,0.040015413599999993
,,3.1309747896,127,3.2110045608,47,4.6214084392,40,,,,,4.7715475888,0.0400189336
,,3.1310572696,47,3.2110870408,127,4.6714084392,40,,,,,4.7715475888,0.0400189336
,,3.2110045608,87,3.29102438,47,4.7214084392,40,,,,,4.85157736,0.0400189336
,,3.2110870408,47,3.2912227,87,4.7714084392,40,,,,,4.85157736,0.0400189336
,,3.29102438,87,3.3713582152,47,4.8214084392,40,,,,,4.9316717392,0.040096693599999996
,,3.2912227,47,3.3714084392,575,4.8714084392,40,,,,,,
,,3.3714084392,47,4.451431528,47,,,,,,,,
,,4.3714084392,87,4.451438808,87,,,,,,,,
,,4.451431528,87,4.5314545472,47,,,,,,,,
,,4.451438808,47,4.5314618272,87,,,,,,,,
,,4.5314545472,127,4.6114839984,47,,,,,,,,
,,4.5314618272,47,4.6114947984,127,,,,,,,,
