numActiveSessions:vector baselineTestQoS.hostLVD[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[54].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[54].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[54].tcp.conn-1816 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,111,0,240,0,0,0,51,0.081106168,51,0.081106168,0.081106168000000005,0.28335304,0.202246871999999965,0.283684576,0.141726664800000012
0,1,,,,,,,,,,,0.081106168,47,0.28335304,47,,,,,0.9279583752,0.786000464000000006
,,,,,,,,,,,,0.081106544,247,0.283684576,1499,,,,,0.933292204213,0.791334293012999841
,,,,,,,,,,,,0.283684576,47,0.9279583752,1499,,,,,2.191472932,2.049515020799999468
,,,,,,,,,,,,0.9279583752,47,0.933292204213,1499,,,,,2.196873309022,2.054915397821999602
,,,,,,,,,,,,0.933292204213,47,2.191472932,1499,,,,,2.202130653022,2.060172741821999932
,,,,,,,,,,,,2.191472932,47,2.196873309022,1499,,,,,2.207450573022,2.065492661821999746
,,,,,,,,,,,,2.196873309022,47,2.202130653022,1499,,,,,4.206719550422,4.06476163922199872
,,,,,,,,,,,,2.202130653022,47,2.207450573022,1499,,,,,4.212023214044,4.070065302844000132
,,,,,,,,,,,,2.207450573022,47,4.206719550422,1499,,,,,4.217426291725,4.075468380524998915
,,,,,,,,,,,,4.206719550422,47,4.212023214044,1499,,,,,,
,,,,,,,,,,,,4.212023214044,47,4.217426291725,1499,,,,,,
,,,,,,,,,,,,4.217426291725,47,4.222740691725,1499,,,,,,
,,,,,,,,,,,,4.222740691725,47,,,,,,,,
