numActiveSessions:vector baselineTestQoS.hostSSH[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[31].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[31].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[31].tcp.conn-2007 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[31].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080620648,51,1.080620648,40,1.1645716104,0.083950962399999995,1.1645788904,40,1.1645788904,0.043567540799999998
0,1,0.080620648,47,1.1645716104,47,1.130620648,40,1.2447916944,0.080220083999999996,1.2447989744,40,1.2447989744,0.040212478400000001
,,1.080620648,87,1.1645788904,87,1.180620648,40,1.3249139456,0.080122251199999993,1.3249247456,80,1.3249247456,0.0400189336
,,1.1645716104,87,1.2447916944,47,1.230620648,40,1.4049305648,0.080016619199999999,1.4049378448,40,1.3249247456,0.0400189336
,,1.1645788904,47,1.2447989744,87,1.280620648,40,1.484963856,0.080033291199999994,1.484974656,80,1.4049378448,0.040012213599999998
,,1.2447916944,127,1.3249139456,47,1.330620648,40,1.5649936272,0.080029771199999988,1.5650044272,80,1.484974656,0.0400189336
,,1.2447989744,47,1.3249247456,127,1.380620648,40,1.6450102464,0.080016619199999999,1.6450175264,40,1.484974656,0.0400189336
,,1.3249139456,87,1.4049305648,47,1.430620648,40,1.726118776,0.081108529600000006,1.726169,528,1.5650044272,0.0400189336
,,1.3249247456,47,1.4049378448,87,1.480620648,40,2.8062311288,0.080062128799999992,2.8062384088,40,1.5650044272,0.0400189336
,,1.4049305648,127,1.484963856,47,1.530620648,40,2.886254148,0.080023019199999989,2.886261428,40,1.6450175264,0.040012213599999998
,,1.4049378448,47,1.484974656,127,1.580620648,40,2.9662803992,0.080026251199999981,2.9662911992,80,1.726169,0.041147067999999994
,,1.484963856,127,1.5649936272,47,2.726169,40,3.0463034184,0.080023019199999989,3.0463106984,40,2.8062384088,0.040011723200000001
