numActiveSessions:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostVID[14].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[14].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostVID[14].tcp.conn-2606 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,376,0,360,1,0,1,51,1.080073928,51,1.1617801704,0.081706242399999989,1.1619117064,0.0415393488
1,1,,,,,,,,,,,1.080073928,47,1.1617801704,47,,,1.2421505904,0.121778232799999996
,,,,,,,,,,,,1.080074304,247,1.1619117064,1499,,,1.997913149022,0.877540791421999918
,,,,,,,,,,,,1.1619117064,47,1.2421505904,1499,,,3.197133069022,2.076760711421999687
,,,,,,,,,,,,1.2421505904,47,1.997913149022,1499,,,4.396398582844,3.276026225243999327
,,,,,,,,,,,,1.997913149022,47,3.197133069022,1499,,,,
,,,,,,,,,,,,3.197133069022,47,4.396398582844,1499,,,,
,,,,,,,,,,,,4.396398582844,47,,,,,,
