numActiveSessions:vector baselineTestQoS.hostSSH[168].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[168].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[168].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[168].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[168].tcp.conn-2144 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[168].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[168].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.0985680176,51,1.0985680176,40,2.55258795978,1.454019942179999962,2.55279523978,40,2.55279523978,1.41421641657999996
0,1,0.0985680176,47,2.55258795978,47,1.1485680176,40,4.7716186288,2.219030669019999447,4.7718465328,888,4.7718465328,2.146416778177999688
,,1.0985680176,87,2.55279523978,87,1.1985680176,40,,,,,4.7718465328,2.146416778177999688
,,2.55258795978,447,4.7716186288,47,1.2485680176,40,,,,,4.7718465328,2.146416778177999688
,,2.55279523978,47,4.7718465328,935,1.2985680176,40,,,,,4.7718465328,2.146416778177999688
,,4.7718465328,47,,,1.3485680176,40,,,,,4.7718465328,2.146416778177999688
,,,,,,1.3985680176,40,,,,,4.7718465328,2.146416778177999688
,,,,,,1.4485680176,40,,,,,4.7718465328,2.146416778177999688
,,,,,,1.4985680176,40,,,,,4.7718465328,2.146416778177999688
,,,,,,1.5485680176,40,,,,,4.7718465328,2.146416778177999688
,,,,,,1.5985680176,40,,,,,4.7718465328,2.146416778177999688
