numActiveSessions:vector baselineTestQoS.hostSSH[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[54].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[54].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[54].tcp.conn-2030 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[54].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080714488,51,1.080714488,40,1.1648181704,0.08410368239999999,1.1648254504,40,1.1648254504,0.043654020799999998
0,1,0.080714488,47,1.1648181704,47,1.130714488,40,1.2450382544,0.080220083999999996,1.2450455344,40,1.2450455344,0.040212478400000001
,,1.080714488,87,1.1648254504,87,1.180714488,40,1.3252341056,0.0801958512,1.3252449056,80,1.3252449056,0.0400189336
,,1.1648181704,87,1.2450382544,47,1.230714488,40,1.4052539248,0.08001981919999998,1.4052612048,40,1.3252449056,0.0400189336
,,1.1648254504,47,1.2450455344,87,1.280714488,40,1.485284016,0.080030091199999986,1.485294816,80,1.4052612048,0.040018613600000002
,,1.2450382544,127,1.3252341056,47,1.330714488,40,1.5653137872,0.080029771199999988,1.5653245872,80,1.485294816,0.0400189336
,,1.2450455344,47,1.3252449056,127,1.380714488,40,1.6454151264,0.080101339199999982,1.6454224064,40,1.485294816,0.0400189336
,,1.3252341056,87,1.4052539248,47,1.430714488,40,1.727263256,0.081848129599999985,1.72731348,528,1.5653245872,0.0400189336
,,1.3252449056,47,1.4052612048,87,1.480714488,40,2.8073365688,0.080023088800000002,2.8073438488,40,1.5653245872,0.0400189336
,,1.4052539248,127,1.485284016,47,1.530714488,40,2.887359588,0.080023019199999989,2.887366868,40,1.6454224064,0.04010013359999999
,,1.4052612048,47,1.485294816,127,1.580714488,40,2.9673890392,0.080029451199999989,2.9673998392,80,1.72731348,0.041886668000000001
,,1.485284016,127,1.5653137872,47,2.72731348,40,3.0474088584,0.08001981919999998,3.0474942184,40,2.8073438488,0.040015483199999993
,,1.485294816,47,1.5653245872,127,2.77731348,40,3.1274418296,0.080032971199999996,3.1275243096,80,2.887366868,0.040015413599999993
,,1.5653137872,87,1.6454151264,47,2.82731348,40,3.2074716008,0.080029771199999988,3.2075540808,80,2.9673998392,0.0400189336
,,1.5653245872,47,1.6454224064,87,2.87731348,40,3.28749142,0.08001981919999998,3.28757678,40,2.9673998392,0.0400189336
,,1.6454151264,87,1.727263256,47,2.92731348,40,3.3676993352,0.080207915199999979,3.3677495592,528,3.0474942184,0.040096693599999996
,,1.6454224064,47,1.72731348,575,2.97731348,40,4.447811688,0.080062128799999992,4.447818968,40,3.1275243096,0.040097013599999994
