numActiveSessions:vector baselineTestQoS.hostSSH[84].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[84].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[84].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[84].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[84].tcp.conn-2060 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[84].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[84].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
,,3.1289346296,127,3.2089644008,47,4.6192423592,40,,,,,4.7694173488,0.04002533359999999
,,3.1290171096,47,3.2090468808,127,4.6692423592,40,,,,,4.7694173488,0.04002533359999999
,,3.2089644008,87,3.28898422,47,4.7192423592,40,,,,,4.84944008,0.04001829359999999
,,3.2090468808,47,3.28906958,87,4.7692423592,40,,,,,4.84944008,0.04001829359999999
,,3.28898422,87,3.3691921352,47,4.8192423592,40,,,,,4.9294534992,0.040012533599999996
,,3.28906958,47,3.3692423592,575,4.8692423592,40,,,,,,
,,3.3692423592,47,4.449304488,47,,,,,,,,
,,4.3692423592,87,4.449311768,87,,,,,,,,
,,4.449304488,87,4.5293275072,47,,,,,,,,
,,4.449311768,47,4.5293347872,87,,,,,,,,
,,4.5293275072,127,4.6093537584,47,,,,,,,,
,,4.5293347872,47,4.6093645584,127,,,,,,,,
,,4.6093537584,87,4.6893767776,47,,,,,,,,
,,4.6093645584,47,4.6893840576,87,,,,,,,,
,,4.6893767776,127,4.7694065488,47,,,,,,,,
,,4.6893840576,47,4.7694173488,127,,,,,,,,
,,4.7694065488,127,4.84942928,47,,,,,,,,
,,4.7694173488,47,4.84944008,127,,,,,,,,
,,4.84942928,87,4.9294462192,47,,,,,,,,
,,4.84944008,47,4.9294534992,87,,,,,,,,
,,4.9294462192,87,,,,,,,,,,
,,4.9294534992,47,,,,,,,,,,
