numActiveSessions:vector baselineTestQoS.hostLVD[48].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostLVD[48].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[48].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[48].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostLVD[48].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[48].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[48].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[48].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHliveDelay:vector baselineTestQoS.hostLVD[48].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostLVD[48].tcp.conn-1810 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostLVD[48].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,85,0,240,0,0,0,51,0.081081688,51,0.081081688,0.081081687999999984,0.2503820152,0.169300327199999988,0.2505135512,0.11489436
0,1,,,,,,,,,,,0.081081688,47,0.2503820152,47,,,,,0.863728669022,0.728109477821999859
,,,,,,,,,,,,0.081082064,247,0.2505135512,1499,,,,,0.869059952485,0.733440761285000016
,,,,,,,,,,,,0.2505135512,47,0.863728669022,1499,,,,,2.063052164222,1.927432973021999885
,,,,,,,,,,,,0.863728669022,47,0.869059952485,1499,,,,,2.068324711422,1.932705520222000031
,,,,,,,,,,,,0.869059952485,47,2.063052164222,1499,,,,,2.073630653822,1.938011462621999738
,,,,,,,,,,,,2.063052164222,47,2.068324711422,1499,,,,,2.078970353822,1.943351162621999687
,,,,,,,,,,,,2.068324711422,47,2.073630653822,1499,,,,,4.083544232,3.947925040799999487
,,,,,,,,,,,,2.073630653822,47,2.078970353822,1499,,,,,,
,,,,,,,,,,,,2.078970353822,47,4.083544232,1499,,,,,,
,,,,,,,,,,,,4.083544232,47,4.088933804022,1499,,,,,,
,,,,,,,,,,,,4.088933804022,47,4.094252122925,1499,,,,,,
,,,,,,,,,,,,4.094252122925,47,,,,,,,,
