numActiveSessions:vector baselineTestQoS.hostFDO[63].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[63].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[63].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[63].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[63].tcp.conn-1955 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[63].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[63].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080408488,51,0.080408488,800,0.1719267312,0.091518243199999987,0.1720582672,1452,0.1720582672,0.046684789599999998
0,1,0.080408488,47,0.1719267312,47,,,,,0.2523123512,1452,0.2523123512,0.126938873600000001
0.1720582672,0,0.080408864,847,0.1720582672,1499,,,,,0.450798152,1452,0.450798152,0.325424674400000001
,,0.1720582672,47,0.2523123512,1499,,,,,0.863009149022,1452,0.863009149022,0.737635671422000035
,,0.1720586432,47,0.450798152,1499,,,,,1.262841069022,1452,1.262841069022,1.13746759142199982
,,0.2523123512,47,0.850350174613,47,,,,,1.662635069022,1452,1.662635069022,1.537261591421999801
,,0.450798152,47,0.863009149022,1499,,,,,2.062212724222,1452,2.062212724222,1.936839246621999681
,,0.863009149022,47,1.262841069022,1499,,,,,2.461999945022,1452,2.461999945022,2.336626467421999632
,,1.262841069022,47,1.662635069022,1499,,,,,2.86166222458,1452,2.86166222458,2.736288746979999675
,,1.662635069022,47,2.062212724222,1499,,,,,3.26149165578,1452,3.26149165578,3.136118178179999367
,,2.062212724222,47,2.461999945022,1499,,,,,3.66130239898,1452,3.66130239898,3.535928921380000017
,,2.461999945022,47,2.86166222458,1499,,,,,4.060864922925,1452,4.060864922925,3.93549144532499982
,,2.86166222458,47,3.26149165578,1499,,,,,4.4607074384,1452,4.4607074384,4.335333960799999875
,,3.26149165578,47,3.66130239898,1499,,,,,4.86044176,1452,4.86044176,4.7350682824000003
,,3.66130239898,47,4.060864922925,1499,,,,,,,,
,,4.060864922925,47,4.4607074384,1499,,,,,,,,
,,4.4607074384,47,4.86044176,1499,,,,,,,,
,,4.86044176,47,,,,,,,,,,
