numActiveSessions:vector baselineTestQoS.hostSSH[70].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[70].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[70].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[70].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[70].tcp.conn-2046 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[70].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[70].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080779768,51,1.080779768,40,1.1649896904,0.084209922399999997,1.1649969704,40,1.1649969704,0.043714180800000001
0,1,0.080779768,47,1.1649896904,47,1.130779768,40,1.2452097744,0.080220083999999996,1.2452170544,40,1.2452170544,0.040212478400000001
,,1.080779768,87,1.1649969704,87,1.180779768,40,1.3254568256,0.080247051200000002,1.3254676256,80,1.3254676256,0.0400189336
,,1.1649896904,87,1.2452097744,47,1.230779768,40,1.4054766448,0.08001981919999998,1.4054839248,40,1.3254676256,0.0400189336
,,1.1649969704,47,1.2452170544,87,1.280779768,40,1.485506736,0.080030091199999986,1.485517536,80,1.4054839248,0.040018613600000002
,,1.2452097744,127,1.3254568256,47,1.330779768,40,1.5655365072,0.080029771199999988,1.5655473072,80,1.485517536,0.0400189336
,,1.2452170544,47,1.3254676256,127,1.380779768,40,1.6455866464,0.08005013919999998,1.6455939264,40,1.485517536,0.0400189336
,,1.3254568256,87,1.4054766448,47,1.430779768,40,1.728059416,0.082472769599999995,1.72810964,528,1.5655473072,0.0400189336
,,1.3254676256,47,1.4054839248,87,1.480779768,40,2.8081327288,0.080023088800000002,2.8081400088,40,1.5655473072,0.0400189336
,,1.4054766448,127,1.485506736,47,1.530779768,40,2.888155748,0.080023019199999989,2.888163028,40,1.6455939264,0.040048933600000002
,,1.4054839248,47,1.485517536,127,1.580779768,40,2.9681851992,0.080029451199999989,2.9681959992,80,1.72810964,0.042511307999999997
,,1.485506736,127,1.5655365072,47,2.72810964,40,3.0482050184,0.08001981919999998,3.0482903784,40,2.8081400088,0.040015483199999993
,,1.485517536,47,1.5655473072,127,2.77810964,40,3.1282379896,0.080032971199999996,3.1283204696,80,2.888163028,0.040015413599999993
,,1.5655365072,87,1.6455866464,47,2.82810964,40,3.2082677608,0.080029771199999988,3.2083502408,80,2.9681959992,0.0400189336
,,1.5655473072,47,1.6455939264,87,2.87810964,40,3.28828758,0.08001981919999998,3.28837294,40,2.9681959992,0.0400189336
,,1.6455866464,87,1.728059416,47,2.92810964,40,3.3684954952,0.080207915199999979,3.3685457192,528,3.0482903784,0.040096693599999996
,,1.6455939264,47,1.72810964,575,2.97810964,40,4.448607848,0.080062128799999992,4.448615128,40,3.1283204696,0.040097013599999994
,,1.72810964,47,2.8081327288,47,3.02810964,40,4.5286308672,0.080023019199999989,4.5286381472,40,3.1283204696,0.040097013599999994
,,2.72810964,87,2.8081400088,87,3.07810964,40,4.6086571184,0.080026251199999981,4.6086679184,80,3.2083502408,0.040097013599999994
,,2.8081327288,87,2.888155748,47,3.12810964,40,4.6886801376,0.080023019199999989,4.6886874176,40,3.2083502408,0.040097013599999994
,,2.8081400088,47,2.888163028,87,3.17810964,40,4.7687099088,0.080029771199999988,4.7687207088,80,3.28837294,0.040096693599999996
,,2.888155748,127,2.9681851992,47,3.22810964,40,4.84873968,0.080029771199999988,4.84875048,80,3.3685457192,0.040246453599999995
,,2.888163028,47,2.9681959992,127,4.3685457192,40,4.9287626992,0.080023019199999989,4.9287699792,40,4.448615128,0.040011723200000001
,,2.9681851992,87,3.0482050184,47,4.4185457192,40,,,,,4.5286381472,0.040015413599999993
,,2.9681959992,47,3.0482903784,87,4.4685457192,40,,,,,4.6086679184,0.0400189336
,,3.0482050184,127,3.1282379896,47,4.5185457192,40,,,,,4.6086679184,0.0400189336
,,3.0482903784,47,3.1283204696,127,4.5685457192,40,,,,,4.6886874176,0.040018613600000002
,,3.1282379896,127,3.2082677608,47,4.6185457192,40,,,,,4.7687207088,0.04002533359999999
,,3.1283204696,47,3.2083502408,127,4.6685457192,40,,,,,4.7687207088,0.04002533359999999
,,3.2082677608,87,3.28828758,47,4.7185457192,40,,,,,4.84875048,0.04002533359999999
,,3.2083502408,47,3.28837294,87,4.7685457192,40,,,,,4.84875048,0.04002533359999999
,,3.28828758,87,3.3684954952,47,4.8185457192,40,,,,,4.9287699792,0.040018613600000002
,,3.28837294,47,3.3685457192,575,4.8685457192,40,,,,,,
,,3.3685457192,47,4.448607848,47,,,,,,,,
,,4.3685457192,87,4.448615128,87,,,,,,,,
,,4.448607848,87,4.5286308672,47,,,,,,,,
,,4.448615128,47,4.5286381472,87,,,,,,,,
,,4.5286308672,127,4.6086571184,47,,,,,,,,
,,4.5286381472,47,4.6086679184,127,,,,,,,,
,,4.6086571184,87,4.6886801376,47,,,,,,,,
,,4.6086679184,47,4.6886874176,87,,,,,,,,
,,4.6886801376,127,4.7687099088,47,,,,,,,,
,,4.6886874176,47,4.7687207088,127,,,,,,,,
,,4.7687099088,127,4.84873968,47,,,,,,,,
,,4.7687207088,47,4.84875048,127,,,,,,,,
,,4.84873968,87,4.9287626992,47,,,,,,,,
,,4.84875048,47,4.9287699792,87,,,,,,,,
,,4.9287626992,87,,,,,,,,,,
,,4.9287699792,47,,,,,,,,,,
