numActiveSessions:vector baselineTestQoS.hostFDO[51].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[51].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[51].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[51].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[51].tcp.conn-1943 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[51].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[51].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080359528,51,0.080359528,800,0.1704425712,0.09008304319999999,0.1705741072,1452,0.1705741072,0.046058869599999996
0,1,0.080359528,47,0.1704425712,47,,,,,0.2508733112,1452,0.2508733112,0.126358073600000008
0.1705741072,0,0.080359904,847,0.1705741072,1499,,,,,0.449239192,1452,0.449239192,0.324723954400000013
,,0.1705741072,47,0.2508733112,1499,,,,,0.861570109022,1452,0.861570109022,0.737054871421999988
,,0.1705744832,47,0.449239192,1499,,,,,1.261390029022,1452,1.261390029022,1.136874791422000091
,,0.2508733112,47,0.8488567552,47,,,,,1.660976109022,1452,1.660976109022,1.536460871421999825
,,0.449239192,47,0.861570109022,1499,,,,,2.060773684222,1452,2.060773684222,1.936258446621999853
,,0.861570109022,47,1.261390029022,1499,,,,,2.460560905022,1452,2.460560905022,2.336045667421999807
,,1.261390029022,47,1.660976109022,1499,,,,,2.86021118458,1452,2.86021118458,2.73569594697999995
,,1.660976109022,47,2.060773684222,1499,,,,,3.26004061578,1452,3.26004061578,3.135525378179999645
,,2.060773684222,47,2.460560905022,1499,,,,,3.65973143898,1452,3.65973143898,3.535216201379999905
,,2.460560905022,47,2.86021118458,1499,,,,,4.059413882925,1452,4.059413882925,3.934898645325000095
,,2.86021118458,47,3.26004061578,1499,,,,,4.4592503984,1452,4.4592503984,4.334735160799999302
,,3.26004061578,47,3.65973143898,1499,,,,,4.85890016,1452,4.85890016,4.73438492240000029
,,3.65973143898,47,4.059413882925,1499,,,,,,,,
,,4.059413882925,47,4.4592503984,1499,,,,,,,,
,,4.4592503984,47,4.85890016,1499,,,,,,,,
,,4.85890016,47,,,,,,,,,,
