numActiveSessions:vector baselineTestQoS.hostFDO[23].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[23].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[23].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[23].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostFDO[23].tcp.conn-1915 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[23].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostFDO[23].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080245288,51,0.080245288,800,0.1669795312,0.086734243200000004,0.1671110672,1452,0.1671110672,0.044598389599999996
0,1,0.080245288,47,0.1669795312,47,,,,,0.2473918712,1452,0.2473918712,0.124879193599999993
0.1671110672,0,0.080245664,847,0.1671110672,1499,,,,,0.445877672,1452,0.445877672,0.323364994399999993
,,0.1671110672,47,0.2473918712,1499,,,,,0.858092429022,1452,0.858092429022,0.735579751421999935
,,0.1671114432,47,0.445877672,1499,,,,,1.257812349022,1452,1.257812349022,1.135299671422000051
,,0.2473918712,47,0.8454781952,47,,,,,1.657612349022,1452,1.657612349022,1.535099671421999982
,,0.445877672,47,0.858092429022,1499,,,,,2.057278004222,1452,2.057278004222,1.934765326621999727
,,0.858092429022,47,1.257812349022,1499,,,,,2.457071225022,1452,2.457071225022,2.334558547421999632
,,1.257812349022,47,1.657612349022,1499,,,,,2.85673350458,1452,2.85673350458,2.734220826979999675
,,1.657612349022,47,2.057278004222,1499,,,,,3.25655693578,1452,3.25655693578,3.134044258179999417
,,2.057278004222,47,2.457071225022,1499,,,,,3.65626767898,1452,3.65626767898,3.533755001379999405
,,2.457071225022,47,2.85673350458,1499,,,,,4.055930202925,1452,4.055930202925,3.933417525324999865
,,2.85673350458,47,3.25655693578,1499,,,,,4.4557727184,1452,4.4557727184,4.333260040799999025
,,3.25655693578,47,3.65626767898,1499,,,,,4.85546384,1452,4.85546384,4.732951162399999115
,,3.65626767898,47,4.055930202925,1499,,,,,,,,
,,4.055930202925,47,4.4557727184,1499,,,,,,,,
,,4.4557727184,47,4.85546384,1499,,,,,,,,
,,4.85546384,47,,,,,,,,,,
