numActiveSessions:vector baselineTestQoS.hostSSH[81].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[81].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[81].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[81].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[81].tcp.conn-2057 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[81].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[81].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080824648,51,1.080824648,40,1.1651076104,0.084282962399999993,1.1651148904,40,1.1651148904,0.043755540799999992
0,1,0.080824648,47,1.1651076104,47,1.130824648,40,1.2453276944,0.080220083999999996,1.2453349744,40,1.2453349744,0.040212478400000001
,,1.080824648,87,1.1651148904,87,1.180824648,40,1.3256099456,0.080282251199999987,1.3256207456,80,1.3256207456,0.0400189336
,,1.1651076104,87,1.2453276944,47,1.230824648,40,1.4056329648,0.080023019199999989,1.4056402448,40,1.3256207456,0.0400189336
,,1.1651148904,47,1.2453349744,87,1.280824648,40,1.485659856,0.080026891200000005,1.485670656,80,1.4056402448,0.040018613600000002
,,1.2453276944,127,1.3256099456,47,1.330824648,40,1.5656896272,0.080029771199999988,1.5657004272,80,1.485670656,0.0400189336
,,1.2453349744,47,1.3256207456,127,1.380824648,40,1.6457126464,0.080023019199999989,1.6457199264,40,1.485670656,0.0400189336
,,1.3256099456,87,1.4056329648,47,1.430824648,40,1.728606776,0.082894129600000004,1.728657,528,1.5657004272,0.0400189336
,,1.3256207456,47,1.4056402448,87,1.480824648,40,2.8087191288,0.080062128799999992,2.8087264088,40,1.5657004272,0.0400189336
,,1.4056329648,127,1.485659856,47,1.530824648,40,2.888742148,0.080023019199999989,2.888749428,40,1.6457199264,0.040018613600000002
,,1.4056402448,47,1.485670656,127,1.580824648,40,2.9687683992,0.080026251199999981,2.9687791992,80,1.728657,0.042932667999999993
,,1.485659856,127,1.5656896272,47,2.728657,40,3.0487914184,0.080023019199999989,3.0487986984,40,2.8087264088,0.040011723200000001
,,1.485670656,47,1.5657004272,127,2.778657,40,3.1288211896,0.080029771199999988,3.1288319896,80,2.888749428,0.040015413599999993
,,1.5656896272,87,1.6457126464,47,2.828657,40,3.2088509608,0.080029771199999988,3.2088617608,80,2.9687791992,0.0400189336
,,1.5657004272,47,1.6457199264,87,2.878657,40,3.28887398,0.080023019199999989,3.28888126,40,2.9687791992,0.0400189336
,,1.6457126464,87,1.728606776,47,2.928657,40,3.3690428552,0.080168875199999988,3.3690930792,528,3.0487986984,0.040018613600000002
,,1.6457199264,47,1.728657,575,2.978657,40,4.4491220984,0.080029019199999995,4.4491293784,40,3.1288319896,0.04002533359999999
,,1.728657,47,2.8087191288,47,3.028657,40,4.5291473576,0.080025259200000003,4.5291546376,40,3.1288319896,0.04002533359999999
,,2.728657,87,2.8087264088,87,3.078657,40,4.6091790488,0.080031691200000004,4.6091898488,80,3.2088617608,0.04002533359999999
,,2.8087191288,87,2.888742148,47,3.128657,40,4.689198868,0.08001981919999998,4.6892738176,40,3.2088617608,0.04002533359999999
,,2.8087264088,47,2.888749428,87,3.178657,40,4.7692318392,0.080032971199999996,4.7693039088,80,3.28888126,0.040018613600000002
,,2.888742148,127,2.9687683992,47,3.228657,40,4.8492616104,0.080029771199999988,4.84939832,80,3.3690930792,0.040207413599999991
,,2.888749428,47,2.9687791992,127,4.3690930792,40,4.9292814296,0.08001981919999998,4.9294213392,40,4.4491293784,0.040021413599999999
,,2.9687683992,87,3.0487914184,47,4.4190930792,40,,,,,4.5291546376,0.040017653599999994
,,2.9687791992,47,3.0487986984,87,4.4690930792,40,,,,,4.6091898488,0.040021173600000001
,,3.0487914184,127,3.1288211896,47,4.5190930792,40,,,,,4.6091898488,0.040021173600000001
,,3.0487986984,47,3.1288319896,127,4.5690930792,40,,,,,4.6892738176,0.040086283200000002
,,3.1288211896,127,3.2088509608,47,4.6190930792,40,,,,,4.7693039088,0.0400866032
,,3.1288319896,47,3.2088617608,127,4.6690930792,40,,,,,4.7693039088,0.0400866032
,,3.2088509608,87,3.28887398,47,4.7190930792,40,,,,,4.84939832,0.040151243199999991
,,3.2088617608,47,3.28888126,87,4.7690930792,40,,,,,4.84939832,0.040151243199999991
,,3.28887398,87,3.3690428552,47,4.8190930792,40,,,,,4.9294213392,0.040151243199999991
,,3.28888126,47,3.3690930792,575,4.8690930792,40,,,,,,
,,3.3690930792,47,4.4491220984,47,,,,,,,,
,,4.3690930792,87,4.4491293784,87,,,,,,,,
,,4.4491220984,87,4.5291473576,47,,,,,,,,
,,4.4491293784,47,4.5291546376,87,,,,,,,,
,,4.5291473576,127,4.6091790488,47,,,,,,,,
,,4.5291546376,47,4.6091898488,127,,,,,,,,
,,4.6091790488,87,4.689198868,47,,,,,,,,
,,4.6091898488,47,4.6892738176,87,,,,,,,,
,,4.689198868,127,4.7692318392,47,,,,,,,,
,,4.6892738176,47,4.7693039088,127,,,,,,,,
,,4.7692318392,127,4.8492616104,47,,,,,,,,
,,4.7693039088,47,4.84939832,127,,,,,,,,
,,4.8492616104,87,4.9292814296,47,,,,,,,,
,,4.84939832,47,4.9294213392,87,,,,,,,,
,,4.9292814296,87,,,,,,,,,,
,,4.9294213392,47,,,,,,,,,,
