numActiveSessions:vector baselineTestQoS.hostVID[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHBufferLength:vector baselineTestQoS.hostVID[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoBitrate:vector baselineTestQoS.hostVID[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoResolution:vector baselineTestQoS.hostVID[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostVID[24].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[24].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostVID[24].tcp.conn-2616 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostVID[24].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,0,0,0,0,305,0,360,1,0,1,51,1.080114728,51,1.1630169704,0.082902242399999992,1.1631485064,0.042540948799999991
1,1,,,,,,,,,,,1.080114728,47,1.1630169704,47,,,1.2433873904,0.122779832799999987
,,,,,,,,,,,,1.080115104,247,1.1631485064,1499,,,1.999332269022,0.878724711422000035
,,,,,,,,,,,,1.1631485064,47,1.2433873904,1499,,,3.198432269022,2.077824711422000085
,,,,,,,,,,,,1.2433873904,47,1.999332269022,1499,,,4.397597782844,3.276990225243999952
,,,,,,,,,,,,1.999332269022,47,3.198432269022,1499,,,,
,,,,,,,,,,,,3.198432269022,47,4.397597782844,1499,,,,
,,,,,,,,,,,,4.397597782844,47,,,,,,
