numActiveSessions:vector baselineTestQoS.hostSSH[38].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[38].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[38].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[38].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[38].tcp.conn-2014 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[38].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[38].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080649208,51,1.080649208,40,1.1646466504,0.083997442399999982,1.1646539304,40,1.1646539304,0.043593860799999994
0,1,0.080649208,47,1.1646466504,47,1.130649208,40,1.2448667344,0.080220083999999996,1.2448740144,40,1.2448740144,0.040212478400000001
,,1.080649208,87,1.1646539304,87,1.180649208,40,1.3250113856,0.080144651199999999,1.3250221856,80,1.3250221856,0.0400189336
,,1.1646466504,87,1.2448667344,47,1.230649208,40,1.4050312048,0.08001981919999998,1.4050384848,40,1.3250221856,0.0400189336
,,1.1646539304,47,1.2448740144,87,1.280649208,40,1.485061296,0.080030091199999986,1.485072096,80,1.4050384848,0.040018613600000002
,,1.2448667344,127,1.3250113856,47,1.330649208,40,1.5650910672,0.080029771199999988,1.5651018672,80,1.485072096,0.0400189336
,,1.2448740144,47,1.3250221856,127,1.380649208,40,1.6451108864,0.08001981919999998,1.6451181664,40,1.485072096,0.0400189336
,,1.3250113856,87,1.4050312048,47,1.430649208,40,1.726467096,0.081356209600000006,1.72651732,528,1.5651018672,0.0400189336
,,1.3250221856,47,1.4050384848,87,1.480649208,40,2.8065404088,0.080023088800000002,2.8065476888,40,1.5651018672,0.0400189336
,,1.4050312048,127,1.485061296,47,1.530649208,40,2.886563428,0.080023019199999989,2.886570708,40,1.6451181664,0.040018613600000002
,,1.4050384848,47,1.485072096,127,1.580649208,40,2.9665928792,0.080029451199999989,2.9666036792,80,1.72651732,0.041394747999999994
,,1.485061296,127,1.5650910672,47,2.72651732,40,3.0466126984,0.08001981919999998,3.0466980584,40,2.8065476888,0.040015483199999993
,,1.485072096,47,1.5651018672,127,2.77651732,40,3.1266456696,0.080032971199999996,3.1267281496,80,2.886570708,0.040015413599999993
,,1.5650910672,87,1.6451108864,47,2.82651732,40,3.2066754408,0.080029771199999988,3.2067579208,80,2.9666036792,0.0400189336
,,1.5651018672,47,1.6451181664,87,2.87651732,40,3.28669526,0.08001981919999998,3.28678062,40,2.9666036792,0.0400189336
,,1.6451108864,87,1.726467096,47,2.92651732,40,3.3669031752,0.080207915199999979,3.3669533992,528,3.0466980584,0.040096693599999996
,,1.6451181664,47,1.72651732,575,2.97651732,40,4.446976488,0.080023088800000002,4.446983768,40,3.1267281496,0.040097013599999994
,,1.72651732,47,2.8065404088,47,3.02651732,40,4.5269995072,0.080023019199999989,4.5270067872,40,3.1267281496,0.040097013599999994
,,2.72651732,87,2.8065476888,87,3.07651732,40,4.6070289584,0.080029451199999989,4.6070397584,80,3.2067579208,0.040097013599999994
,,2.8065404088,87,2.886563428,47,3.12651732,40,4.6870522976,0.080023339199999987,4.6870595776,40,3.2067579208,0.040097013599999994
,,2.8065476888,47,2.886570708,87,3.17651732,40,4.7670817488,0.080029451199999989,4.7670925488,80,3.28678062,0.040096693599999996
,,2.886563428,127,2.9665928792,47,3.22651732,40,4.84711152,0.080029771199999988,4.84712232,80,3.3669533992,0.040246453599999995
,,2.886570708,47,2.9666036792,127,4.3669533992,40,4.9271348592,0.080023339199999987,4.9271421392,40,4.446983768,0.040015483199999993
,,2.9665928792,87,3.0466126984,47,4.4169533992,40,,,,,4.5270067872,0.040015413599999993
,,2.9666036792,47,3.0466980584,87,4.4669533992,40,,,,,4.6070397584,0.0400189336
,,3.0466126984,127,3.1266456696,47,4.5169533992,40,,,,,4.6070397584,0.0400189336
,,3.0466980584,47,3.1267281496,127,4.5669533992,40,,,,,4.6870595776,0.040015413599999993
,,3.1266456696,127,3.2066754408,47,4.6169533992,40,,,,,4.7670925488,0.0400189336
,,3.1267281496,47,3.2067579208,127,4.6669533992,40,,,,,4.7670925488,0.0400189336
,,3.2066754408,87,3.28669526,47,4.7169533992,40,,,,,4.84712232,0.0400189336
,,3.2067579208,47,3.28678062,87,4.7669533992,40,,,,,4.84712232,0.0400189336
,,3.28669526,87,3.3669031752,47,4.8169533992,40,,,,,4.9271421392,0.040015413599999993
,,3.28678062,47,3.3669533992,575,4.8669533992,40,,,,,,
,,3.3669533992,47,4.446976488,47,,,,,,,,
,,4.3669533992,87,4.446983768,87,,,,,,,,
,,4.446976488,87,4.5269995072,47,,,,,,,,
,,4.446983768,47,4.5270067872,87,,,,,,,,
,,4.5269995072,127,4.6070289584,47,,,,,,,,
,,4.5270067872,47,4.6070397584,127,,,,,,,,
,,4.6070289584,87,4.6870522976,47,,,,,,,,
,,4.6070397584,47,4.6870595776,87,,,,,,,,
,,4.6870522976,127,4.7670817488,47,,,,,,,,
,,4.6870595776,47,4.7670925488,127,,,,,,,,
,,4.7670817488,127,4.84711152,47,,,,,,,,
,,4.7670925488,47,4.84712232,127,,,,,,,,
,,4.84711152,87,4.9271348592,47,,,,,,,,
,,4.84712232,47,4.9271421392,87,,,,,,,,
,,4.9271348592,87,,,,,,,,,,
,,4.9271421392,47,,,,,,,,,,
