numActiveSessions:vector baselineTestQoS.hostSSH[52].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[52].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[52].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[52].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[52].tcp.conn-2028 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[52].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[52].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.080706328,51,1.080706328,40,1.1647967304,0.084090402399999985,1.1648040104,40,1.1648040104,0.043646500800000001
0,1,0.080706328,47,1.1647967304,47,1.130706328,40,1.2450168144,0.080220083999999996,1.2450240944,40,1.2450240944,0.040212478400000001
,,1.080706328,87,1.1648040104,87,1.180706328,40,1.3252062656,0.080189451199999983,1.3252170656,80,1.3252170656,0.0400189336
,,1.1647967304,87,1.2450168144,47,1.230706328,40,1.4052196848,0.08001341919999999,1.4052397648,40,1.3252170656,0.0400189336
,,1.1648040104,47,1.2450240944,87,1.280706328,40,1.485256176,0.080036491200000003,1.485266976,80,1.4052397648,0.040025013599999992
,,1.2450168144,127,1.3252062656,47,1.330706328,40,1.5652859472,0.080029771199999988,1.5652967472,80,1.485266976,0.0400189336
,,1.2450240944,47,1.3252170656,127,1.380706328,40,1.6453936864,0.080107739199999999,1.6454009664,40,1.485266976,0.0400189336
,,1.3252062656,87,1.4052196848,47,1.430706328,40,1.727163736,0.081770049600000005,1.72721396,528,1.5652967472,0.0400189336
,,1.3252170656,47,1.4052397648,87,1.480706328,40,2.8072370488,0.080023088800000002,2.8072443288,40,1.5652967472,0.0400189336
,,1.4052196848,127,1.485256176,47,1.530706328,40,2.887260068,0.080023019199999989,2.887267348,40,1.6454009664,0.040106533599999993
,,1.4052397648,47,1.485266976,127,1.580706328,40,2.9672895192,0.080029451199999989,2.9673003192,80,1.72721396,0.041808587999999993
,,1.485256176,127,1.5652859472,47,2.72721396,40,3.0473093384,0.08001981919999998,3.0473946984,40,2.8072443288,0.040015483199999993
