numActiveSessions:vector baselineTestQoS.hostSSH[142].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[142].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[142].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[142].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,rtt:vector baselineTestQoS.hostSSH[142].tcp.conn-2118 (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[142].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),,endToEndDelay:vector baselineTestQoS.hostSSH[142].app[0] (#0 - testingConfigurator5slices-0-20240408-14:54:13-23197),
0,0,0,51,0.0938619376,51,1.0938619376,40,2.529402398044,1.435540460443999848,2.529609678044,40,2.529609678044,1.395639814843999898
0,1,0.0938619376,47,2.529402398044,47,1.1438619376,40,4.659008578844,2.129606180799999741,4.659324429519,888,4.659324429519,2.080113546896999558
,,1.0938619376,87,2.529609678044,87,1.1938619376,40,,,,,4.659324429519,2.080113546896999558
,,2.529402398044,447,4.659008578844,47,1.2438619376,40,,,,,4.659324429519,2.080113546896999558
,,2.529609678044,47,4.659324429519,935,1.2938619376,40,,,,,4.659324429519,2.080113546896999558
,,4.659324429519,47,,,1.3438619376,40,,,,,4.659324429519,2.080113546896999558
,,,,,,1.3938619376,40,,,,,4.659324429519,2.080113546896999558
,,,,,,1.4438619376,40,,,,,4.659324429519,2.080113546896999558
,,,,,,1.4938619376,40,,,,,4.659324429519,2.080113546896999558
,,,,,,1.5438619376,40,,,,,4.659324429519,2.080113546896999558
,,,,,,1.5938619376,40,,,,,4.659324429519,2.080113546896999558
